tick,type,time,control,value,channel,meta,track,program,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,tempo,note,velocity
11648,note_off,0,,,1,0,0,,,,,,,,67,27
11648,note_off,0,,,2,0,0,,,,,,,,48,64
11712,note_on,64,,,0,0,0,,,,,,,,75,78
11712,note_on,0,,,0,0,0,,,,,,,,75,78
11712,note_on,0,,,1,0,0,,,,,,,,67,33
11712,note_on,0,,,2,0,0,,,,,,,,48,78
11840,note_off,128,,,0,0,0,,,,,,,,75,64
11840,note_off,0,,,0,0,0,,,,,,,,75,64
11840,note_off,0,,,1,0,0,,,,,,,,67,27
11840,note_off,0,,,2,0,0,,,,,,,,48,64
11904,note_on,64,,,0,0,0,,,,,,,,76,80
11904,note_on,0,,,0,0,0,,,,,,,,76,80
11904,note_on,0,,,1,0,0,,,,,,,,67,34
11904,note_on,0,,,2,0,0,,,,,,,,46,80
12032,note_off,128,,,0,0,0,,,,,,,,76,64
12032,note_off,0,,,0,0,0,,,,,,,,76,64
12032,note_off,0,,,1,0,0,,,,,,,,67,27
12032,note_off,0,,,2,0,0,,,,,,,,46,64
12096,note_on,64,,,0,0,0,,,,,,,,76,82
12096,note_on,0,,,0,0,0,,,,,,,,76,82
12096,note_on,0,,,1,0,0,,,,,,,,67,35
12096,note_on,0,,,2,0,0,,,,,,,,46,82
12224,note_off,128,,,0,0,0,,,,,,,,76,64
12224,note_off,0,,,0,0,0,,,,,,,,76,64
12224,note_off,0,,,1,0,0,,,,,,,,67,27
12224,note_off,0,,,2,0,0,,,,,,,,46,64
12288,note_on,64,,,0,0,0,,,,,,,,77,84
12288,note_on,0,,,0,0,0,,,,,,,,77,84
12288,note_on,0,,,1,0,0,,,,,,,,69,36
12288,note_on,0,,,2,0,0,,,,,,,,45,84
12416,note_off,128,,,0,0,0,,,,,,,,77,64
12416,note_off,0,,,0,0,0,,,,,,,,77,64
12416,note_off,0,,,1,0,0,,,,,,,,69,27
12416,note_off,0,,,2,0,0,,,,,,,,45,64
12480,note_on,64,,,0,0,0,,,,,,,,77,86
12480,note_on,0,,,0,0,0,,,,,,,,77,86
12480,note_on,0,,,1,0,0,,,,,,,,69,36
12480,note_on,0,,,2,0,0,,,,,,,,45,86
12608,note_off,128,,,0,0,0,,,,,,,,77,64
12608,note_off,0,,,0,0,0,,,,,,,,77,64
12608,note_off,0,,,1,0,0,,,,,,,,69,27
12608,note_off,0,,,2,0,0,,,,,,,,45,64
12672,note_on,64,,,0,0,0,,,,,,,,78,88
12672,note_on,0,,,0,0,0,,,,,,,,78,88
12672,note_on,0,,,1,0,0,,,,,,,,69,37
12672,note_on,0,,,2,0,0,,,,,,,,50,88
12800,note_off,128,,,0,0,0,,,,,,,,78,64
12800,note_off,0,,,0,0,0,,,,,,,,78,64
12800,note_off,0,,,1,0,0,,,,,,,,69,27
12800,note_off,0,,,2,0,0,,,,,,,,50,64
12864,note_on,64,,,0,0,0,,,,,,,,78,90
12864,note_on,0,,,0,0,0,,,,,,,,78,90
12864,note_on,0,,,1,0,0,,,,,,,,69,38
12864,note_on,0,,,2,0,0,,,,,,,,48,90
12992,note_off,128,,,0,0,0,,,,,,,,78,64
12992,note_off,0,,,0,0,0,,,,,,,,78,64
12992,note_off,0,,,1,0,0,,,,,,,,69,27
12992,note_off,0,,,2,0,0,,,,,,,,48,64
13056,note_on,64,,,0,0,0,,,,,,,,79,92
13056,note_on,0,,,0,0,0,,,,,,,,79,92
13056,note_on,0,,,1,0,0,,,,,,,,70,39
13056,note_on,0,,,2,0,0,,,,,,,,46,92
13184,note_off,128,,,0,0,0,,,,,,,,79,64
13184,note_off,0,,,0,0,0,,,,,,,,79,64
13184,note_off,0,,,1,0,0,,,,,,,,70,27
13184,note_off,0,,,2,0,0,,,,,,,,46,64
13248,note_on,64,,,0,0,0,,,,,,,,79,94
13248,note_on,0,,,0,0,0,,,,,,,,79,94
13248,note_on,0,,,1,0,0,,,,,,,,74,40
13248,note_on,0,,,2,0,0,,,,,,,,46,94
13376,note_off,128,,,0,0,0,,,,,,,,79,64
13376,note_off,0,,,0,0,0,,,,,,,,79,64
13376,note_off,0,,,1,0,0,,,,,,,,74,27
13376,note_off,0,,,2,0,0,,,,,,,,46,64
13440,note_on,64,,,0,0,0,,,,,,,,80,96
13440,note_on,0,,,0,0,0,,,,,,,,80,96
13440,note_on,0,,,1,0,0,,,,,,,,74,41
13440,note_on,0,,,2,0,0,,,,,,,,52,96
13568,note_off,128,,,0,0,0,,,,,,,,80,64
13568,note_off,0,,,0,0,0,,,,,,,,80,64
13568,note_off,0,,,1,0,0,,,,,,,,74,27
13568,note_off,0,,,2,0,0,,,,,,,,52,64
13632,note_on,64,,,0,0,0,,,,,,,,80,98
13632,note_on,0,,,0,0,0,,,,,,,,80,98
13632,note_on,0,,,1,0,0,,,,,,,,76,42
13632,note_on,0,,,2,0,0,,,,,,,,50,98
13760,note_off,128,,,0,0,0,,,,,,,,80,64
13760,note_off,0,,,0,0,0,,,,,,,,80,64
13760,note_off,0,,,1,0,0,,,,,,,,76,27
13760,note_off,0,,,2,0,0,,,,,,,,50,64
13824,note_on,64,,,0,0,0,,,,,,,,81,100
13824,note_on,0,,,0,0,0,,,,,,,,81,100
13824,note_on,0,,,1,0,0,,,,,,,,76,43
13824,note_on,0,,,2,0,0,,,,,,,,49,100
13952,note_off,128,,,0,0,0,,,,,,,,81,64
13952,note_off,0,,,0,0,0,,,,,,,,81,64
13952,note_off,0,,,1,0,0,,,,,,,,76,27
13952,note_off,0,,,2,0,0,,,,,,,,49,64
14016,note_on,64,,,1,0,0,,,,,,,,78,43
14016,note_on,0,,,2,0,0,,,,,,,,50,100
14144,note_off,128,,,1,0,0,,,,,,,,78,27
14144,note_off,0,,,2,0,0,,,,,,,,50,64
14208,note_on,64,,,0,0,0,,,,,,,,81,100
14208,note_on,0,,,0,0,0,,,,,,,,81,100
14208,note_on,0,,,1,0,0,,,,,,,,76,43
14208,note_on,0,,,2,0,0,,,,,,,,49,100
14336,note_off,128,,,0,0,0,,,,,,,,81,64
14336,note_off,0,,,0,0,0,,,,,,,,81,64
14336,note_off,0,,,1,0,0,,,,,,,,76,27
14336,note_off,0,,,2,0,0,,,,,,,,49,64
14400,note_on,64,,,1,0,0,,,,,,,,74,43
14400,note_on,0,,,2,0,0,,,,,,,,47,100
14528,note_off,128,,,1,0,0,,,,,,,,74,27
14528,note_off,0,,,2,0,0,,,,,,,,47,64
14592,note_on,64,,,0,0,0,,,,,,,,81,100
14592,note_on,0,,,0,0,0,,,,,,,,81,100
14592,note_on,0,,,1,0,0,,,,,,,,73,43
14592,note_on,0,,,2,0,0,,,,,,,,45,100
14720,note_off,128,,,0,0,0,,,,,,,,81,64
14720,note_off,0,,,0,0,0,,,,,,,,81,64
14720,note_off,0,,,1,0,0,,,,,,,,73,27
14720,note_off,0,,,2,0,0,,,,,,,,45,64
14784,note_on,64,,,1,0,0,,,,,,,,74,43
14784,note_on,0,,,2,0,0,,,,,,,,47,100
14912,note_off,128,,,1,0,0,,,,,,,,74,27
14912,note_off,0,,,2,0,0,,,,,,,,47,64
14976,note_on,64,,,1,0,0,,,,,,,,76,43
14976,note_on,0,,,2,0,0,,,,,,,,49,100
15104,note_off,128,,,1,0,0,,,,,,,,76,27
15104,note_off,0,,,2,0,0,,,,,,,,49,64
15168,note_on,64,,,0,0,0,,,,,,,,79,100
15168,note_on,0,,,0,0,0,,,,,,,,79,100
15168,note_on,0,,,1,0,0,,,,,,,,74,43
15168,note_on,0,,,2,0,0,,,,,,,,45,100
15296,note_off,128,,,0,0,0,,,,,,,,79,64
15296,note_off,0,,,0,0,0,,,,,,,,79,64
15296,note_off,0,,,1,0,0,,,,,,,,74,27
15296,note_off,0,,,2,0,0,,,,,,,,45,64
15360,note_on,64,,,0,0,0,,,,,,,,78,100
15360,note_on,0,,,0,0,0,,,,,,,,78,100
15360,note_on,0,,,1,0,0,,,,,,,,74,43
15360,note_on,0,,,2,0,0,,,,,,,,50,100
15424,note_off,64,,,0,0,0,,,,,,,,78,64
15424,note_off,0,,,0,0,0,,,,,,,,78,64
15456,note_on,32,,,0,0,0,,,,,,,,79,100
15456,note_on,0,,,0,0,0,,,,,,,,79,100
15488,note_off,32,,,1,0,0,,,,,,,,74,27
15488,note_off,0,,,2,0,0,,,,,,,,50,64
15520,note_off,32,,,0,0,0,,,,,,,,79,64
15520,note_off,0,,,0,0,0,,,,,,,,79,64
15552,note_on,32,,,0,0,0,,,,,,,,81,100
15552,note_on,0,,,0,0,0,,,,,,,,81,100
15552,note_on,0,,,1,0,0,,,,,,,,74,43
15552,note_on,0,,,2,0,0,,,,,,,,50,100
15616,note_off,64,,,0,0,0,,,,,,,,81,64
15616,note_off,0,,,0,0,0,,,,,,,,81,64
15648,note_on,32,,,0,0,0,,,,,,,,78,100
15648,note_on,0,,,0,0,0,,,,,,,,78,100
15680,note_off,32,,,1,0,0,,,,,,,,74,27
15680,note_off,0,,,2,0,0,,,,,,,,50,64
15712,note_off,32,,,0,0,0,,,,,,,,78,64
15712,note_off,0,,,0,0,0,,,,,,,,78,64
15744,note_on,32,,,0,0,0,,,,,,,,76,100
15744,note_on,0,,,0,0,0,,,,,,,,76,100
15744,note_on,0,,,1,0,0,,,,,,,,73,43
15744,note_on,0,,,2,0,0,,,,,,,,45,100
15808,note_off,64,,,0,0,0,,,,,,,,76,64
15808,note_off,0,,,0,0,0,,,,,,,,76,64
15840,note_on,32,,,0,0,0,,,,,,,,78,100
15840,note_on,0,,,0,0,0,,,,,,,,78,100
15872,note_off,32,,,1,0,0,,,,,,,,73,27
15872,note_off,0,,,2,0,0,,,,,,,,45,64
15904,note_off,32,,,0,0,0,,,,,,,,78,64
15904,note_off,0,,,0,0,0,,,,,,,,78,64
15936,note_on,32,,,0,0,0,,,,,,,,79,100
15936,note_on,0,,,0,0,0,,,,,,,,79,100
15936,note_on,0,,,1,0,0,,,,,,,,73,43
15936,note_on,0,,,2,0,0,,,,,,,,45,100
16000,note_off,64,,,0,0,0,,,,,,,,79,64
16000,note_off,0,,,0,0,0,,,,,,,,79,64
16032,note_on,32,,,0,0,0,,,,,,,,76,100
16032,note_on,0,,,0,0,0,,,,,,,,76,100
16064,note_off,32,,,1,0,0,,,,,,,,73,27
16064,note_off,0,,,2,0,0,,,,,,,,45,64
16096,note_off,32,,,0,0,0,,,,,,,,76,64
16096,note_off,0,,,0,0,0,,,,,,,,76,64
16128,note_on,32,,,0,0,0,,,,,,,,78,100
16128,note_on,0,,,0,0,0,,,,,,,,78,100
16128,note_on,0,,,1,0,0,,,,,,,,74,43
16128,note_on,0,,,2,0,0,,,,,,,,50,100
16192,note_off,64,,,0,0,0,,,,,,,,78,64
16192,note_off,0,,,0,0,0,,,,,,,,78,64
16224,note_on,32,,,0,0,0,,,,,,,,79,100
16224,note_on,0,,,0,0,0,,,,,,,,79,100
16256,note_off,32,,,1,0,0,,,,,,,,74,27
16256,note_off,0,,,2,0,0,,,,,,,,50,64
16288,note_off,32,,,0,0,0,,,,,,,,79,64
16288,note_off,0,,,0,0,0,,,,,,,,79,64
16320,note_on,32,,,0,0,0,,,,,,,,81,100
16320,note_on,0,,,0,0,0,,,,,,,,81,100
16320,note_on,0,,,1,0,0,,,,,,,,74,43
16320,note_on,0,,,2,0,0,,,,,,,,50,100
16384,note_off,64,,,0,0,0,,,,,,,,81,64
16384,note_off,0,,,0,0,0,,,,,,,,81,64
16416,note_on,32,,,0,0,0,,,,,,,,78,100
16416,note_on,0,,,0,0,0,,,,,,,,78,100
16448,note_off,32,,,1,0,0,,,,,,,,74,27
16448,note_off,0,,,2,0,0,,,,,,,,50,64
16480,note_off,32,,,0,0,0,,,,,,,,78,64
16480,note_off,0,,,0,0,0,,,,,,,,78,64
16512,note_on,32,,,0,0,0,,,,,,,,76,100
16512,note_on,0,,,0,0,0,,,,,,,,76,100
16512,note_on,0,,,1,0,0,,,,,,,,69,43
16512,note_on,0,,,2,0,0,,,,,,,,45,100
16576,note_off,64,,,0,0,0,,,,,,,,76,64
16576,note_off,0,,,0,0,0,,,,,,,,76,64
16608,note_on,32,,,0,0,0,,,,,,,,78,100
16608,note_on,0,,,0,0,0,,,,,,,,78,100
16640,note_off,32,,,1,0,0,,,,,,,,69,27
16640,note_off,0,,,2,0,0,,,,,,,,45,64
16672,note_off,32,,,0,0,0,,,,,,,,78,64
16672,note_off,0,,,0,0,0,,,,,,,,78,64
16704,note_on,32,,,0,0,0,,,,,,,,79,100
16704,note_on,0,,,0,0,0,,,,,,,,79,100
16704,note_on,0,,,1,0,0,,,,,,,,69,43
16704,note_on,0,,,2,0,0,,,,,,,,45,100
16768,note_off,64,,,0,0,0,,,,,,,,79,64
16768,note_off,0,,,0,0,0,,,,,,,,79,64
16800,note_on,32,,,0,0,0,,,,,,,,76,100
16800,note_on,0,,,0,0,0,,,,,,,,76,100
16832,note_off,32,,,1,0,0,,,,,,,,69,27
16832,note_off,0,,,2,0,0,,,,,,,,45,64
16864,note_off,32,,,0,0,0,,,,,,,,76,64
16864,note_off,0,,,0,0,0,,,,,,,,76,64
16896,note_on,32,,,0,0,0,,,,,,,,74,100
16896,note_on,0,,,0,0,0,,,,,,,,74,100
16896,note_on,0,,,1,0,0,,,,,,,,66,43
16896,note_on,0,,,2,0,0,,,,,,,,50,100
17152,note_off,256,,,0,0,0,,,,,,,,74,64
17152,note_off,0,,,0,0,0,,,,,,,,74,64
17152,note_off,0,,,1,0,0,,,,,,,,66,27
17152,note_off,0,,,2,0,0,,,,,,,,50,64
17472,note_on,320,,,2,0,0,,,,,,,,50,100
17600,note_off,128,,,2,0,0,,,,,,,,50,64
17664,note_on,64,,,2,0,0,,,,,,,,50,100
17792,note_off,128,,,2,0,0,,,,,,,,50,64
17856,note_on,64,,,2,0,0,,,,,,,,52,100
17984,note_off,128,,,2,0,0,,,,,,,,52,64
18048,note_on,64,,,2,0,0,,,,,,,,54,100
18176,note_off,128,,,2,0,0,,,,,,,,54,64
18240,note_on,64,,,2,0,0,,,,,,,,50,100
18368,note_off,128,,,2,0,0,,,,,,,,50,64
18432,note_on,64,,,2,0,0,,,,,,,,45,100
18560,note_off,128,,,2,0,0,,,,,,,,45,64
18624,note_on,64,,,2,0,0,,,,,,,,47,100
18752,note_off,128,,,2,0,0,,,,,,,,47,64
18816,note_on,64,,,2,0,0,,,,,,,,49,100
18944,note_off,128,,,2,0,0,,,,,,,,49,64
19008,note_on,64,,,2,0,0,,,,,,,,45,100
19136,note_off,128,,,2,0,0,,,,,,,,45,64
19200,note_on,64,,,2,0,0,,,,,,,,45,100
19328,note_off,128,,,2,0,0,,,,,,,,45,64
19392,note_on,64,,,2,0,0,,,,,,,,47,100
19520,note_off,128,,,2,0,0,,,,,,,,47,64
19584,note_on,64,,,2,0,0,,,,,,,,49,100
19712,note_off,128,,,2,0,0,,,,,,,,49,64
19776,note_on,64,,,2,0,0,,,,,,,,45,100
19904,note_off,128,,,2,0,0,,,,,,,,45,64
19968,note_on,64,,,2,0,0,,,,,,,,50,100
20096,note_off,128,,,2,0,0,,,,,,,,50,64
20160,note_on,64,,,2,0,0,,,,,,,,52,100
20288,note_off,128,,,2,0,0,,,,,,,,52,64
20352,note_on,64,,,2,0,0,,,,,,,,54,100
20480,note_off,128,,,2,0,0,,,,,,,,54,64
20544,note_on,64,,,2,0,0,,,,,,,,50,100
20672,note_off,128,,,2,0,0,,,,,,,,50,64
20736,note_on,64,,,2,0,0,,,,,,,,55,100
20864,note_off,128,,,2,0,0,,,,,,,,55,64
20928,note_on,64,,,2,0,0,,,,,,,,54,100
21056,note_off,128,,,2,0,0,,,,,,,,54,64
21120,note_on,64,,,2,0,0,,,,,,,,55,100
21248,note_off,128,,,2,0,0,,,,,,,,55,64
21312,note_on,64,,,2,0,0,,,,,,,,43,100
21440,note_off,128,,,2,0,0,,,,,,,,43,64
21504,note_on,64,,,2,0,0,,,,,,,,61,100
21632,note_off,128,,,2,0,0,,,,,,,,61,64
21696,note_on,64,,,2,0,0,,,,,,,,59,100
21824,note_off,128,,,2,0,0,,,,,,,,59,64
21888,note_on,64,,,2,0,0,,,,,,,,61,100
22016,note_off,128,,,2,0,0,,,,,,,,61,64
22080,note_on,64,,,2,0,0,,,,,,,,49,100
22208,note_off,128,,,2,0,0,,,,,,,,49,64
22272,note_on,64,,,2,0,0,,,,,,,,54,100
22400,note_off,128,,,2,0,0,,,,,,,,54,64
22464,note_on,64,,,2,0,0,,,,,,,,52,100
22592,note_off,128,,,2,0,0,,,,,,,,52,64
22656,note_on,64,,,2,0,0,,,,,,,,54,100
22784,note_off,128,,,2,0,0,,,,,,,,54,64
22848,note_on,64,,,2,0,0,,,,,,,,42,100
22976,note_off,128,,,2,0,0,,,,,,,,42,64
23040,note_on,64,,,2,0,0,,,,,,,,59,100
23168,note_off,128,,,2,0,0,,,,,,,,59,64
23232,note_on,64,,,2,0,0,,,,,,,,57,100
23360,note_off,128,,,2,0,0,,,,,,,,57,64
23424,note_on,64,,,2,0,0,,,,,,,,59,100
23552,note_off,128,,,2,0,0,,,,,,,,59,64
23616,note_on,64,,,2,0,0,,,,,,,,47,100
23744,note_off,128,,,2,0,0,,,,,,,,47,64
23808,note_on,64,,,2,0,0,,,,,,,,52,100
23936,note_off,128,,,2,0,0,,,,,,,,52,64
24000,note_on,64,,,2,0,0,,,,,,,,50,100
24128,note_off,128,,,2,0,0,,,,,,,,50,64
24192,note_on,64,,,2,0,0,,,,,,,,52,100
24320,note_off,128,,,2,0,0,,,,,,,,52,64
24384,note_on,64,,,2,0,0,,,,,,,,40,100
24512,note_off,128,,,2,0,0,,,,,,,,40,64
24576,note_on,64,,,2,0,0,,,,,,,,50,100
24704,note_off,128,,,2,0,0,,,,,,,,50,64
24768,note_on,64,,,2,0,0,,,,,,,,49,100
24896,note_off,128,,,2,0,0,,,,,,,,49,64
24960,note_on,64,,,2,0,0,,,,,,,,50,100
25088,note_off,128,,,2,0,0,,,,,,,,50,64
25152,note_on,64,,,2,0,0,,,,,,,,38,100
25280,note_off,128,,,2,0,0,,,,,,,,38,64
25344,note_on,64,,,2,0,0,,,,,,,,50,100
25472,note_off,128,,,2,0,0,,,,,,,,50,64
25536,note_on,64,,,2,0,0,,,,,,,,54,100
25664,note_off,128,,,2,0,0,,,,,,,,54,64
25728,note_on,64,,,2,0,0,,,,,,,,52,100
25856,note_off,128,,,2,0,0,,,,,,,,52,64
25920,note_on,64,,,2,0,0,,,,,,,,50,100
26048,note_off,128,,,2,0,0,,,,,,,,50,64
26112,note_on,64,,,2,0,0,,,,,,,,45,100
26304,note_on,192,,,0,0,0,,,,,,,,73,100
26304,note_on,0,,,0,0,0,,,,,,,,69,100
26368,note_off,64,,,0,0,0,,,,,,,,73,64
26368,note_off,0,,,0,0,0,,,,,,,,69,64
26368,note_off,0,,,2,0,0,,,,,,,,45,64
26400,note_on,32,,,0,0,0,,,,,,,,74,100
26400,note_on,0,,,0,0,0,,,,,,,,71,100
26464,note_off,64,,,0,0,0,,,,,,,,74,64
26464,note_off,0,,,0,0,0,,,,,,,,71,64
26496,note_on,32,,,0,0,0,,,,,,,,76,100
26496,note_on,0,,,0,0,0,,,,,,,,73,100
26496,note_on,0,,,2,0,0,,,,,,,,45,100
26560,note_off,64,,,0,0,0,,,,,,,,76,64
26560,note_off,0,,,0,0,0,,,,,,,,73,64
26592,note_on,32,,,0,0,0,,,,,,,,74,100
26592,note_on,0,,,0,0,0,,,,,,,,71,100
26656,note_off,64,,,0,0,0,,,,,,,,74,64
26656,note_off,0,,,0,0,0,,,,,,,,71,64
26688,note_on,32,,,0,0,0,,,,,,,,76,100
26688,note_on,0,,,0,0,0,,,,,,,,73,100
26752,note_off,64,,,0,0,0,,,,,,,,76,64
26752,note_off,0,,,0,0,0,,,,,,,,73,64
26752,note_off,0,,,2,0,0,,,,,,,,45,64
26784,note_on,32,,,0,0,0,,,,,,,,74,100
26784,note_on,0,,,0,0,0,,,,,,,,71,100
26848,note_off,64,,,0,0,0,,,,,,,,74,64
26848,note_off,0,,,0,0,0,,,,,,,,71,64
26880,note_on,32,,,0,0,0,,,,,,,,73,100
26880,note_on,0,,,0,0,0,,,,,,,,69,100
26880,note_on,0,,,2,0,0,,,,,,,,45,100
26944,note_off,64,,,0,0,0,,,,,,,,73,64
26944,note_off,0,,,0,0,0,,,,,,,,69,64
26976,note_on,32,,,0,0,0,,,,,,,,74,100
26976,note_on,0,,,0,0,0,,,,,,,,71,100
27040,note_off,64,,,0,0,0,,,,,,,,74,64
27040,note_off,0,,,0,0,0,,,,,,,,71,64
27072,note_on,32,,,0,0,0,,,,,,,,73,100
27072,note_on,0,,,0,0,0,,,,,,,,69,100
27136,note_off,64,,,0,0,0,,,,,,,,73,64
27136,note_off,0,,,0,0,0,,,,,,,,69,64
27136,note_off,0,,,2,0,0,,,,,,,,45,64
27168,note_on,32,,,0,0,0,,,,,,,,74,100
27168,note_on,0,,,0,0,0,,,,,,,,71,100
27232,note_off,64,,,0,0,0,,,,,,,,74,64
27232,note_off,0,,,0,0,0,,,,,,,,71,64
27264,note_on,32,,,0,0,0,,,,,,,,76,100
27264,note_on,0,,,0,0,0,,,,,,,,73,100
27264,note_on,0,,,2,0,0,,,,,,,,45,100
27328,note_off,64,,,0,0,0,,,,,,,,76,64
27328,note_off,0,,,0,0,0,,,,,,,,73,64
27360,note_on,32,,,0,0,0,,,,,,,,74,100
27360,note_on,0,,,0,0,0,,,,,,,,71,100
27424,note_off,64,,,0,0,0,,,,,,,,74,64
27424,note_off,0,,,0,0,0,,,,,,,,71,64
27456,note_on,32,,,0,0,0,,,,,,,,76,100
27456,note_on,0,,,0,0,0,,,,,,,,73,100
27520,note_off,64,,,0,0,0,,,,,,,,76,64
27520,note_off,0,,,0,0,0,,,,,,,,73,64
27520,note_off,0,,,2,0,0,,,,,,,,45,64
27552,note_on,32,,,0,0,0,,,,,,,,74,100
27552,note_on,0,,,0,0,0,,,,,,,,71,100
27616,note_off,64,,,0,0,0,,,,,,,,74,64
27616,note_off,0,,,0,0,0,,,,,,,,71,64
27648,note_on,32,,,0,0,0,,,,,,,,73,100
27648,note_on,0,,,0,0,0,,,,,,,,69,100
27648,note_on,0,,,2,0,0,,,,,,,,45,100
27904,note_off,256,,,0,0,0,,,,,,,,73,64
27904,note_off,0,,,0,0,0,,,,,,,,69,64
27904,note_off,0,,,2,0,0,,,,,,,,45,64
28416,note_on,512,,,2,0,0,,,,,,,,45,100
28672,note_off,256,,,2,0,0,,,,,,,,45,64
29184,note_on,512,,,2,0,0,,,,,,,,45,100
29440,note_off,256,,,2,0,0,,,,,,,,45,64
29952,note_on,512,,,2,0,0,,,,,,,,45,100
30208,note_off,256,,,2,0,0,,,,,,,,45,64
30720,note_on,512,,,2,0,0,,,,,,,,45,100
30976,note_off,256,,,2,0,0,,,,,,,,45,64
31104,note_on,128,,,2,0,0,,,,,,,,45,100
31360,note_off,256,,,2,0,0,,,,,,,,45,64
31488,note_on,128,,,2,0,0,,,,,,,,45,100
31616,note_off,128,,,2,0,0,,,,,,,,45,64
31680,note_on,64,,,2,0,0,,,,,,,,57,100
31808,note_off,128,,,2,0,0,,,,,,,,57,64
31872,note_on,64,,,2,0,0,,,,,,,,50,100
32000,note_off,128,,,2,0,0,,,,,,,,50,64
32064,note_on,64,,,2,0,0,,,,,,,,52,100
32192,note_off,128,,,2,0,0,,,,,,,,52,64
32256,note_on,64,,,2,0,0,,,,,,,,45,100
32512,note_off,256,,,2,0,0,,,,,,,,45,64
32640,note_on,128,,,2,0,0,,,,,,,,45,100
32896,note_off,256,,,2,0,0,,,,,,,,45,64
33024,note_on,128,,,2,0,0,,,,,,,,45,100
33152,note_off,128,,,2,0,0,,,,,,,,45,64
33216,note_on,64,,,2,0,0,,,,,,,,57,100
33344,note_off,128,,,2,0,0,,,,,,,,57,64
33408,note_on,64,,,2,0,0,,,,,,,,50,100
33536,note_off,128,,,2,0,0,,,,,,,,50,64
33600,note_on,64,,,2,0,0,,,,,,,,52,100
33728,note_off,128,,,2,0,0,,,,,,,,52,64
33792,note_on,64,,,2,0,0,,,,,,,,45,100
33920,note_off,128,,,2,0,0,,,,,,,,45,64
33984,note_on,64,,,0,0,0,,,,,,,,81,100
33984,note_on,0,,,0,0,0,,,,,,,,76,100
33984,note_on,0,,,1,0,0,,,,,,,,73,43
33984,note_on,0,,,2,0,0,,,,,,,,57,100
34112,note_off,128,,,0,0,0,,,,,,,,81,64
34112,note_off,0,,,0,0,0,,,,,,,,76,64
34112,note_off,0,,,1,0,0,,,,,,,,73,27
34112,note_off,0,,,2,0,0,,,,,,,,57,64
34176,note_on,64,,,0,0,0,,,,,,,,83,100
34176,note_on,0,,,0,0,0,,,,,,,,78,100
34176,note_on,0,,,1,0,0,,,,,,,,74,43
34176,note_on,0,,,2,0,0,,,,,,,,50,100
34304,note_off,128,,,0,0,0,,,,,,,,83,64
34304,note_off,0,,,0,0,0,,,,,,,,78,64
34304,note_off,0,,,1,0,0,,,,,,,,74,27
34304,note_off,0,,,2,0,0,,,,,,,,50,64
34368,note_on,64,,,0,0,0,,,,,,,,80,100
34368,note_on,0,,,0,0,0,,,,,,,,74,100
34368,note_on,0,,,1,0,0,,,,,,,,71,43
34368,note_on,0,,,2,0,0,,,,,,,,52,100
34496,note_off,128,,,0,0,0,,,,,,,,80,64
34496,note_off,0,,,0,0,0,,,,,,,,74,64
34496,note_off,0,,,1,0,0,,,,,,,,71,27
34496,note_off,0,,,2,0,0,,,,,,,,52,64
34560,note_on,64,,,0,0,0,,,,,,,,81,100
34560,note_on,0,,,0,0,0,,,,,,,,76,100
34560,note_on,0,,,1,0,0,,,,,,,,73,43
34560,note_on,0,,,2,0,0,,,,,,,,45,100
35072,note_off,512,,,0,0,0,,,,,,,,81,64
35072,note_off,0,,,0,0,0,,,,,,,,76,64
35072,note_off,0,,,1,0,0,,,,,,,,73,27
35072,note_off,0,,,2,0,0,,,,,,,,45,64
35328,note_on,256,,,0,0,0,,,,,,,,78,100
35328,note_on,0,,,0,0,0,,,,,,,,81,100
35328,note_on,0,,,1,0,0,,,,,,,,69,43
35328,note_on,0,,,2,0,0,,,,,,,,50,100
35376,note_off,48,,,0,0,0,,,,,,,,78,64
35376,note_on,0,,,0,0,0,,,,,,,,76,100
35376,note_off,0,,,0,0,0,,,,,,,,81,64
35376,note_on,0,,,0,0,0,,,,,,,,79,100
35428,note_off,52,,,0,0,0,,,,,,,,76,64
35428,note_on,0,,,0,0,0,,,,,,,,74,100
35428,note_off,0,,,0,0,0,,,,,,,,79,64
35428,note_on,0,,,0,0,0,,,,,,,,78,100
35456,note_off,28,,,2,0,0,,,,,,,,50,64
35520,note_on,64,,,2,0,0,,,,,,,,50,100
35584,note_off,64,,,1,0,0,,,,,,,,69,27
35648,note_off,64,,,2,0,0,,,,,,,,50,64
35712,note_on,64,,,0,0,0,,,,,,,,78,100
35712,note_on,0,,,0,0,0,,,,,,,,81,100
35712,note_on,0,,,1,0,0,,,,,,,,62,43
35712,note_on,0,,,2,0,0,,,,,,,,50,100
35728,note_off,16,,,0,0,0,,,,,,,,74,64
35728,note_off,0,,,0,0,0,,,,,,,,78,64
35760,note_off,32,,,0,0,0,,,,,,,,78,64
35760,note_on,0,,,0,0,0,,,,,,,,76,100
35760,note_off,0,,,0,0,0,,,,,,,,81,64
35760,note_on,0,,,0,0,0,,,,,,,,79,100
35812,note_off,52,,,0,0,0,,,,,,,,76,64
35812,note_on,0,,,0,0,0,,,,,,,,74,100
35812,note_off,0,,,0,0,0,,,,,,,,79,64
35812,note_on,0,,,0,0,0,,,,,,,,78,100
35840,note_off,28,,,2,0,0,,,,,,,,50,64
