tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,control,value,channel,program,note,velocity
69110,note_on,100,0,14,,,,,,,,,,11,,76,0
69120,note_on,10,0,14,,,,,,,,,,11,,77,110
69120,note_on,120,0,8,,,,,,,,,,6,,46,70
69120,note_on,6120,0,2,,,,,,,,,,0,,74,70
69230,note_on,110,0,14,,,,,,,,,,11,,77,0
69240,note_on,120,0,2,,,,,,,,,,0,,74,0
69240,note_on,10,0,14,,,,,,,,,,11,,79,110
69300,note_on,180,0,8,,,,,,,,,,6,,46,0
69330,note_on,90,0,14,,,,,,,,,,11,,79,0
69360,note_on,30,0,14,,,,,,,,,,11,,82,90
69360,note_on,6360,0,5,,,,,,,,,,3,,76,70
69360,note_on,60,0,8,,,,,,,,,,6,,45,70
69360,note_on,6360,0,6,,,,,,,,,,4,,57,70
69360,note_on,120,0,2,,,,,,,,,,0,,73,70
69420,note_on,60,0,14,,,,,,,,,,11,,81,90
69430,note_on,10,0,14,,,,,,,,,,11,,82,0
69450,note_on,90,0,5,,,,,,,,,,3,,76,0
69480,note_on,50,0,14,,,,,,,,,,11,,82,90
69480,note_on,120,0,2,,,,,,,,,,0,,73,0
69480,note_on,30,0,5,,,,,,,,,,3,,74,70
69490,note_on,10,0,14,,,,,,,,,,11,,81,0
69540,note_on,50,0,14,,,,,,,,,,11,,81,90
69550,note_on,10,0,14,,,,,,,,,,11,,82,0
69600,note_on,50,0,14,,,,,,,,,,11,,82,90
69600,note_on,120,0,5,,,,,,,,,,3,,76,70
69600,note_on,240,0,6,,,,,,,,,,4,,57,0
69600,note_on,120,0,2,,,,,,,,,,0,,76,70
69610,note_on,10,0,5,,,,,,,,,,3,,74,0
69610,note_on,10,0,14,,,,,,,,,,11,,81,0
69660,note_on,50,0,14,,,,,,,,,,11,,81,90
69670,note_on,10,0,14,,,,,,,,,,11,,82,0
69710,note_on,100,0,5,,,,,,,,,,3,,76,0
69720,note_on,360,0,8,,,,,,,,,,6,,45,0
69720,note_on,50,0,14,,,,,,,,,,11,,82,90
69720,note_on,10,0,5,,,,,,,,,,3,,77,70
69730,note_on,10,0,14,,,,,,,,,,11,,81,0
69780,note_on,50,0,14,,,,,,,,,,11,,81,90
69780,note_on,180,0,2,,,,,,,,,,0,,76,0
69790,note_on,10,0,14,,,,,,,,,,11,,82,0
69810,note_on,90,0,5,,,,,,,,,,3,,77,0
69840,note_on,60,0,2,,,,,,,,,,0,,69,70
69840,note_on,240,0,6,,,,,,,,,,4,,57,70
69840,note_on,30,0,5,,,,,,,,,,3,,79,70
69840,note_on,50,0,14,,,,,,,,,,11,,82,90
69850,note_on,10,0,14,,,,,,,,,,11,,81,0
69900,note_on,50,0,14,,,,,,,,,,11,,81,90
69910,note_on,10,0,14,,,,,,,,,,11,,82,0
69960,note_on,120,0,5,,,,,,,,,,3,,79,0
69960,note_on,50,0,14,,,,,,,,,,11,,82,90
69960,note_on,120,0,2,,,,,,,,,,0,,69,0
69970,note_on,10,0,14,,,,,,,,,,11,,81,0
70020,note_on,50,0,14,,,,,,,,,,11,,81,90
70030,note_on,10,0,14,,,,,,,,,,11,,82,0
70080,note_on,120,0,2,,,,,,,,,,0,,76,70
70080,note_on,50,0,14,,,,,,,,,,11,,82,90
70080,note_on,120,0,5,,,,,,,,,,3,,69,70
70090,note_on,10,0,14,,,,,,,,,,11,,81,0
70140,note_on,50,0,14,,,,,,,,,,11,,81,90
70150,note_on,10,0,14,,,,,,,,,,11,,82,0
70200,note_on,50,0,14,,,,,,,,,,11,,82,90
70200,note_on,360,0,6,,,,,,,,,,4,,57,0
70210,note_on,10,0,14,,,,,,,,,,11,,81,0
70260,note_on,50,0,14,,,,,,,,,,11,,81,90
70260,note_on,180,0,5,,,,,,,,,,3,,69,0
70260,note_on,180,0,2,,,,,,,,,,0,,76,0
70270,note_on,10,0,14,,,,,,,,,,11,,82,0
70320,note_on,50,0,14,,,,,,,,,,11,,82,90
70320,note_on,60,0,2,,,,,,,,,,0,,79,70
70320,note_on,60,0,5,,,,,,,,,,3,,76,70
70320,note_on,120,0,6,,,,,,,,,,4,,57,70
70330,note_on,10,0,14,,,,,,,,,,11,,81,0
70380,note_on,50,0,14,,,,,,,,,,11,,81,90
70390,note_on,10,0,14,,,,,,,,,,11,,82,0
70440,note_on,50,0,14,,,,,,,,,,11,,82,90
70450,note_on,10,0,14,,,,,,,,,,11,,81,0
70500,note_on,50,0,14,,,,,,,,,,11,,81,90
70510,note_on,10,0,14,,,,,,,,,,11,,82,0
70560,note_on,240,0,6,,,,,,,,,,4,,57,0
70560,note_on,240,0,2,,,,,,,,,,0,,79,0
70560,note_on,50,0,14,,,,,,,,,,11,,82,90
70560,note_on,240,0,5,,,,,,,,,,3,,76,0
70570,note_on,10,0,14,,,,,,,,,,11,,81,0
70620,note_on,50,0,14,,,,,,,,,,11,,81,90
70630,note_on,10,0,14,,,,,,,,,,11,,82,0
70680,note_on,50,0,14,,,,,,,,,,11,,82,90
70690,note_on,10,0,14,,,,,,,,,,11,,81,0
70740,note_on,50,0,14,,,,,,,,,,11,,81,90
70750,note_on,10,0,14,,,,,,,,,,11,,82,0
70800,note_on,50,0,14,,,,,,,,,,11,,82,90
70800,note_on,1080,0,8,,,,,,,,,,6,,50,70
70800,note_on,240,0,6,,,,,,,,,,4,,57,70
70800,note_on,240,0,2,,,,,,,,,,0,,77,70
70800,note_on,240,0,5,,,,,,,,,,3,,74,70
70810,note_on,10,0,14,,,,,,,,,,11,,81,0
70860,note_on,50,0,14,,,,,,,,,,11,,81,90
70870,note_on,10,0,14,,,,,,,,,,11,,82,0
70920,note_on,120,0,8,,,,,,,,,,6,,50,0
70920,note_on,50,0,14,,,,,,,,,,11,,82,90
70930,note_on,10,0,14,,,,,,,,,,11,,81,0
70980,note_on,50,0,14,,,,,,,,,,11,,81,90
70980,note_on,180,0,2,,,,,,,,,,0,,77,0
70990,note_on,10,0,14,,,,,,,,,,11,,82,0
71040,note_on,120,0,8,,,,,,,,,,6,,38,70
71040,note_on,60,0,2,,,,,,,,,,0,,74,70
71040,note_on,50,0,14,,,,,,,,,,11,,82,90
71050,note_on,10,0,14,,,,,,,,,,11,,81,0
71100,note_on,50,0,14,,,,,,,,,,11,,81,90
71110,note_on,10,0,14,,,,,,,,,,11,,82,0
71160,note_on,120,0,2,,,,,,,,,,0,,74,0
71160,note_on,360,0,5,,,,,,,,,,3,,74,0
71160,note_on,50,0,14,,,,,,,,,,11,,82,90
71160,note_on,360,0,6,,,,,,,,,,4,,57,0
71170,note_on,10,0,14,,,,,,,,,,11,,81,0
71220,note_on,50,0,14,,,,,,,,,,11,,81,90
71220,note_on,180,0,8,,,,,,,,,,6,,38,0
71230,note_on,10,0,14,,,,,,,,,,11,,82,0
71280,note_on,120,0,2,,,,,,,,,,0,,73,70
71280,note_on,120,0,5,,,,,,,,,,3,,76,70
71280,note_on,50,0,14,,,,,,,,,,11,,82,90
71280,note_on,120,0,6,,,,,,,,,,4,,57,70
71290,note_on,10,0,14,,,,,,,,,,11,,81,0
71340,note_on,50,0,14,,,,,,,,,,11,,81,90
71350,note_on,10,0,14,,,,,,,,,,11,,82,0
71370,note_on,90,0,5,,,,,,,,,,3,,76,0
71400,note_on,50,0,14,,,,,,,,,,11,,82,90
71400,note_on,30,0,5,,,,,,,,,,3,,74,70
71400,note_on,120,0,2,,,,,,,,,,0,,73,0
71410,note_on,10,0,14,,,,,,,,,,11,,81,0
71460,note_on,50,0,14,,,,,,,,,,11,,81,90
71470,note_on,10,0,14,,,,,,,,,,11,,82,0
71520,note_on,240,0,6,,,,,,,,,,4,,57,0
71520,note_on,120,0,2,,,,,,,,,,0,,76,70
71520,note_on,50,0,14,,,,,,,,,,11,,82,90
71520,note_on,120,0,5,,,,,,,,,,3,,76,70
71530,note_on,10,0,14,,,,,,,,,,11,,81,0
71530,note_on,10,0,5,,,,,,,,,,3,,74,0
71580,note_on,50,0,14,,,,,,,,,,11,,81,90
71590,note_on,10,0,14,,,,,,,,,,11,,82,0
71630,note_on,100,0,5,,,,,,,,,,3,,76,0
71640,note_on,50,0,14,,,,,,,,,,11,,82,90
71640,note_on,10,0,5,,,,,,,,,,3,,77,70
71650,note_on,10,0,14,,,,,,,,,,11,,81,0
71700,note_on,50,0,14,,,,,,,,,,11,,81,90
71700,note_on,180,0,2,,,,,,,,,,0,,76,0
71710,note_on,10,0,14,,,,,,,,,,11,,82,0
71730,note_on,90,0,5,,,,,,,,,,3,,77,0
71760,note_on,60,0,2,,,,,,,,,,0,,69,70
71760,note_on,50,0,14,,,,,,,,,,11,,82,90
71760,note_on,240,0,6,,,,,,,,,,4,,57,70
71760,note_on,30,0,5,,,,,,,,,,3,,79,70
71770,note_on,10,0,14,,,,,,,,,,11,,81,0
71820,note_on,50,0,14,,,,,,,,,,11,,81,90
71830,note_on,10,0,14,,,,,,,,,,11,,82,0
71880,note_on,120,0,2,,,,,,,,,,0,,69,0
71880,note_on,120,0,5,,,,,,,,,,3,,79,0
71880,note_on,50,0,14,,,,,,,,,,11,,82,90
71890,note_on,10,0,14,,,,,,,,,,11,,81,0
71940,note_on,50,0,14,,,,,,,,,,11,,81,90
71950,note_on,10,0,14,,,,,,,,,,11,,82,0
72000,note_on,120,0,5,,,,,,,,,,3,,69,70
72000,note_on,120,0,2,,,,,,,,,,0,,76,70
72000,note_on,50,0,14,,,,,,,,,,11,,82,90
72010,note_on,10,0,14,,,,,,,,,,11,,81,0
72060,note_on,50,0,14,,,,,,,,,,11,,81,90
72070,note_on,10,0,14,,,,,,,,,,11,,82,0
72120,note_on,360,0,6,,,,,,,,,,4,,57,0
72120,note_on,50,0,14,,,,,,,,,,11,,82,90
72130,note_on,10,0,14,,,,,,,,,,11,,81,0
72180,note_on,50,0,14,,,,,,,,,,11,,81,90
72180,note_on,180,0,2,,,,,,,,,,0,,76,0
72180,note_on,180,0,5,,,,,,,,,,3,,69,0
72190,note_on,10,0,14,,,,,,,,,,11,,82,0
72240,note_on,120,0,6,,,,,,,,,,4,,57,70
72240,note_on,60,0,5,,,,,,,,,,3,,76,70
72240,note_on,60,0,2,,,,,,,,,,0,,79,70
72480,note_on,240,0,6,,,,,,,,,,4,,57,0
72480,note_on,240,0,5,,,,,,,,,,3,,76,0
72480,note_on,240,0,2,,,,,,,,,,0,,79,0
72720,note_on,240,0,6,,,,,,,,,,4,,57,70
72720,note_on,240,0,2,,,,,,,,,,0,,77,70
72720,note_on,240,0,5,,,,,,,,,,3,,74,70
72720,note_on,1500,0,8,,,,,,,,,,6,,50,70
72840,note_on,120,0,8,,,,,,,,,,6,,50,0
72840,note_on,650,0,14,,,,,,,,,,11,,81,0
72960,note_on,120,0,8,,,,,,,,,,6,,38,70
73080,note_on,360,0,5,,,,,,,,,,3,,74,0
73080,note_on,360,0,6,,,,,,,,,,4,,57,0
73080,note_on,360,0,2,,,,,,,,,,0,,77,0
73140,note_on,180,0,8,,,,,,,,,,6,,38,0
73200,note_on,60,0,8,,,,,,,,,,6,,50,70
73320,note_on,120,0,8,,,,,,,,,,6,,50,0
73440,note_on,600,0,14,,,,,,,,,,11,,79,110
73440,note_on,120,0,8,,,,,,,,,,6,,51,70
73560,note_on,120,0,14,,,,,,,,,,11,,79,0
73620,note_on,180,0,8,,,,,,,,,,6,,51,0
73680,note_on,120,0,14,,,,,,,,,,11,,78,110
73680,note_on,60,0,8,,,,,,,,,,6,,50,70
73800,note_on,120,0,8,,,,,,,,,,6,,50,0
73920,note_on,120,0,8,,,,,,,,,,6,,48,70
74100,note_on,180,0,8,,,,,,,,,,6,,48,0
74160,note_on,60,0,8,,,,,,,,,,6,,50,70
74280,note_on,120,0,8,,,,,,,,,,6,,50,0
74280,note_on,600,0,14,,,,,,,,,,11,,78,0
74400,note_on,120,0,14,,,,,,,,,,11,,72,110
74400,note_on,120,0,8,,,,,,,,,,6,,52,70
74580,note_on,180,0,8,,,,,,,,,,6,,52,0
74640,note_on,60,0,8,,,,,,,,,,6,,54,70
74760,note_on,360,0,14,,,,,,,,,,11,,72,0
74760,note_on,120,0,8,,,,,,,,,,6,,54,0
74880,note_on,120,0,14,,,,,,,,,,11,,71,110
74880,note_on,120,0,8,,,,,,,,,,6,,50,70
74990,note_on,110,0,14,,,,,,,,,,11,,71,0
75000,note_on,10,0,14,,,,,,,,,,11,,69,110
75060,note_on,180,0,8,,,,,,,,,,6,,50,0
75090,note_on,90,0,14,,,,,,,,,,11,,69,0
75120,note_on,30,0,14,,,,,,,,,,11,,71,110
75120,note_on,60,0,8,,,,,,,,,,6,,55,70
75240,note_on,120,0,14,,,,,,,,,,11,,69,110
75250,note_on,10,0,14,,,,,,,,,,11,,71,0
75350,note_on,100,0,14,,,,,,,,,,11,,69,0
75360,note_on,10,0,14,,,,,,,,,,11,,67,110
75360,note_on,240,0,8,,,,,,,,,,6,,55,0
75450,note_on,90,0,14,,,,,,,,,,11,,67,0
75480,note_on,30,0,14,,,,,,,,,,11,,69,110
75570,note_on,90,0,14,,,,,,,,,,11,,69,0
75600,note_on,30,0,14,,,,,,,,,,11,,71,110
75720,note_on,120,0,14,,,,,,,,,,11,,72,110
75730,note_on,10,0,14,,,,,,,,,,11,,71,0
75830,note_on,100,0,14,,,,,,,,,,11,,72,0
75840,note_on,10,0,14,,,,,,,,,,11,,74,110
75840,note_on,480,0,8,,,,,,,,,,6,,48,70
75930,note_on,90,0,14,,,,,,,,,,11,,74,0
75960,note_on,30,0,14,,,,,,,,,,11,,75,110
76020,note_on,180,0,8,,,,,,,,,,6,,48,0
76050,note_on,90,0,14,,,,,,,,,,11,,75,0
76080,note_on,60,0,8,,,,,,,,,,6,,47,70
76080,note_on,30,0,14,,,,,,,,,,11,,74,110
76200,note_on,120,0,14,,,,,,,,,,11,,74,0
76320,note_on,120,0,14,,,,,,,,,,11,,80,110
76440,note_on,360,0,8,,,,,,,,,,6,,47,0
76560,note_on,120,0,8,,,,,,,,,,6,,47,70
76760,note_on,440,0,14,,,,,,,,,,11,,80,0
76800,note_on,40,0,14,,,,,,,,,,11,,79,110
76800,note_on,240,0,8,,,,,,,,,,6,,47,0
77040,note_on,240,0,8,,,,,,,,,,6,,47,70
77160,note_on,360,0,14,,,,,,,,,,11,,79,0
77280,note_on,120,0,14,,,,,,,,,,11,,77,110
77400,note_on,360,0,8,,,,,,,,,,6,,47,0
77520,note_on,120,0,8,,,,,,,,,,6,,47,70
77640,note_on,360,0,14,,,,,,,,,,11,,77,0
77760,note_on,240,0,8,,,,,,,,,,6,,47,0
77760,note_on,120,0,14,,,,,,,,,,11,,75,110
77870,note_on,110,0,14,,,,,,,,,,11,,75,0
77880,note_on,10,0,14,,,,,,,,,,11,,74,110
77970,note_on,90,0,14,,,,,,,,,,11,,74,0
78000,note_on,240,0,8,,,,,,,,,,6,,48,70
78000,note_on,30,0,14,,,,,,,,,,11,,75,110
78120,note_on,120,0,14,,,,,,,,,,11,,74,110
78130,note_on,10,0,14,,,,,,,,,,11,,75,0
78230,note_on,100,0,14,,,,,,,,,,11,,74,0
78240,note_on,10,0,14,,,,,,,,,,11,,72,110
78330,note_on,90,0,14,,,,,,,,,,11,,72,0
78360,note_on,360,0,8,,,,,,,,,,6,,48,0
78360,note_on,30,0,14,,,,,,,,,,11,,74,110
78450,note_on,90,0,14,,,,,,,,,,11,,74,0
78480,note_on,30,0,14,,,,,,,,,,11,,75,110
78600,note_on,120,0,14,,,,,,,,,,11,,77,110
78610,note_on,10,0,14,,,,,,,,,,11,,75,0
78710,note_on,100,0,14,,,,,,,,,,11,,77,0
78720,note_on,5640,0,5,,,,,,,,,,3,,72,50
78720,note_on,5640,0,2,,,,,,,,,,0,,72,50
78720,note_on,10,0,14,,,,,,,,,,11,,79,110
78810,note_on,90,0,14,,,,,,,,,,11,,79,0
78840,note_on,30,0,14,,,,,,,,,,11,,75,110
78840,note_on,120,0,5,,,,,,,,,,3,,72,0
78840,note_on,120,0,2,,,,,,,,,,0,,72,0
78930,note_on,90,0,14,,,,,,,,,,11,,75,0
78960,note_on,120,0,2,,,,,,,,,,0,,68,50
78960,note_on,30,0,14,,,,,,,,,,11,,80,110
78960,note_on,120,0,5,,,,,,,,,,3,,68,50
79080,note_on,120,0,5,,,,,,,,,,3,,68,0
79080,note_on,120,0,2,,,,,,,,,,0,,68,0
79200,note_on,120,0,2,,,,,,,,,,0,,72,50
79200,note_on,120,0,5,,,,,,,,,,3,,72,50
79200,note_on,240,0,14,,,,,,,,,,11,,80,0
79380,note_on,180,0,5,,,,,,,,,,3,,72,0
79380,note_on,180,0,2,,,,,,,,,,0,,72,0
79440,note_on,240,0,14,,,,,,,,,,11,,74,110
79440,note_on,60,0,5,,,,,,,,,,3,,65,50
79440,note_on,60,0,2,,,,,,,,,,0,,65,50
79500,note_on,60,0,14,,,,,,,,,,11,,72,110
79510,note_on,10,0,14,,,,,,,,,,11,,74,0
79560,note_on,120,0,5,,,,,,,,,,3,,65,0
79560,note_on,50,0,14,,,,,,,,,,11,,74,110
79560,note_on,120,0,2,,,,,,,,,,0,,65,0
79570,note_on,10,0,14,,,,,,,,,,11,,72,0
79620,note_on,50,0,14,,,,,,,,,,11,,72,110
79630,note_on,10,0,14,,,,,,,,,,11,,74,0
79680,note_on,120,0,2,,,,,,,,,,0,,68,50
79680,note_on,120,0,5,,,,,,,,,,3,,68,50
79860,note_on,180,0,2,,,,,,,,,,0,,68,0
79860,note_on,180,0,5,,,,,,,,,,3,,68,0
79860,note_on,230,0,14,,,,,,,,,,11,,72,0
79920,note_on,60,0,14,,,,,,,,,,11,,74,110
79920,note_on,60,0,5,,,,,,,,,,3,,58,50
79920,note_on,60,0,2,,,,,,,,,,0,,58,50
79920,note_on,1560,0,8,,,,,,,,,,6,,46,70
80040,note_on,120,0,14,,,,,,,,,,11,,72,110
80050,note_on,10,0,14,,,,,,,,,,11,,74,0
80150,note_on,100,0,14,,,,,,,,,,11,,72,0
80160,note_on,10,0,14,,,,,,,,,,11,,70,110
80160,note_on,240,0,5,,,,,,,,,,3,,58,0
80160,note_on,240,0,2,,,,,,,,,,0,,58,0
80250,note_on,90,0,14,,,,,,,,,,11,,70,0
80280,note_on,30,0,14,,,,,,,,,,11,,72,110
80280,note_on,360,0,8,,,,,,,,,,6,,46,0
80370,note_on,90,0,14,,,,,,,,,,11,,72,0
80400,note_on,30,0,14,,,,,,,,,,11,,74,110
80520,note_on,120,0,14,,,,,,,,,,11,,75,110
80530,note_on,10,0,14,,,,,,,,,,11,,74,0
80630,note_on,100,0,14,,,,,,,,,,11,,75,0
80640,note_on,480,0,2,,,,,,,,,,0,,70,50
80640,note_on,10,0,14,,,,,,,,,,11,,77,110
80640,note_on,480,0,5,,,,,,,,,,3,,70,50
80730,note_on,90,0,14,,,,,,,,,,11,,77,0
80760,note_on,30,0,14,,,,,,,,,,11,,74,110
80760,note_on,120,0,5,,,,,,,,,,3,,70,0
80760,note_on,120,0,2,,,,,,,,,,0,,70,0
80850,note_on,90,0,14,,,,,,,,,,11,,74,0
80880,note_on,30,0,14,,,,,,,,,,11,,79,110
80880,note_on,120,0,5,,,,,,,,,,3,,67,50
80880,note_on,120,0,2,,,,,,,,,,0,,67,50
81000,note_on,120,0,5,,,,,,,,,,3,,67,0
81000,note_on,120,0,2,,,,,,,,,,0,,67,0
81120,note_on,240,0,14,,,,,,,,,,11,,79,0
81120,note_on,120,0,5,,,,,,,,,,3,,70,50
81120,note_on,120,0,2,,,,,,,,,,0,,70,50
81300,note_on,180,0,2,,,,,,,,,,0,,70,0
81300,note_on,180,0,5,,,,,,,,,,3,,70,0
81360,note_on,60,0,2,,,,,,,,,,0,,63,50
81360,note_on,60,0,5,,,,,,,,,,3,,63,50
81360,note_on,240,0,14,,,,,,,,,,11,,72,110
81420,note_on,60,0,14,,,,,,,,,,11,,70,110
81430,note_on,10,0,14,,,,,,,,,,11,,72,0
81480,note_on,120,0,2,,,,,,,,,,0,,63,0
81480,note_on,50,0,14,,,,,,,,,,11,,72,110
81480,note_on,120,0,5,,,,,,,,,,3,,63,0
81490,note_on,10,0,14,,,,,,,,,,11,,70,0
81540,note_on,50,0,14,,,,,,,,,,11,,70,110
81550,note_on,10,0,14,,,,,,,,,,11,,72,0
81600,note_on,120,0,2,,,,,,,,,,0,,67,50
81600,note_on,120,0,5,,,,,,,,,,3,,67,50
81780,note_on,230,0,14,,,,,,,,,,11,,70,0
81780,note_on,180,0,2,,,,,,,,,,0,,67,0
81780,note_on,180,0,5,,,,,,,,,,3,,67,0
81840,note_on,60,0,5,,,,,,,,,,3,,56,50
81840,note_on,60,0,14,,,,,,,,,,11,,72,110
81840,note_on,1560,0,8,,,,,,,,,,6,,44,70
81840,note_on,60,0,2,,,,,,,,,,0,,56,50
81960,note_on,120,0,14,,,,,,,,,,11,,70,110
81970,note_on,10,0,14,,,,,,,,,,11,,72,0
82070,note_on,100,0,14,,,,,,,,,,11,,70,0
82080,note_on,240,0,5,,,,,,,,,,3,,56,0
82080,note_on,10,0,14,,,,,,,,,,11,,68,110
82080,note_on,240,0,2,,,,,,,,,,0,,56,0
82170,note_on,90,0,14,,,,,,,,,,11,,68,0
82200,note_on,30,0,14,,,,,,,,,,11,,70,110
82200,note_on,360,0,8,,,,,,,,,,6,,44,0
82290,note_on,90,0,14,,,,,,,,,,11,,70,0
82320,note_on,30,0,14,,,,,,,,,,11,,72,110
82440,note_on,120,0,14,,,,,,,,,,11,,74,110
82450,note_on,10,0,14,,,,,,,,,,11,,72,0
82550,note_on,100,0,14,,,,,,,,,,11,,74,0
82560,note_on,480,0,2,,,,,,,,,,0,,68,50
82560,note_on,480,0,5,,,,,,,,,,3,,68,50
82560,note_on,10,0,14,,,,,,,,,,11,,75,110
82650,note_on,90,0,14,,,,,,,,,,11,,75,0
82680,note_on,120,0,2,,,,,,,,,,0,,68,0
82680,note_on,120,0,5,,,,,,,,,,3,,68,0
82680,note_on,30,0,14,,,,,,,,,,11,,72,110
82770,note_on,90,0,14,,,,,,,,,,11,,72,0
82800,note_on,120,0,2,,,,,,,,,,0,,65,50
82800,note_on,30,0,14,,,,,,,,,,11,,77,110
82800,note_on,120,0,5,,,,,,,,,,3,,65,50
82920,note_on,120,0,5,,,,,,,,,,3,,65,0
82920,note_on,120,0,2,,,,,,,,,,0,,65,0
83040,note_on,120,0,5,,,,,,,,,,3,,68,50
83040,note_on,120,0,2,,,,,,,,,,0,,68,50
83040,note_on,240,0,14,,,,,,,,,,11,,77,0
83220,note_on,180,0,2,,,,,,,,,,0,,68,0
83220,note_on,180,0,5,,,,,,,,,,3,,68,0
83280,note_on,60,0,2,,,,,,,,,,0,,56,50
83280,note_on,60,0,5,,,,,,,,,,3,,56,50
83280,note_on,240,0,14,,,,,,,,,,11,,74,110
83340,note_on,60,0,14,,,,,,,,,,11,,72,110
83350,note_on,10,0,14,,,,,,,,,,11,,74,0
83400,note_on,120,0,2,,,,,,,,,,0,,56,0
83400,note_on,50,0,14,,,,,,,,,,11,,74,110
83400,note_on,120,0,5,,,,,,,,,,3,,56,0
83410,note_on,10,0,14,,,,,,,,,,11,,72,0
83460,note_on,50,0,14,,,,,,,,,,11,,72,110
83470,note_on,10,0,14,,,,,,,,,,11,,74,0
83520,note_on,120,0,2,,,,,,,,,,0,,65,50
83520,note_on,120,0,5,,,,,,,,,,3,,65,50
83700,note_on,230,0,14,,,,,,,,,,11,,72,0
83700,note_on,180,0,2,,,,,,,,,,0,,65,0
83700,note_on,180,0,5,,,,,,,,,,3,,65,0
83760,note_on,60,0,2,,,,,,,,,,0,,55,50
83760,note_on,60,0,5,,,,,,,,,,3,,55,50
83760,note_on,10680,0,6,,,,,,,,,,4,,55,50
83760,note_on,60,0,14,,,,,,,,,,11,,71,110
83760,note_on,1560,0,8,,,,,,,,,,6,,43,70
83880,note_on,120,0,14,,,,,,,,,,11,,69,110
83890,note_on,10,0,14,,,,,,,,,,11,,71,0
83940,note_on,180,0,6,,,,,,,,,,4,,55,0
83940,note_on,180,0,2,,,,,,,,,,0,,55,0
83940,note_on,180,0,5,,,,,,,,,,3,,55,0
83970,note_on,80,0,14,,,,,,,,,,11,,69,0
84000,note_on,30,0,14,,,,,,,,,,11,,71,110
84000,note_on,60,0,2,,,,,,,,,,0,,71,50
84000,note_on,60,0,6,,,,,,,,,,4,,55,50
84000,note_on,60,0,5,,,,,,,,,,3,,62,50
84120,note_on,120,0,14,,,,,,,,,,11,,71,0
84120,note_on,120,0,2,,,,,,,,,,0,,71,0
84120,note_on,120,0,6,,,,,,,,,,4,,55,0
84120,note_on,120,0,5,,,,,,,,,,3,,62,0
84120,note_on,360,0,8,,,,,,,,,,6,,43,0
84240,note_on,120,0,5,,,,,,,,,,3,,62,50
84240,note_on,120,0,6,,,,,,,,,,4,,55,50
84240,note_on,120,0,2,,,,,,,,,,0,,71,50
84360,note_on,120,0,5,,,,,,,,,,3,,62,0
84360,note_on,120,0,6,,,,,,,,,,4,,55,0
84360,note_on,120,0,2,,,,,,,,,,0,,71,0
84480,note_on,120,0,2,,,,,,,,,,0,,71,50
84480,note_on,360,0,14,,,,,,,,,,11,,74,110
84480,note_on,120,0,6,,,,,,,,,,4,,55,50
84480,note_on,120,0,5,,,,,,,,,,3,,62,50
84600,note_on,120,0,14,,,,,,,,,,11,,74,0
84600,note_on,120,0,6,,,,,,,,,,4,,55,0
84600,note_on,120,0,2,,,,,,,,,,0,,71,0
84600,note_on,120,0,5,,,,,,,,,,3,,62,0
84720,note_on,120,0,6,,,,,,,,,,4,,55,50
84720,note_on,120,0,2,,,,,,,,,,0,,72,50
84720,note_on,120,0,14,,,,,,,,,,11,,74,110
84720,note_on,120,0,5,,,,,,,,,,3,,63,50
84780,note_on,60,0,14,,,,,,,,,,11,,72,110
84790,note_on,10,0,14,,,,,,,,,,11,,74,0
84840,note_on,120,0,2,,,,,,,,,,0,,72,0
84840,note_on,50,0,14,,,,,,,,,,11,,74,110
84840,note_on,120,0,6,,,,,,,,,,4,,55,0
84840,note_on,120,0,5,,,,,,,,,,3,,63,0
84850,note_on,10,0,14,,,,,,,,,,11,,72,0
84900,note_on,50,0,14,,,,,,,,,,11,,72,110
84910,note_on,10,0,14,,,,,,,,,,11,,74,0
84960,note_on,120,0,6,,,,,,,,,,4,,55,50
84960,note_on,120,0,2,,,,,,,,,,0,,72,50
84960,note_on,120,0,5,,,,,,,,,,3,,63,50
85140,note_on,180,0,5,,,,,,,,,,3,,63,0
85140,note_on,180,0,2,,,,,,,,,,0,,72,0
85140,note_on,230,0,14,,,,,,,,,,11,,72,0
85140,note_on,180,0,6,,,,,,,,,,4,,55,0
85200,note_on,60,0,2,,,,,,,,,,0,,74,50
85200,note_on,60,0,6,,,,,,,,,,4,,55,50
85200,note_on,60,0,14,,,,,,,,,,11,,75,110
85200,note_on,60,0,5,,,,,,,,,,3,,71,50
85260,note_on,60,0,14,,,,,,,,,,11,,74,110
85270,note_on,10,0,14,,,,,,,,,,11,,75,0
85320,note_on,120,0,6,,,,,,,,,,4,,55,0
85320,note_on,120,0,2,,,,,,,,,,0,,74,0
85320,note_on,120,0,5,,,,,,,,,,3,,71,0
85320,note_on,50,0,14,,,,,,,,,,11,,75,110
85330,note_on,10,0,14,,,,,,,,,,11,,74,0
85380,note_on,50,0,14,,,,,,,,,,11,,74,110
85390,note_on,10,0,14,,,,,,,,,,11,,75,0
85440,note_on,120,0,2,,,,,,,,,,0,,74,50
85440,note_on,120,0,5,,,,,,,,,,3,,71,50
85440,note_on,120,0,6,,,,,,,,,,4,,55,50
85620,note_on,230,0,14,,,,,,,,,,11,,74,0
85620,note_on,180,0,6,,,,,,,,,,4,,55,0
85620,note_on,180,0,2,,,,,,,,,,0,,74,0
