tick,type,time,control,value,channel,meta,track,program,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,tempo,note,velocity
39168,note_on,0,,,0,0,0,,,,,,,,74,100
39168,note_on,0,,,0,0,0,,,,,,,,69,100
39168,note_on,0,,,1,0,0,,,,,,,,50,106
39168,note_on,0,,,2,0,0,,,,,,,,50,87
39356,note_off,188,,,0,0,0,,,,,,,,78,64
39356,note_off,0,,,0,0,0,,,,,,,,74,64
39356,note_off,0,,,0,0,0,,,,,,,,69,64
39360,note_on,4,,,0,0,0,,,,,,,,81,100
39360,note_on,0,,,0,0,0,,,,,,,,78,100
39360,note_on,0,,,0,0,0,,,,,,,,66,100
39488,note_off,128,,,0,0,0,,,,,,,,81,64
39488,note_off,0,,,0,0,0,,,,,,,,78,64
39488,note_off,0,,,0,0,0,,,,,,,,66,64
39552,note_on,64,,,0,0,0,,,,,,,,78,100
39552,note_on,0,,,0,0,0,,,,,,,,74,100
39552,note_on,0,,,0,0,0,,,,,,,,69,100
39552,note_off,0,,,1,0,0,,,,,,,,50,67
39552,note_off,0,,,2,0,0,,,,,,,,50,55
39680,note_off,128,,,0,0,0,,,,,,,,78,64
39680,note_off,0,,,0,0,0,,,,,,,,74,64
39680,note_off,0,,,0,0,0,,,,,,,,69,64
39744,note_on,64,,,0,0,0,,,,,,,,76,100
39744,note_on,0,,,0,0,0,,,,,,,,73,100
39744,note_on,0,,,0,0,0,,,,,,,,69,100
39744,note_on,0,,,1,0,0,,,,,,,,45,106
39744,note_on,0,,,2,0,0,,,,,,,,45,87
39932,note_off,188,,,0,0,0,,,,,,,,76,64
39932,note_off,0,,,0,0,0,,,,,,,,73,64
39932,note_off,0,,,0,0,0,,,,,,,,69,64
39936,note_on,4,,,0,0,0,,,,,,,,81,100
39936,note_on,0,,,0,0,0,,,,,,,,76,100
39936,note_on,0,,,0,0,0,,,,,,,,64,100
40064,note_off,128,,,0,0,0,,,,,,,,76,64
40064,note_off,0,,,0,0,0,,,,,,,,64,64
40124,note_off,60,,,0,0,0,,,,,,,,81,64
40128,note_on,4,,,0,0,0,,,,,,,,76,100
40128,note_on,0,,,0,0,0,,,,,,,,73,100
40128,note_on,0,,,0,0,0,,,,,,,,69,100
40128,note_off,0,,,1,0,0,,,,,,,,45,67
40128,note_off,0,,,2,0,0,,,,,,,,45,55
40256,note_off,128,,,0,0,0,,,,,,,,73,64
40256,note_off,0,,,0,0,0,,,,,,,,69,64
40316,note_off,60,,,0,0,0,,,,,,,,76,64
40320,note_on,4,,,0,0,0,,,,,,,,78,100
40320,note_on,0,,,0,0,0,,,,,,,,74,100
40320,note_on,0,,,0,0,0,,,,,,,,69,100
40320,note_on,0,,,1,0,0,,,,,,,,50,106
40320,note_on,0,,,2,0,0,,,,,,,,50,87
40508,note_off,188,,,0,0,0,,,,,,,,78,64
40508,note_off,0,,,0,0,0,,,,,,,,74,64
40508,note_off,0,,,0,0,0,,,,,,,,69,64
40512,note_on,4,,,0,0,0,,,,,,,,81,100
40512,note_on,0,,,0,0,0,,,,,,,,78,100
40512,note_on,0,,,0,0,0,,,,,,,,66,100
40640,note_off,128,,,0,0,0,,,,,,,,81,64
40640,note_off,0,,,0,0,0,,,,,,,,78,64
40640,note_off,0,,,0,0,0,,,,,,,,66,64
40704,note_on,64,,,0,0,0,,,,,,,,78,100
40704,note_on,0,,,0,0,0,,,,,,,,74,100
40704,note_on,0,,,0,0,0,,,,,,,,69,100
40704,note_off,0,,,1,0,0,,,,,,,,50,67
40704,note_off,0,,,2,0,0,,,,,,,,50,55
40832,note_off,128,,,0,0,0,,,,,,,,78,64
40832,note_off,0,,,0,0,0,,,,,,,,74,64
40832,note_off,0,,,0,0,0,,,,,,,,69,64
40896,note_on,64,,,0,0,0,,,,,,,,76,100
40896,note_on,0,,,0,0,0,,,,,,,,73,100
40896,note_on,0,,,0,0,0,,,,,,,,69,100
40896,note_on,0,,,1,0,0,,,,,,,,45,106
40896,note_on,0,,,2,0,0,,,,,,,,45,87
41084,note_off,188,,,0,0,0,,,,,,,,76,64
41084,note_off,0,,,0,0,0,,,,,,,,73,64
41084,note_off,0,,,0,0,0,,,,,,,,69,64
41088,note_on,4,,,0,0,0,,,,,,,,81,100
41088,note_on,0,,,0,0,0,,,,,,,,76,100
41088,note_on,0,,,0,0,0,,,,,,,,64,100
41216,note_off,128,,,0,0,0,,,,,,,,76,64
41216,note_off,0,,,0,0,0,,,,,,,,64,64
41276,note_off,60,,,0,0,0,,,,,,,,81,64
41280,note_on,4,,,0,0,0,,,,,,,,76,100
41280,note_on,0,,,0,0,0,,,,,,,,73,100
41280,note_on,0,,,0,0,0,,,,,,,,69,100
41280,note_off,0,,,1,0,0,,,,,,,,45,67
41280,note_off,0,,,2,0,0,,,,,,,,45,55
41408,note_off,128,,,0,0,0,,,,,,,,73,64
41408,note_off,0,,,0,0,0,,,,,,,,69,64
41468,note_off,60,,,0,0,0,,,,,,,,76,64
41472,note_on,4,,,0,0,0,,,,,,,,78,100
41472,note_on,0,,,0,0,0,,,,,,,,74,100
41472,note_on,0,,,0,0,0,,,,,,,,69,100
41472,note_on,0,,,1,0,0,,,,,,,,50,106
41472,note_on,0,,,2,0,0,,,,,,,,50,87
41660,note_off,188,,,0,0,0,,,,,,,,78,64
41660,note_off,0,,,0,0,0,,,,,,,,74,64
41660,note_off,0,,,0,0,0,,,,,,,,69,64
41664,note_on,4,,,0,0,0,,,,,,,,81,100
41664,note_on,0,,,0,0,0,,,,,,,,78,100
41664,note_on,0,,,0,0,0,,,,,,,,66,100
41792,note_off,128,,,0,0,0,,,,,,,,81,64
41792,note_off,0,,,0,0,0,,,,,,,,78,64
41792,note_off,0,,,0,0,0,,,,,,,,66,64
41856,note_on,64,,,0,0,0,,,,,,,,78,100
41856,note_on,0,,,0,0,0,,,,,,,,74,100
41856,note_on,0,,,0,0,0,,,,,,,,69,100
41856,note_off,0,,,1,0,0,,,,,,,,50,67
41856,note_off,0,,,2,0,0,,,,,,,,50,55
41984,note_off,128,,,0,0,0,,,,,,,,78,64
41984,note_off,0,,,0,0,0,,,,,,,,74,64
41984,note_off,0,,,0,0,0,,,,,,,,69,64
42048,note_on,64,,,0,0,0,,,,,,,,78,100
42048,note_on,0,,,0,0,0,,,,,,,,74,100
42048,note_on,0,,,0,0,0,,,,,,,,69,100
42048,note_on,0,,,1,0,0,,,,,,,,38,106
42048,note_on,0,,,2,0,0,,,,,,,,38,87
42236,note_off,188,,,0,0,0,,,,,,,,78,64
42236,note_off,0,,,0,0,0,,,,,,,,74,64
42236,note_off,0,,,0,0,0,,,,,,,,69,64
42240,note_on,4,,,0,0,0,,,,,,,,81,100
42240,note_on,0,,,0,0,0,,,,,,,,78,100
42240,note_on,0,,,0,0,0,,,,,,,,66,100
42368,note_off,128,,,0,0,0,,,,,,,,81,64
42368,note_off,0,,,0,0,0,,,,,,,,78,64
42368,note_off,0,,,0,0,0,,,,,,,,66,64
42432,note_on,64,,,0,0,0,,,,,,,,78,100
42432,note_on,0,,,0,0,0,,,,,,,,74,100
42432,note_on,0,,,0,0,0,,,,,,,,69,100
42432,note_off,0,,,1,0,0,,,,,,,,38,67
42432,note_off,0,,,2,0,0,,,,,,,,38,55
42560,note_off,128,,,0,0,0,,,,,,,,78,64
42560,note_off,0,,,0,0,0,,,,,,,,74,64
42560,note_off,0,,,0,0,0,,,,,,,,69,64
42624,note_on,64,,,0,0,0,,,,,,,,76,100
42624,note_on,0,,,0,0,0,,,,,,,,73,100
42624,note_on,0,,,0,0,0,,,,,,,,64,100
42624,note_on,0,,,1,0,0,,,,,,,,45,106
42624,note_on,0,,,2,0,0,,,,,,,,45,87
42880,note_off,256,,,1,0,0,,,,,,,,45,67
42880,note_off,0,,,2,0,0,,,,,,,,45,55
43008,note_off,128,,,0,0,0,,,,,,,,76,64
43008,note_off,0,,,0,0,0,,,,,,,,73,64
43008,note_off,0,,,0,0,0,,,,,,,,64,64
43008,note_on,0,,,1,0,0,,,,,,,,57,106
43008,note_on,0,,,2,0,0,,,,,,,,57,87
43136,note_off,128,,,1,0,0,,,,,,,,57,67
43136,note_off,0,,,2,0,0,,,,,,,,57,55
43200,note_on,64,,,1,0,0,,,,,,,,52,106
43200,note_on,0,,,2,0,0,,,,,,,,52,87
43456,note_off,256,,,1,0,0,,,,,,,,52,67
43456,note_off,0,,,2,0,0,,,,,,,,52,55
43584,note_on,128,,,0,0,0,,,,,,,,76,100
43584,note_on,0,,,0,0,0,,,,,,,,73,100
43584,note_on,0,,,0,0,0,,,,,,,,64,100
43584,note_on,0,,,1,0,0,,,,,,,,45,106
43584,note_on,0,,,2,0,0,,,,,,,,45,87
43712,note_off,128,,,0,0,0,,,,,,,,76,64
43712,note_off,0,,,1,0,0,,,,,,,,45,67
43712,note_off,0,,,2,0,0,,,,,,,,45,55
43776,note_off,64,,,0,0,0,,,,,,,,73,64
43776,note_off,0,,,0,0,0,,,,,,,,64,64
43776,note_on,0,,,0,0,0,,,,,,,,78,100
43776,note_on,0,,,0,0,0,,,,,,,,74,100
43776,note_on,0,,,0,0,0,,,,,,,,69,100
43776,note_on,0,,,1,0,0,,,,,,,,50,106
43776,note_on,0,,,2,0,0,,,,,,,,50,87
43964,note_off,188,,,0,0,0,,,,,,,,78,64
43964,note_off,0,,,0,0,0,,,,,,,,74,64
43964,note_off,0,,,0,0,0,,,,,,,,69,64
43968,note_on,4,,,0,0,0,,,,,,,,81,100
43968,note_on,0,,,0,0,0,,,,,,,,78,100
43968,note_on,0,,,0,0,0,,,,,,,,66,100
44096,note_off,128,,,0,0,0,,,,,,,,81,64
44096,note_off,0,,,0,0,0,,,,,,,,78,64
44096,note_off,0,,,0,0,0,,,,,,,,66,64
44160,note_on,64,,,0,0,0,,,,,,,,78,100
44160,note_on,0,,,0,0,0,,,,,,,,74,100
44160,note_on,0,,,0,0,0,,,,,,,,69,100
44160,note_off,0,,,1,0,0,,,,,,,,50,67
44160,note_off,0,,,2,0,0,,,,,,,,50,55
44288,note_off,128,,,0,0,0,,,,,,,,78,64
44288,note_off,0,,,0,0,0,,,,,,,,74,64
44288,note_off,0,,,0,0,0,,,,,,,,69,64
44352,note_on,64,,,0,0,0,,,,,,,,78,100
44352,note_on,0,,,0,0,0,,,,,,,,74,100
44352,note_on,0,,,0,0,0,,,,,,,,69,100
44352,note_on,0,,,1,0,0,,,,,,,,50,106
44352,note_on,0,,,2,0,0,,,,,,,,50,87
44540,note_off,188,,,0,0,0,,,,,,,,78,64
44540,note_off,0,,,0,0,0,,,,,,,,74,64
44540,note_off,0,,,0,0,0,,,,,,,,69,64
44544,note_on,4,,,0,0,0,,,,,,,,81,100
44544,note_on,0,,,0,0,0,,,,,,,,78,100
44544,note_on,0,,,0,0,0,,,,,,,,66,100
44672,note_off,128,,,0,0,0,,,,,,,,81,64
44672,note_off,0,,,0,0,0,,,,,,,,78,64
44672,note_off,0,,,0,0,0,,,,,,,,66,64
44736,note_on,64,,,0,0,0,,,,,,,,78,100
44736,note_on,0,,,0,0,0,,,,,,,,74,100
44736,note_on,0,,,0,0,0,,,,,,,,69,100
44736,note_off,0,,,1,0,0,,,,,,,,50,67
44736,note_off,0,,,2,0,0,,,,,,,,50,55
44864,note_off,128,,,0,0,0,,,,,,,,78,64
44864,note_off,0,,,0,0,0,,,,,,,,74,64
44864,note_off,0,,,0,0,0,,,,,,,,69,64
44928,note_on,64,,,0,0,0,,,,,,,,78,100
44928,note_on,0,,,0,0,0,,,,,,,,74,100
44928,note_on,0,,,0,0,0,,,,,,,,71,100
44928,note_on,0,,,1,0,0,,,,,,,,50,106
44928,note_on,0,,,2,0,0,,,,,,,,50,87
45116,note_off,188,,,0,0,0,,,,,,,,78,64
45116,note_off,0,,,0,0,0,,,,,,,,74,64
45116,note_off,0,,,0,0,0,,,,,,,,71,64
45120,note_on,4,,,0,0,0,,,,,,,,83,100
45120,note_on,0,,,0,0,0,,,,,,,,78,100
45120,note_on,0,,,0,0,0,,,,,,,,66,100
45248,note_off,128,,,0,0,0,,,,,,,,83,64
45248,note_off,0,,,0,0,0,,,,,,,,78,64
45248,note_off,0,,,0,0,0,,,,,,,,66,64
45312,note_on,64,,,0,0,0,,,,,,,,78,100
45312,note_on,0,,,0,0,0,,,,,,,,74,100
45312,note_on,0,,,0,0,0,,,,,,,,71,100
45312,note_off,0,,,1,0,0,,,,,,,,50,67
45312,note_off,0,,,2,0,0,,,,,,,,50,55
45440,note_off,128,,,0,0,0,,,,,,,,78,64
45440,note_off,0,,,0,0,0,,,,,,,,74,64
45440,note_off,0,,,0,0,0,,,,,,,,71,64
45504,note_on,64,,,0,0,0,,,,,,,,78,100
45504,note_on,0,,,0,0,0,,,,,,,,74,100
45504,note_on,0,,,0,0,0,,,,,,,,71,100
45504,note_on,0,,,1,0,0,,,,,,,,50,106
45504,note_on,0,,,2,0,0,,,,,,,,50,87
45692,note_off,188,,,0,0,0,,,,,,,,78,64
45692,note_off,0,,,0,0,0,,,,,,,,74,64
45692,note_off,0,,,0,0,0,,,,,,,,71,64
45696,note_on,4,,,0,0,0,,,,,,,,83,100
45696,note_on,0,,,0,0,0,,,,,,,,78,100
45696,note_on,0,,,0,0,0,,,,,,,,66,100
45824,note_off,128,,,0,0,0,,,,,,,,83,64
45824,note_off,0,,,0,0,0,,,,,,,,78,64
45824,note_off,0,,,0,0,0,,,,,,,,66,64
45888,note_on,64,,,0,0,0,,,,,,,,78,100
45888,note_on,0,,,0,0,0,,,,,,,,74,100
45888,note_on,0,,,0,0,0,,,,,,,,71,100
45888,note_off,0,,,1,0,0,,,,,,,,50,67
45888,note_off,0,,,2,0,0,,,,,,,,50,55
46016,note_off,128,,,0,0,0,,,,,,,,78,64
46016,note_off,0,,,0,0,0,,,,,,,,74,64
46016,note_off,0,,,0,0,0,,,,,,,,71,64
46080,note_on,64,,,0,0,0,,,,,,,,76,100
46080,note_on,0,,,0,0,0,,,,,,,,79,100
46080,note_on,0,,,0,0,0,,,,,,,,67,100
46080,note_on,0,,,1,0,0,,,,,,,,49,106
46080,note_on,0,,,2,0,0,,,,,,,,49,87
46268,note_off,188,,,0,0,0,,,,,,,,76,64
46268,note_off,0,,,0,0,0,,,,,,,,79,64
46268,note_off,0,,,0,0,0,,,,,,,,67,64
46272,note_on,4,,,0,0,0,,,,,,,,79,100
46272,note_on,0,,,0,0,0,,,,,,,,83,100
46272,note_on,0,,,0,0,0,,,,,,,,64,100
46400,note_off,128,,,0,0,0,,,,,,,,79,64
46400,note_off,0,,,0,0,0,,,,,,,,83,64
46400,note_off,0,,,0,0,0,,,,,,,,64,64
46464,note_on,64,,,0,0,0,,,,,,,,76,100
46464,note_on,0,,,0,0,0,,,,,,,,79,100
46464,note_on,0,,,0,0,0,,,,,,,,67,100
46464,note_off,0,,,1,0,0,,,,,,,,49,67
46464,note_off,0,,,2,0,0,,,,,,,,49,55
46592,note_off,128,,,0,0,0,,,,,,,,76,64
46592,note_off,0,,,0,0,0,,,,,,,,79,64
46592,note_off,0,,,0,0,0,,,,,,,,67,64
46656,note_on,64,,,0,0,0,,,,,,,,76,100
46656,note_on,0,,,0,0,0,,,,,,,,79,100
46656,note_on,0,,,0,0,0,,,,,,,,67,100
46656,note_on,0,,,1,0,0,,,,,,,,49,106
46656,note_on,0,,,2,0,0,,,,,,,,49,87
46844,note_off,188,,,0,0,0,,,,,,,,76,64
46844,note_off,0,,,0,0,0,,,,,,,,79,64
46844,note_off,0,,,0,0,0,,,,,,,,67,64
46848,note_on,4,,,0,0,0,,,,,,,,79,100
46848,note_on,0,,,0,0,0,,,,,,,,83,100
46848,note_on,0,,,0,0,0,,,,,,,,64,100
46976,note_off,128,,,0,0,0,,,,,,,,79,64
46976,note_off,0,,,0,0,0,,,,,,,,83,64
46976,note_off,0,,,0,0,0,,,,,,,,64,64
47040,note_on,64,,,0,0,0,,,,,,,,76,100
47040,note_on,0,,,0,0,0,,,,,,,,79,100
47040,note_on,0,,,0,0,0,,,,,,,,67,100
47040,note_off,0,,,1,0,0,,,,,,,,49,67
47040,note_off,0,,,2,0,0,,,,,,,,49,55
47168,note_off,128,,,0,0,0,,,,,,,,76,64
47168,note_off,0,,,0,0,0,,,,,,,,79,64
47168,note_off,0,,,0,0,0,,,,,,,,67,64
47232,note_on,64,,,0,0,0,,,,,,,,76,100
47232,note_on,0,,,0,0,0,,,,,,,,73,100
47232,note_on,0,,,0,0,0,,,,,,,,69,100
47232,note_on,0,,,1,0,0,,,,,,,,49,106
47232,note_on,0,,,2,0,0,,,,,,,,49,87
47420,note_off,188,,,0,0,0,,,,,,,,76,64
47420,note_off,0,,,0,0,0,,,,,,,,73,64
47420,note_off,0,,,0,0,0,,,,,,,,69,64
47424,note_on,4,,,0,0,0,,,,,,,,81,100
47424,note_on,0,,,0,0,0,,,,,,,,76,100
47424,note_on,0,,,0,0,0,,,,,,,,64,100
47552,note_off,128,,,0,0,0,,,,,,,,81,64
47552,note_off,0,,,0,0,0,,,,,,,,76,64
47552,note_off,0,,,0,0,0,,,,,,,,64,64
47616,note_on,64,,,0,0,0,,,,,,,,76,100
47616,note_on,0,,,0,0,0,,,,,,,,73,100
47616,note_on,0,,,0,0,0,,,,,,,,69,100
47616,note_off,0,,,1,0,0,,,,,,,,49,67
47616,note_off,0,,,2,0,0,,,,,,,,49,55
47744,note_off,128,,,0,0,0,,,,,,,,76,64
47744,note_off,0,,,0,0,0,,,,,,,,73,64
47744,note_off,0,,,0,0,0,,,,,,,,69,64
47808,note_on,64,,,0,0,0,,,,,,,,76,100
47808,note_on,0,,,0,0,0,,,,,,,,73,100
47808,note_on,0,,,0,0,0,,,,,,,,69,100
47808,note_on,0,,,1,0,0,,,,,,,,49,106
47808,note_on,0,,,2,0,0,,,,,,,,49,87
47996,note_off,188,,,0,0,0,,,,,,,,76,64
47996,note_off,0,,,0,0,0,,,,,,,,73,64
47996,note_off,0,,,0,0,0,,,,,,,,69,64
48000,note_on,4,,,0,0,0,,,,,,,,81,100
48000,note_on,0,,,0,0,0,,,,,,,,76,100
48000,note_on,0,,,0,0,0,,,,,,,,64,100
48128,note_off,128,,,0,0,0,,,,,,,,81,64
48128,note_off,0,,,0,0,0,,,,,,,,76,64
48128,note_off,0,,,0,0,0,,,,,,,,64,64
48192,note_on,64,,,0,0,0,,,,,,,,76,100
48192,note_on,0,,,0,0,0,,,,,,,,73,100
48192,note_on,0,,,0,0,0,,,,,,,,69,100
48192,note_off,0,,,1,0,0,,,,,,,,49,67
48192,note_off,0,,,2,0,0,,,,,,,,49,55
48320,note_off,128,,,0,0,0,,,,,,,,76,64
48320,note_off,0,,,0,0,0,,,,,,,,73,64
48320,note_off,0,,,0,0,0,,,,,,,,69,64
48384,note_on,64,,,0,0,0,,,,,,,,74,100
48384,note_on,0,,,0,0,0,,,,,,,,78,100
48384,note_on,0,,,0,0,0,,,,,,,,66,100
48384,note_on,0,,,1,0,0,,,,,,,,47,106
48384,note_on,0,,,2,0,0,,,,,,,,47,87
48572,note_off,188,,,0,0,0,,,,,,,,74,64
48572,note_off,0,,,0,0,0,,,,,,,,78,64
48572,note_off,0,,,0,0,0,,,,,,,,66,64
48576,note_on,4,,,0,0,0,,,,,,,,78,100
48576,note_on,0,,,0,0,0,,,,,,,,81,100
48576,note_on,0,,,0,0,0,,,,,,,,62,100
48704,note_off,128,,,0,0,0,,,,,,,,78,64
48704,note_off,0,,,0,0,0,,,,,,,,81,64
48704,note_off,0,,,0,0,0,,,,,,,,62,64
48768,note_on,64,,,0,0,0,,,,,,,,74,100
48768,note_on,0,,,0,0,0,,,,,,,,78,100
48768,note_on,0,,,0,0,0,,,,,,,,66,100
48768,note_off,0,,,1,0,0,,,,,,,,47,67
48768,note_off,0,,,2,0,0,,,,,,,,47,55
48896,note_off,128,,,0,0,0,,,,,,,,74,64
48896,note_off,0,,,0,0,0,,,,,,,,78,64
48896,note_off,0,,,0,0,0,,,,,,,,66,64
48960,note_on,64,,,0,0,0,,,,,,,,74,100
48960,note_on,0,,,0,0,0,,,,,,,,78,100
48960,note_on,0,,,0,0,0,,,,,,,,66,100
48960,note_on,0,,,1,0,0,,,,,,,,47,106
48960,note_on,0,,,2,0,0,,,,,,,,47,87
49148,note_off,188,,,0,0,0,,,,,,,,74,64
49148,note_off,0,,,0,0,0,,,,,,,,78,64
49148,note_off,0,,,0,0,0,,,,,,,,66,64
49152,note_on,4,,,0,0,0,,,,,,,,78,100
49152,note_on,0,,,0,0,0,,,,,,,,81,100
49152,note_on,0,,,0,0,0,,,,,,,,62,100
49280,note_off,128,,,0,0,0,,,,,,,,78,64
49280,note_off,0,,,0,0,0,,,,,,,,81,64
49280,note_off,0,,,0,0,0,,,,,,,,62,64
49344,note_on,64,,,0,0,0,,,,,,,,74,100
49344,note_on,0,,,0,0,0,,,,,,,,78,100
49344,note_on,0,,,0,0,0,,,,,,,,66,100
49344,note_off,0,,,1,0,0,,,,,,,,47,67
49344,note_off,0,,,2,0,0,,,,,,,,47,55
49472,note_off,128,,,0,0,0,,,,,,,,74,64
49472,note_off,0,,,0,0,0,,,,,,,,78,64
49472,note_off,0,,,0,0,0,,,,,,,,66,64
49536,note_on,64,,,0,0,0,,,,,,,,74,100
49536,note_on,0,,,0,0,0,,,,,,,,71,100
49536,note_on,0,,,0,0,0,,,,,,,,67,100
49536,note_on,0,,,1,0,0,,,,,,,,47,106
49536,note_on,0,,,2,0,0,,,,,,,,47,87
49724,note_off,188,,,0,0,0,,,,,,,,74,64
49724,note_off,0,,,0,0,0,,,,,,,,71,64
49724,note_off,0,,,0,0,0,,,,,,,,67,64
49728,note_on,4,,,0,0,0,,,,,,,,79,100
49728,note_on,0,,,0,0,0,,,,,,,,74,100
49728,note_on,0,,,0,0,0,,,,,,,,62,100
49856,note_off,128,,,0,0,0,,,,,,,,79,64
49856,note_off,0,,,0,0,0,,,,,,,,74,64
49856,note_off,0,,,0,0,0,,,,,,,,62,64
49920,note_on,64,,,0,0,0,,,,,,,,74,100
49920,note_on,0,,,0,0,0,,,,,,,,71,100
49920,note_on,0,,,0,0,0,,,,,,,,67,100
49920,note_off,0,,,1,0,0,,,,,,,,47,67
49920,note_off,0,,,2,0,0,,,,,,,,47,55
50048,note_off,128,,,0,0,0,,,,,,,,74,64
50048,note_off,0,,,0,0,0,,,,,,,,71,64
50048,note_off,0,,,0,0,0,,,,,,,,67,64
50112,note_on,64,,,0,0,0,,,,,,,,74,100
50112,note_on,0,,,0,0,0,,,,,,,,71,100
50112,note_on,0,,,0,0,0,,,,,,,,67,100
50112,note_on,0,,,1,0,0,,,,,,,,47,106
50112,note_on,0,,,2,0,0,,,,,,,,47,87
50300,note_off,188,,,0,0,0,,,,,,,,74,64
50300,note_off,0,,,0,0,0,,,,,,,,71,64
50300,note_off,0,,,0,0,0,,,,,,,,67,64
50304,note_on,4,,,0,0,0,,,,,,,,79,100
50304,note_on,0,,,0,0,0,,,,,,,,74,100
50304,note_on,0,,,0,0,0,,,,,,,,62,100
50432,note_off,128,,,0,0,0,,,,,,,,79,64
50432,note_off,0,,,0,0,0,,,,,,,,74,64
50432,note_off,0,,,0,0,0,,,,,,,,62,64
50496,note_on,64,,,0,0,0,,,,,,,,74,100
50496,note_on,0,,,0,0,0,,,,,,,,71,100
50496,note_on,0,,,0,0,0,,,,,,,,67,100
50496,note_off,0,,,1,0,0,,,,,,,,47,67
50496,note_off,0,,,2,0,0,,,,,,,,47,55
50624,note_off,128,,,0,0,0,,,,,,,,74,64
50624,note_off,0,,,0,0,0,,,,,,,,71,64
50624,note_off,0,,,0,0,0,,,,,,,,67,64
50688,note_on,64,,,0,0,0,,,,,,,,76,100
50688,note_on,0,,,0,0,0,,,,,,,,73,100
50688,note_on,0,,,0,0,0,,,,,,,,67,100
50688,note_on,0,,,1,0,0,,,,,,,,45,106
50688,note_on,0,,,2,0,0,,,,,,,,45,87
50876,note_off,188,,,0,0,0,,,,,,,,76,64
50876,note_off,0,,,0,0,0,,,,,,,,67,64
50880,note_on,4,,,0,0,0,,,,,,,,79,100
50880,note_on,0,,,0,0,0,,,,,,,,76,100
50880,note_on,0,,,0,0,0,,,,,,,,64,100
50972,note_off,92,,,0,0,0,,,,,,,,73,64
51008,note_off,36,,,0,0,0,,,,,,,,79,64
51008,note_off,0,,,0,0,0,,,,,,,,64,64
51072,note_on,64,,,0,0,0,,,,,,,,76,100
51072,note_off,0,,,0,0,0,,,,,,,,76,64
51072,note_on,0,,,0,0,0,,,,,,,,73,100
51072,note_on,0,,,0,0,0,,,,,,,,67,100
51072,note_off,0,,,1,0,0,,,,,,,,45,67
51072,note_off,0,,,2,0,0,,,,,,,,45,55
51200,note_off,128,,,0,0,0,,,,,,,,76,64
51200,note_off,0,,,0,0,0,,,,,,,,67,64
51264,note_on,64,,,0,0,0,,,,,,,,78,100
51264,note_off,0,,,0,0,0,,,,,,,,73,64
51264,note_on,0,,,0,0,0,,,,,,,,74,100
51264,note_on,0,,,0,0,0,,,,,,,,66,100
51264,note_on,0,,,1,0,0,,,,,,,,45,106
51264,note_on,0,,,2,0,0,,,,,,,,45,87
51452,note_off,188,,,0,0,0,,,,,,,,78,64
51452,note_off,0,,,0,0,0,,,,,,,,74,64
51452,note_off,0,,,0,0,0,,,,,,,,66,64
51456,note_on,4,,,0,0,0,,,,,,,,81,100
51456,note_on,0,,,0,0,0,,,,,,,,78,100
51456,note_on,0,,,0,0,0,,,,,,,,62,100
51584,note_off,128,,,0,0,0,,,,,,,,81,64
51584,note_off,0,,,0,0,0,,,,,,,,78,64
51584,note_off,0,,,0,0,0,,,,,,,,62,64
51648,note_on,64,,,0,0,0,,,,,,,,78,100
51648,note_on,0,,,0,0,0,,,,,,,,74,100
51648,note_on,0,,,0,0,0,,,,,,,,66,100
51648,note_off,0,,,1,0,0,,,,,,,,45,67
51648,note_off,0,,,2,0,0,,,,,,,,45,55
51776,note_off,128,,,0,0,0,,,,,,,,78,64
51776,note_off,0,,,0,0,0,,,,,,,,74,64
51776,note_off,0,,,0,0,0,,,,,,,,66,64
51840,note_on,64,,,0,0,0,,,,,,,,76,100
51840,note_on,0,,,0,0,0,,,,,,,,73,100
51840,note_on,0,,,0,0,0,,,,,,,,67,100
51840,note_on,0,,,1,0,0,,,,,,,,45,106
51840,note_on,0,,,2,0,0,,,,,,,,45,87
52028,note_off,188,,,0,0,0,,,,,,,,76,64
52028,note_off,0,,,0,0,0,,,,,,,,67,64
52032,note_on,4,,,0,0,0,,,,,,,,79,100
52032,note_on,0,,,0,0,0,,,,,,,,76,100
52032,note_on,0,,,0,0,0,,,,,,,,64,100
52124,note_off,92,,,0,0,0,,,,,,,,73,64
52160,note_off,36,,,0,0,0,,,,,,,,79,64
52160,note_off,0,,,0,0,0,,,,,,,,64,64
52224,note_on,64,,,0,0,0,,,,,,,,76,100
52224,note_off,0,,,0,0,0,,,,,,,,76,64
52224,note_on,0,,,0,0,0,,,,,,,,73,100
52224,note_on,0,,,0,0,0,,,,,,,,67,100
52224,note_off,0,,,1,0,0,,,,,,,,45,67
52224,note_off,0,,,2,0,0,,,,,,,,45,55
52352,note_off,128,,,0,0,0,,,,,,,,76,64
52352,note_off,0,,,0,0,0,,,,,,,,67,64
52416,note_on,64,,,0,0,0,,,,,,,,78,100
52416,note_off,0,,,0,0,0,,,,,,,,73,64
52416,note_on,0,,,0,0,0,,,,,,,,74,100
52416,note_on,0,,,0,0,0,,,,,,,,66,100
52416,note_on,0,,,1,0,0,,,,,,,,45,106
52416,note_on,0,,,2,0,0,,,,,,,,45,87
52604,note_off,188,,,0,0,0,,,,,,,,78,64
52604,note_off,0,,,0,0,0,,,,,,,,74,64
52604,note_off,0,,,0,0,0,,,,,,,,66,64
