tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,tempo,program,note,velocity
21204,note_on,2,0,0,,,,,0,,,74,80
21213,note_off,9,0,0,,,,,4,,,50,0
21214,note_off,1,0,0,,,,,0,,,74,0
21216,note_on,2,0,0,,,,,0,,,73,80
21216,note_on,0,0,0,,,,,4,,,57,96
21226,note_off,10,0,0,,,,,0,,,73,0
21228,note_on,2,0,0,,,,,0,,,69,80
21234,note_off,6,0,0,,,,,0,,,69,0
21234,note_on,0,0,0,,,,,0,,,71,80
21237,note_off,3,0,0,,,,,4,,,57,0
21240,note_off,3,0,0,,,,,0,,,71,0
21240,note_on,0,0,0,,,,,0,,,73,80
21240,note_on,0,0,0,,,,,4,,,45,96
21252,note_off,12,0,0,,,,,0,,,73,0
21252,note_on,0,0,0,,,,,0,,,74,80
21261,note_off,9,0,0,,,,,4,,,45,0
21264,note_off,3,0,0,,,,,0,,,74,0
21264,note_on,0,0,0,,,,,0,,,76,80
21274,note_off,10,0,0,,,,,0,,,76,0
21276,note_on,2,0,0,,,,,0,,,78,80
21286,note_off,10,0,0,,,,,0,,,78,0
21288,note_on,2,0,0,,,,,0,,,79,80
21288,note_on,0,0,0,,,,,4,,,60,96
21298,note_off,10,0,0,,,,,0,,,79,0
21300,note_on,2,0,0,,,,,0,,,76,80
21309,note_off,9,0,0,,,,,4,,,60,0
21310,note_off,1,0,0,,,,,0,,,76,0
21312,note_on,2,0,0,,,,,0,,,78,80
21312,note_on,0,0,0,,,,,4,,,62,96
21324,note_off,12,0,0,,,,,0,,,78,0
21324,note_on,0,0,0,,,,,0,,,81,80
21330,note_off,6,0,0,,,,,0,,,81,0
21330,note_on,0,0,0,,,,,0,,,79,80
21333,note_off,3,0,0,,,,,4,,,62,0
21336,note_off,3,0,0,,,,,0,,,79,0
21336,note_on,0,0,0,,,,,0,,,78,80
21336,note_on,0,0,0,,,,,4,,,50,96
21346,note_off,10,0,0,,,,,0,,,78,0
21348,note_on,2,0,0,,,,,0,,,74,80
21357,note_off,9,0,0,,,,,4,,,50,0
21358,note_off,1,0,0,,,,,0,,,74,0
21360,note_on,2,0,0,,,,,0,,,78,80
21370,note_off,10,0,0,,,,,0,,,78,0
21372,note_on,2,0,0,,,,,0,,,79,80
21382,note_off,10,0,0,,,,,0,,,79,0
21384,note_on,2,0,0,,,,,0,,,81,80
21384,note_on,0,0,0,,,,,4,,,50,96
21394,note_off,10,0,0,,,,,0,,,81,0
21396,note_on,2,0,0,,,,,0,,,78,80
21405,note_off,9,0,0,,,,,4,,,50,0
21406,note_off,1,0,0,,,,,0,,,78,0
21408,note_on,2,0,0,,,,,0,,,79,80
21408,note_on,0,0,0,,,,,4,,,57,96
21414,note_off,6,0,0,,,,,0,,,79,0
21414,note_on,0,0,0,,,,,0,,,78,80
21420,note_off,6,0,0,,,,,0,,,78,0
21420,note_on,0,0,0,,,,,0,,,79,80
21426,note_off,6,0,0,,,,,0,,,79,0
21426,note_on,0,0,0,,,,,0,,,78,80
21429,note_off,3,0,0,,,,,4,,,57,0
21432,note_off,3,0,0,,,,,0,,,78,0
21432,note_on,0,0,0,,,,,0,,,79,80
21432,note_on,0,0,0,,,,,4,,,55,96
21438,note_off,6,0,0,,,,,0,,,79,0
21438,note_on,0,0,0,,,,,0,,,78,80
21444,note_off,6,0,0,,,,,0,,,78,0
21444,note_on,0,0,0,,,,,0,,,79,80
21450,note_off,6,0,0,,,,,0,,,79,0
21450,note_on,0,0,0,,,,,0,,,78,80
21453,note_off,3,0,0,,,,,4,,,55,0
21455,note_off,2,0,0,,,,,0,,,78,0
21456,note_on,1,0,0,,,,,0,,,76,80
21456,note_on,0,0,0,,,,,4,,,57,96
21477,note_off,21,0,0,,,,,4,,,57,0
21480,note_on,3,0,0,,,,,4,,,45,96
21498,note_off,18,0,0,,,,,0,,,76,0
21501,note_off,3,0,0,,,,,4,,,45,0
21504,note_on,3,0,0,,,,,0,,,86,80
21504,note_on,0,0,0,,,,,1,,,74,80
21504,note_on,0,0,0,,,,,4,,,50,96
21514,note_off,10,0,0,,,,,0,,,86,0
21516,note_on,2,0,0,,,,,0,,,69,80
21516,note_on,0,0,0,,,,,0,,,62,80
21526,note_off,10,0,0,,,,,0,,,69,0
21526,note_off,0,0,0,,,,,0,,,62,0
21528,note_on,2,0,0,,,,,0,,,69,80
21528,note_on,0,0,0,,,,,0,,,62,80
21538,note_off,10,0,0,,,,,0,,,69,0
21538,note_off,0,0,0,,,,,0,,,62,0
21540,note_on,2,0,0,,,,,0,,,86,80
21546,note_off,6,0,0,,,,,1,,,74,0
21546,note_off,0,0,0,,,,,4,,,50,0
21550,note_off,4,0,0,,,,,0,,,86,0
21552,note_on,2,0,0,,,,,0,,,86,80
21552,note_on,0,0,0,,,,,1,,,74,80
21562,note_off,10,0,0,,,,,0,,,86,0
21564,note_on,2,0,0,,,,,0,,,69,80
21564,note_on,0,0,0,,,,,0,,,62,80
21574,note_off,10,0,0,,,,,0,,,69,0
21574,note_off,0,0,0,,,,,0,,,62,0
21576,note_on,2,0,0,,,,,0,,,69,80
21576,note_on,0,0,0,,,,,0,,,62,80
21586,note_off,10,0,0,,,,,0,,,69,0
21586,note_off,0,0,0,,,,,0,,,62,0
21588,note_on,2,0,0,,,,,0,,,86,80
21594,note_off,6,0,0,,,,,1,,,74,0
21598,note_off,4,0,0,,,,,0,,,86,0
21600,note_on,2,0,0,,,,,0,,,86,80
21600,note_on,0,0,0,,,,,1,,,74,80
21612,note_off,12,0,0,,,,,0,,,86,0
21612,note_on,0,0,0,,,,,0,,,69,80
21612,note_on,0,0,0,,,,,0,,,62,80
21622,note_off,10,0,0,,,,,0,,,69,0
21622,note_off,0,0,0,,,,,0,,,62,0
21624,note_on,2,0,0,,,,,0,,,86,80
21636,note_off,12,0,0,,,,,0,,,86,0
21636,note_on,0,0,0,,,,,0,,,69,80
21636,note_on,0,0,0,,,,,0,,,62,80
21646,note_off,10,0,0,,,,,0,,,69,0
21646,note_off,0,0,0,,,,,0,,,62,0
21648,note_on,2,0,0,,,,,0,,,86,80
21652,note_off,4,0,0,,,,,1,,,74,0
21660,note_off,8,0,0,,,,,0,,,86,0
21660,note_on,0,0,0,,,,,0,,,69,80
21660,note_on,0,0,0,,,,,0,,,62,80
21660,note_on,0,0,0,,,,,1,,,76,80
21670,note_off,10,0,0,,,,,0,,,69,0
21670,note_off,0,0,0,,,,,0,,,62,0
21670,note_off,0,0,0,,,,,1,,,76,0
21672,note_on,2,0,0,,,,,0,,,86,80
21672,note_on,0,0,0,,,,,1,,,78,80
21682,note_off,10,0,0,,,,,1,,,78,0
21684,note_off,2,0,0,,,,,0,,,86,0
21684,note_on,0,0,0,,,,,0,,,69,80
21684,note_on,0,0,0,,,,,0,,,62,80
21684,note_on,0,0,0,,,,,1,,,79,80
21694,note_off,10,0,0,,,,,0,,,69,0
21694,note_off,0,0,0,,,,,0,,,62,0
21694,note_off,0,0,0,,,,,1,,,79,0
21696,note_on,2,0,0,,,,,0,,,85,80
21696,note_on,0,0,0,,,,,1,,,81,80
21706,note_off,10,0,0,,,,,0,,,85,0
21708,note_on,2,0,0,,,,,0,,,69,80
21717,note_off,9,0,0,,,,,1,,,81,0
21718,note_off,1,0,0,,,,,0,,,69,0
21720,note_on,2,0,0,,,,,0,,,69,80
21720,note_on,0,0,0,,,,,1,,,81,80
21730,note_off,10,0,0,,,,,0,,,69,0
21732,note_on,2,0,0,,,,,0,,,85,80
21742,note_off,10,0,0,,,,,0,,,85,0
21744,note_on,2,0,0,,,,,0,,,85,80
21751,note_off,7,0,0,,,,,1,,,81,0
21754,note_off,3,0,0,,,,,0,,,85,0
21756,note_on,2,0,0,,,,,0,,,69,80
21756,note_on,0,0,0,,,,,1,,,79,80
21766,note_off,10,0,0,,,,,0,,,69,0
21766,note_off,0,0,0,,,,,1,,,79,0
21768,note_on,2,0,0,,,,,0,,,69,80
21768,note_on,0,0,0,,,,,1,,,78,80
21778,note_off,10,0,0,,,,,0,,,69,0
21778,note_off,0,0,0,,,,,1,,,78,0
21780,note_on,2,0,0,,,,,0,,,85,80
21780,note_on,0,0,0,,,,,1,,,76,80
21790,note_off,10,0,0,,,,,0,,,85,0
21790,note_off,0,0,0,,,,,1,,,76,0
21792,note_on,2,0,0,,,,,0,,,83,80
21792,note_on,0,0,0,,,,,1,,,74,80
21804,note_off,12,0,0,,,,,0,,,83,0
21804,note_on,0,0,0,,,,,0,,,69,80
21813,note_off,9,0,0,,,,,1,,,74,0
21814,note_off,1,0,0,,,,,0,,,69,0
21816,note_on,2,0,0,,,,,0,,,83,80
21816,note_on,0,0,0,,,,,1,,,74,80
21828,note_off,12,0,0,,,,,0,,,83,0
21828,note_on,0,0,0,,,,,0,,,69,80
21837,note_off,9,0,0,,,,,1,,,74,0
21838,note_off,1,0,0,,,,,0,,,69,0
21840,note_on,2,0,0,,,,,0,,,83,80
21840,note_on,0,0,0,,,,,1,,,74,80
21850,note_off,10,0,0,,,,,1,,,74,0
21852,note_off,2,0,0,,,,,0,,,83,0
21852,note_on,0,0,0,,,,,0,,,69,80
21852,note_on,0,0,0,,,,,1,,,76,80
21862,note_off,10,0,0,,,,,0,,,69,0
21862,note_off,0,0,0,,,,,1,,,76,0
21864,note_on,2,0,0,,,,,0,,,83,80
21864,note_on,0,0,0,,,,,1,,,78,80
21874,note_off,10,0,0,,,,,1,,,78,0
21876,note_off,2,0,0,,,,,0,,,83,0
21876,note_on,0,0,0,,,,,0,,,69,80
21876,note_on,0,0,0,,,,,1,,,79,80
21886,note_off,10,0,0,,,,,0,,,69,0
21886,note_off,0,0,0,,,,,1,,,79,0
21888,note_on,2,0,0,,,,,0,,,81,80
21888,note_on,0,0,0,,,,,1,,,81,80
21888,note_on,0,0,0,,,,,2,,,69,80
21898,note_off,10,0,0,,,,,0,,,81,0
21900,note_on,2,0,0,,,,,0,,,69,80
21910,note_off,10,0,0,,,,,0,,,69,0
21912,note_on,2,0,0,,,,,0,,,69,80
21922,note_off,10,0,0,,,,,0,,,69,0
21924,note_on,2,0,0,,,,,0,,,81,80
21930,note_off,6,0,0,,,,,2,,,69,0
21934,note_off,4,0,0,,,,,0,,,81,0
21936,note_on,2,0,0,,,,,0,,,81,80
21936,note_on,0,0,0,,,,,2,,,69,80
21946,note_off,10,0,0,,,,,0,,,81,0
21948,note_on,2,0,0,,,,,0,,,69,80
21958,note_off,10,0,0,,,,,0,,,69,0
21960,note_on,2,0,0,,,,,0,,,69,80
21970,note_off,10,0,0,,,,,0,,,69,0
21972,note_on,2,0,0,,,,,0,,,81,80
21978,note_off,6,0,0,,,,,2,,,69,0
21982,note_off,4,0,0,,,,,0,,,81,0
21984,note_on,2,0,0,,,,,0,,,81,80
21984,note_on,0,0,0,,,,,2,,,69,80
21996,note_off,12,0,0,,,,,0,,,81,0
21996,note_on,0,0,0,,,,,0,,,69,80
22006,note_off,10,0,0,,,,,0,,,69,0
22008,note_on,2,0,0,,,,,0,,,81,80
22020,note_off,12,0,0,,,,,0,,,81,0
22020,note_on,0,0,0,,,,,0,,,69,80
22030,note_off,10,0,0,,,,,0,,,69,0
22032,note_on,2,0,0,,,,,0,,,81,80
22036,note_off,4,0,0,,,,,2,,,69,0
22044,note_off,8,0,0,,,,,0,,,81,0
22044,note_on,0,0,0,,,,,0,,,69,80
22044,note_on,0,0,0,,,,,2,,,71,80
22054,note_off,10,0,0,,,,,0,,,69,0
22054,note_off,0,0,0,,,,,2,,,71,0
22056,note_on,2,0,0,,,,,0,,,81,80
22056,note_off,0,0,0,,,,,1,,,81,0
22056,note_on,0,0,0,,,,,2,,,73,80
22066,note_off,10,0,0,,,,,2,,,73,0
22068,note_off,2,0,0,,,,,0,,,81,0
22068,note_on,0,0,0,,,,,0,,,69,80
22068,note_on,0,0,0,,,,,2,,,74,80
22078,note_off,10,0,0,,,,,0,,,69,0
22078,note_off,0,0,0,,,,,2,,,74,0
22080,note_on,2,0,0,,,,,0,,,79,80
22080,note_on,0,0,0,,,,,1,,,79,80
22080,note_on,0,0,0,,,,,2,,,76,80
22090,note_off,10,0,0,,,,,0,,,79,0
22092,note_on,2,0,0,,,,,0,,,69,80
22101,note_off,9,0,0,,,,,2,,,76,0
22102,note_off,1,0,0,,,,,0,,,69,0
22104,note_on,2,0,0,,,,,0,,,69,80
22104,note_on,0,0,0,,,,,2,,,76,80
22114,note_off,10,0,0,,,,,0,,,69,0
22116,note_on,2,0,0,,,,,0,,,79,80
22125,note_off,9,0,0,,,,,2,,,76,0
22126,note_off,1,0,0,,,,,0,,,79,0
22128,note_on,2,0,0,,,,,0,,,79,80
22128,note_on,0,0,0,,,,,2,,,76,80
22138,note_off,10,0,0,,,,,0,,,79,0
22138,note_off,0,0,0,,,,,2,,,76,0
22140,note_on,2,0,0,,,,,0,,,69,80
22140,note_on,0,0,0,,,,,2,,,74,80
22150,note_off,10,0,0,,,,,0,,,69,0
22150,note_off,0,0,0,,,,,2,,,74,0
22152,note_on,2,0,0,,,,,0,,,69,80
22152,note_on,0,0,0,,,,,2,,,73,80
22162,note_off,10,0,0,,,,,0,,,69,0
22162,note_off,0,0,0,,,,,2,,,73,0
22164,note_on,2,0,0,,,,,0,,,79,80
22164,note_on,0,0,0,,,,,2,,,71,80
22174,note_off,10,0,0,,,,,0,,,79,0
22174,note_off,0,0,0,,,,,2,,,71,0
22176,note_on,2,0,0,,,,,0,,,79,80
22176,note_on,0,0,0,,,,,2,,,69,80
22188,note_off,12,0,0,,,,,0,,,79,0
22188,note_on,0,0,0,,,,,0,,,69,80
22197,note_off,9,0,0,,,,,2,,,69,0
22198,note_off,1,0,0,,,,,0,,,69,0
22200,note_on,2,0,0,,,,,0,,,79,80
22200,note_on,0,0,0,,,,,2,,,69,80
22212,note_off,12,0,0,,,,,0,,,79,0
22212,note_on,0,0,0,,,,,0,,,69,80
22221,note_off,9,0,0,,,,,2,,,69,0
22222,note_off,1,0,0,,,,,0,,,69,0
22224,note_on,2,0,0,,,,,0,,,79,80
22224,note_on,0,0,0,,,,,2,,,69,80
22234,note_off,10,0,0,,,,,2,,,69,0
22236,note_off,2,0,0,,,,,0,,,79,0
22236,note_on,0,0,0,,,,,0,,,69,80
22236,note_on,0,0,0,,,,,2,,,69,80
22246,note_off,10,0,0,,,,,0,,,69,0
22246,note_off,0,0,0,,,,,2,,,69,0
22248,note_on,2,0,0,,,,,0,,,79,80
22248,note_off,0,0,0,,,,,1,,,79,0
22248,note_on,0,0,0,,,,,2,,,71,80
22258,note_off,10,0,0,,,,,2,,,71,0
22260,note_off,2,0,0,,,,,0,,,79,0
22260,note_on,0,0,0,,,,,0,,,69,80
22260,note_on,0,0,0,,,,,2,,,73,80
22270,note_off,10,0,0,,,,,0,,,69,0
22270,note_off,0,0,0,,,,,2,,,73,0
22272,note_on,2,0,0,,,,,0,,,78,80
22272,note_on,0,0,0,,,,,1,,,78,80
22272,note_on,0,0,0,,,,,2,,,74,80
22272,note_on,0,0,0,,,,,3,,,62,80
22282,note_off,10,0,0,,,,,0,,,78,0
22284,note_on,2,0,0,,,,,0,,,69,80
22294,note_off,10,0,0,,,,,0,,,69,0
22296,note_on,2,0,0,,,,,0,,,69,80
22306,note_off,10,0,0,,,,,0,,,69,0
22308,note_on,2,0,0,,,,,0,,,78,80
22314,note_off,6,0,0,,,,,3,,,62,0
22318,note_off,4,0,0,,,,,0,,,78,0
22320,note_on,2,0,0,,,,,0,,,78,80
22320,note_on,0,0,0,,,,,3,,,62,80
22330,note_off,10,0,0,,,,,0,,,78,0
22332,note_on,2,0,0,,,,,0,,,69,80
22342,note_off,10,0,0,,,,,0,,,69,0
22344,note_on,2,0,0,,,,,0,,,69,80
22354,note_off,10,0,0,,,,,0,,,69,0
22356,note_on,2,0,0,,,,,0,,,78,80
22362,note_off,6,0,0,,,,,3,,,62,0
22366,note_off,4,0,0,,,,,0,,,78,0
22368,note_on,2,0,0,,,,,0,,,78,80
22368,note_on,0,0,0,,,,,3,,,62,80
22380,note_off,12,0,0,,,,,0,,,78,0
22380,note_on,0,0,0,,,,,0,,,69,80
22390,note_off,10,0,0,,,,,0,,,69,0
22392,note_on,2,0,0,,,,,0,,,78,80
22404,note_off,12,0,0,,,,,0,,,78,0
22404,note_on,0,0,0,,,,,0,,,69,80
22414,note_off,10,0,0,,,,,0,,,69,0
22416,note_on,2,0,0,,,,,0,,,78,80
22420,note_off,4,0,0,,,,,3,,,62,0
22428,note_off,8,0,0,,,,,0,,,78,0
22428,note_on,0,0,0,,,,,0,,,69,80
22428,note_on,0,0,0,,,,,3,,,64,80
22438,note_off,10,0,0,,,,,0,,,69,0
22438,note_off,0,0,0,,,,,3,,,64,0
22440,note_on,2,0,0,,,,,0,,,78,80
22440,note_off,0,0,0,,,,,1,,,78,0
22440,note_off,0,0,0,,,,,2,,,74,0
22440,note_on,0,0,0,,,,,3,,,66,80
22450,note_off,10,0,0,,,,,3,,,66,0
22452,note_off,2,0,0,,,,,0,,,78,0
22452,note_on,0,0,0,,,,,0,,,69,80
22452,note_on,0,0,0,,,,,3,,,67,80
22462,note_off,10,0,0,,,,,0,,,69,0
22462,note_off,0,0,0,,,,,3,,,67,0
22464,note_on,2,0,0,,,,,0,,,76,80
22464,note_on,0,0,0,,,,,1,,,76,80
22464,note_on,0,0,0,,,,,2,,,73,80
22464,note_on,0,0,0,,,,,3,,,69,80
22474,note_off,10,0,0,,,,,0,,,76,0
22476,note_on,2,0,0,,,,,0,,,69,80
22485,note_off,9,0,0,,,,,3,,,69,0
22486,note_off,1,0,0,,,,,0,,,69,0
22488,note_on,2,0,0,,,,,0,,,69,80
22488,note_on,0,0,0,,,,,3,,,69,80
22498,note_off,10,0,0,,,,,0,,,69,0
22500,note_on,2,0,0,,,,,0,,,76,80
22509,note_off,9,0,0,,,,,3,,,69,0
22510,note_off,1,0,0,,,,,0,,,76,0
22512,note_on,2,0,0,,,,,0,,,76,80
22512,note_on,0,0,0,,,,,3,,,69,80
22522,note_off,10,0,0,,,,,0,,,76,0
22522,note_off,0,0,0,,,,,3,,,69,0
22524,note_on,2,0,0,,,,,0,,,69,80
22524,note_on,0,0,0,,,,,3,,,67,80
22534,note_off,10,0,0,,,,,0,,,69,0
22534,note_off,0,0,0,,,,,3,,,67,0
22536,note_on,2,0,0,,,,,0,,,69,80
22536,note_on,0,0,0,,,,,3,,,66,80
22546,note_off,10,0,0,,,,,0,,,69,0
22546,note_off,0,0,0,,,,,3,,,66,0
22548,note_on,2,0,0,,,,,0,,,76,80
22548,note_off,0,0,0,,,,,1,,,76,0
22548,note_off,0,0,0,,,,,2,,,73,0
22548,note_on,0,0,0,,,,,3,,,64,80
22558,note_off,10,0,0,,,,,0,,,76,0
22558,note_off,0,0,0,,,,,3,,,64,0
22560,note_on,2,0,0,,,,,0,,,78,80
22560,note_on,0,0,0,,,,,1,,,78,80
22560,note_on,0,0,0,,,,,2,,,74,80
22560,note_on,0,0,0,,,,,3,,,62,80
22572,note_off,12,0,0,,,,,0,,,78,0
22572,note_on,0,0,0,,,,,0,,,69,80
22581,note_off,9,0,0,,,,,3,,,62,0
22582,note_off,1,0,0,,,,,0,,,69,0
22584,note_on,2,0,0,,,,,0,,,78,80
22584,note_on,0,0,0,,,,,3,,,62,80
22596,note_off,12,0,0,,,,,0,,,78,0
22596,note_on,0,0,0,,,,,0,,,69,80
22605,note_off,9,0,0,,,,,3,,,62,0
22606,note_off,1,0,0,,,,,0,,,69,0
22608,note_on,2,0,0,,,,,0,,,78,80
22608,note_on,0,0,0,,,,,3,,,62,80
22618,note_off,10,0,0,,,,,3,,,62,0
22620,note_off,2,0,0,,,,,0,,,78,0
22620,note_on,0,0,0,,,,,0,,,69,80
22620,note_on,0,0,0,,,,,3,,,64,80
22630,note_off,10,0,0,,,,,0,,,69,0
22630,note_off,0,0,0,,,,,3,,,64,0
22632,note_on,2,0,0,,,,,0,,,78,80
22632,note_on,0,0,0,,,,,3,,,66,80
22642,note_off,10,0,0,,,,,3,,,66,0
22644,note_off,2,0,0,,,,,0,,,78,0
22644,note_on,0,0,0,,,,,0,,,69,80
22644,note_off,0,0,0,,,,,1,,,78,0
22644,note_off,0,0,0,,,,,2,,,74,0
22644,note_on,0,0,0,,,,,3,,,67,80
22654,note_off,10,0,0,,,,,0,,,69,0
22654,note_off,0,0,0,,,,,3,,,67,0
22656,note_on,2,0,0,,,,,0,,,76,80
22656,note_on,0,0,0,,,,,1,,,76,80
22656,note_on,0,0,0,,,,,2,,,73,80
22656,note_on,0,0,0,,,,,3,,,69,80
22656,note_on,0,0,0,,,,,4,,,45,80
22666,note_off,10,0,0,,,,,0,,,76,0
22668,note_on,2,0,0,,,,,0,,,69,80
22678,note_off,10,0,0,,,,,0,,,69,0
22680,note_on,2,0,0,,,,,0,,,69,80
22690,note_off,10,0,0,,,,,0,,,69,0
22692,note_on,2,0,0,,,,,0,,,76,80
22698,note_off,6,0,0,,,,,1,,,76,0
22698,note_off,0,0,0,,,,,4,,,45,0
22702,note_off,4,0,0,,,,,0,,,76,0
22704,note_on,2,0,0,,,,,0,,,76,80
22704,note_on,0,0,0,,,,,1,,,76,80
22704,note_on,0,0,0,,,,,4,,,45,80
22714,note_off,10,0,0,,,,,0,,,76,0
22716,note_on,2,0,0,,,,,0,,,69,80
22726,note_off,10,0,0,,,,,0,,,69,0
22728,note_on,2,0,0,,,,,0,,,69,80
22738,note_off,10,0,0,,,,,0,,,69,0
22740,note_on,2,0,0,,,,,0,,,81,80
22746,note_off,6,0,0,,,,,1,,,76,0
22746,note_off,0,0,0,,,,,4,,,45,0
22750,note_off,4,0,0,,,,,0,,,81,0
22752,note_on,2,0,0,,,,,0,,,81,80
22752,note_on,0,0,0,,,,,1,,,76,80
22752,note_on,0,0,0,,,,,4,,,45,80
22764,note_off,12,0,0,,,,,0,,,81,0
22764,note_on,0,0,0,,,,,0,,,69,80
22774,note_off,10,0,0,,,,,0,,,69,0
22776,note_on,2,0,0,,,,,0,,,81,80
22788,note_off,12,0,0,,,,,0,,,81,0
22788,note_on,0,0,0,,,,,0,,,69,80
22798,note_off,10,0,0,,,,,0,,,69,0
22800,note_on,2,0,0,,,,,0,,,81,80
22804,note_off,4,0,0,,,,,1,,,76,0
22804,note_off,0,0,0,,,,,4,,,45,0
22812,note_off,8,0,0,,,,,0,,,81,0
22812,note_on,0,0,0,,,,,0,,,69,80
22812,note_on,0,0,0,,,,,1,,,74,80
22812,note_on,0,0,0,,,,,4,,,47,80
22822,note_off,10,0,0,,,,,0,,,69,0
22822,note_off,0,0,0,,,,,1,,,74,0
22822,note_off,0,0,0,,,,,4,,,47,0
22824,note_on,2,0,0,,,,,0,,,81,80
22824,note_on,0,0,0,,,,,1,,,76,80
22824,note_off,0,0,0,,,,,3,,,69,0
22824,note_on,0,0,0,,,,,4,,,49,80
22834,note_off,10,0,0,,,,,1,,,76,0
22834,note_off,0,0,0,,,,,4,,,49,0
22836,note_off,2,0,0,,,,,0,,,81,0
22836,note_on,0,0,0,,,,,0,,,69,80
22836,note_on,0,0,0,,,,,1,,,78,80
22836,note_on,0,0,0,,,,,4,,,50,80
22846,note_off,10,0,0,,,,,0,,,69,0
22846,note_off,0,0,0,,,,,1,,,78,0
22846,note_off,0,0,0,,,,,4,,,50,0
22848,note_on,2,0,0,,,,,0,,,79,80
22848,note_on,0,0,0,,,,,1,,,79,80
22848,note_on,0,0,0,,,,,3,,,64,80
22848,note_on,0,0,0,,,,,4,,,52,80
22858,note_off,10,0,0,,,,,0,,,79,0
22860,note_on,2,0,0,,,,,0,,,69,80
22869,note_off,9,0,0,,,,,1,,,79,0
22869,note_off,0,0,0,,,,,4,,,52,0
22870,note_off,1,0,0,,,,,0,,,69,0
22872,note_on,2,0,0,,,,,0,,,69,80
22872,note_on,0,0,0,,,,,1,,,79,80
22872,note_on,0,0,0,,,,,4,,,52,80
22882,note_off,10,0,0,,,,,0,,,69,0
22884,note_on,2,0,0,,,,,0,,,79,80
22893,note_off,9,0,0,,,,,1,,,79,0
22893,note_off,0,0,0,,,,,4,,,52,0
22894,note_off,1,0,0,,,,,0,,,79,0
22896,note_on,2,0,0,,,,,0,,,79,80
22896,note_on,0,0,0,,,,,1,,,79,80
22896,note_on,0,0,0,,,,,4,,,52,80
22906,note_off,10,0,0,,,,,0,,,79,0
22906,note_off,0,0,0,,,,,1,,,79,0
22906,note_off,0,0,0,,,,,4,,,52,0
22908,note_on,2,0,0,,,,,0,,,69,80
22908,note_on,0,0,0,,,,,1,,,78,80
22908,note_on,0,0,0,,,,,4,,,50,80
22918,note_off,10,0,0,,,,,0,,,69,0
22918,note_off,0,0,0,,,,,1,,,78,0
22918,note_off,0,0,0,,,,,4,,,50,0
22920,note_on,2,0,0,,,,,0,,,69,80
22920,note_on,0,0,0,,,,,1,,,76,80
22920,note_on,0,0,0,,,,,4,,,49,80
22930,note_off,10,0,0,,,,,0,,,69,0
22930,note_off,0,0,0,,,,,1,,,76,0
22930,note_off,0,0,0,,,,,4,,,49,0
22932,note_on,2,0,0,,,,,0,,,79,80
22932,note_on,0,0,0,,,,,1,,,74,80
22932,note_on,0,0,0,,,,,4,,,47,80
22942,note_off,10,0,0,,,,,0,,,79,0
22942,note_off,0,0,0,,,,,1,,,74,0
22942,note_off,0,0,0,,,,,4,,,47,0
22944,note_on,2,0,0,,,,,0,,,79,80
22944,note_on,0,0,0,,,,,1,,,76,80
22944,note_on,0,0,0,,,,,4,,,45,80
22956,note_off,12,0,0,,,,,0,,,79,0
22956,note_on,0,0,0,,,,,0,,,69,80
22965,note_off,9,0,0,,,,,1,,,76,0
22965,note_off,0,0,0,,,,,4,,,45,0
22966,note_off,1,0,0,,,,,0,,,69,0
22968,note_on,2,0,0,,,,,0,,,79,80
22968,note_on,0,0,0,,,,,1,,,76,80
22968,note_on,0,0,0,,,,,4,,,45,80
22980,note_off,12,0,0,,,,,0,,,79,0
22980,note_on,0,0,0,,,,,0,,,69,80
22989,note_off,9,0,0,,,,,1,,,76,0
22989,note_off,0,0,0,,,,,4,,,45,0
22990,note_off,1,0,0,,,,,0,,,69,0
22992,note_on,2,0,0,,,,,0,,,79,80
22992,note_on,0,0,0,,,,,1,,,76,80
22992,note_off,0,0,0,,,,,2,,,73,0
22992,note_on,0,0,0,,,,,4,,,45,80
23002,note_off,10,0,0,,,,,1,,,76,0
23002,note_off,0,0,0,,,,,4,,,45,0
23004,note_off,2,0,0,,,,,0,,,79,0
23004,note_on,0,0,0,,,,,0,,,69,80
23004,note_on,0,0,0,,,,,1,,,73,80
23004,note_on,0,0,0,,,,,4,,,45,80
23014,note_off,10,0,0,,,,,0,,,69,0
23014,note_off,0,0,0,,,,,1,,,73,0
23014,note_off,0,0,0,,,,,4,,,45,0
23016,note_on,2,0,0,,,,,0,,,79,80
23016,note_on,0,0,0,,,,,1,,,74,80
23016,note_off,0,0,0,,,,,3,,,64,0
23016,note_on,0,0,0,,,,,4,,,47,80
23026,note_off,10,0,0,,,,,1,,,74,0
23026,note_off,0,0,0,,,,,4,,,47,0
23028,note_off,2,0,0,,,,,0,,,79,0
23028,note_on,0,0,0,,,,,0,,,69,80
23028,note_on,0,0,0,,,,,1,,,76,80
23028,note_on,0,0,0,,,,,4,,,49,80
23038,note_off,10,0,0,,,,,0,,,69,0
23038,note_off,0,0,0,,,,,1,,,76,0
23038,note_off,0,0,0,,,,,4,,,49,0
23040,note_on,2,0,0,,,,,0,,,78,80
23040,note_on,0,0,0,,,,,0,,,69,80
23040,note_on,0,0,0,,,,,0,,,62,80
23040,note_on,0,0,0,,,,,1,,,69,80
23040,note_on,0,0,0,,,,,2,,,74,80
23040,note_on,0,0,0,,,,,3,,,66,80
