tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
60776,note_on,,14,0,1,,,,,,,,,,,,,,0,59,45
60814,note_on,,38,0,1,,,,,,,,,,,,,,0,62,0
60830,note_on,,16,0,1,,,,,,,,,,,,,,0,59,0
60838,note_on,,8,0,1,,,,,,,,,,,,,,0,64,53
60860,note_on,,22,0,1,,,,,,,,,,,,,,0,61,61
60890,note_on,,30,0,1,,,,,,,,,,,,,,0,64,0
60918,note_on,,28,0,1,,,,,,,,,,,,,,0,61,0
60926,note_on,,8,0,1,,,,,,,,,,,,,,0,65,62
60946,note_on,,20,0,1,,,,,,,,,,,,,,0,62,66
60972,note_on,,26,0,1,,,,,,,,,,,,,,0,65,0
60986,note_on,,14,0,1,,,,,,,,,,,,,,0,62,0
61132,note_on,,146,0,1,,,,,,,,,,,,,,0,61,61
61148,note_on,,16,0,1,,,,,,,,,,,,,,0,64,63
61182,note_on,,34,0,1,,,,,,,,,,,,,,0,61,0
61194,note_on,,12,0,1,,,,,,,,,,,,,,0,64,0
61344,note_on,,150,0,1,,,,,,,,,,,,,,0,59,61
61346,note_on,,2,0,1,,,,,,,,,,,,,,0,62,54
61388,note_on,,42,0,1,,,,,,,,,,,,,,0,59,0
61402,note_on,,14,0,1,,,,,,,,,,,,,,0,62,0
61552,note_on,,150,0,1,,,,,,,,,,,,,,0,61,54
61566,note_on,,14,0,1,,,,,,,,,,,,,,0,57,53
61612,note_on,,46,0,1,,,,,,,,,,,,,,0,61,0
61654,note_on,,42,0,1,,,,,,,,,,,,,,0,62,48
61686,note_on,,32,0,1,,,,,,,,,,,,,,0,59,52
61696,note_on,,10,0,1,,,,,,,,,,,,,,0,57,0
61708,note_on,,12,0,1,,,,,,,,,,,,,,0,62,0
61752,note_on,,44,0,1,,,,,,,,,,,,,,0,64,49
61754,note_on,,2,0,1,,,,,,,,,,,,,,0,59,0
61760,note_on,,6,0,1,,,,,,,,,,,,,,0,61,71
61806,note_on,,46,0,1,,,,,,,,,,,,,,0,64,0
61836,note_on,,30,0,1,,,,,,,,,,,,,,0,61,0
61854,note_on,,18,0,1,,,,,,,,,,,,,,0,65,56
61868,note_on,,14,0,1,,,,,,,,,,,,,,0,62,56
61898,note_on,,30,0,1,,,,,,,,,,,,,,0,65,0
61916,note_on,,18,0,1,,,,,,,,,,,,,,0,62,0
61926,note_on,,10,0,1,,,,,,,,,,,,,,0,67,64
61934,note_on,,8,0,1,,,,,,,,,,,,,,0,64,70
61984,note_on,,50,0,1,,,,,,,,,,,,,,0,67,0
61992,note_on,,8,0,1,,,,,,,,,,,,,,0,64,0
62006,note_on,,14,0,1,,,,,,,,,,,,,,0,69,58
62022,note_on,,16,0,1,,,,,,,,,,,,,,0,65,70
62064,note_on,,42,0,1,,,,,,,,,,,,,,0,69,0
62092,note_on,,28,0,1,,,,,,,,,,,,,,0,65,0
62095,note_on,,3,0,1,,,,,,,,,,,,,,0,70,80
62112,note_on,,17,0,1,,,,,,,,,,,,,,0,67,87
62170,note_on,,58,0,1,,,,,,,,,,,,,,0,67,0
62190,note_on,,20,0,1,,,,,,,,,,,,,,0,70,0
62318,note_on,,128,0,1,,,,,,,,,,,,,,0,65,73
62324,note_on,,6,0,1,,,,,,,,,,,,,,0,69,61
62356,note_on,,32,0,1,,,,,,,,,,,,,,0,65,0
62376,note_on,,20,0,1,,,,,,,,,,,,,,0,69,0
62530,note_on,,154,0,1,,,,,,,,,,,,,,0,67,74
62542,note_on,,12,0,1,,,,,,,,,,,,,,0,64,70
62582,note_on,,40,0,1,,,,,,,,,,,,,,0,64,0
62588,note_on,,6,0,1,,,,,,,,,,,,,,0,67,0
62766,note_on,,178,0,1,,,,,,,,,,,,,,0,69,70
62778,note_on,,12,0,1,,,,,,,,,,,,,,0,65,65
62862,control_change,,84,0,1,,,,,,,,,,,,64,127,0,,
62900,note_on,,38,0,1,,,,,,,,,,,,,,0,65,0
62903,note_on,,3,0,1,,,,,,,,,,,,,,0,69,0
63020,note_on,,117,0,1,,,,,,,,,,,,,,0,71,75
63023,note_on,,3,0,1,,,,,,,,,,,,,,0,67,61
63082,note_on,,59,0,1,,,,,,,,,,,,,,0,67,0
63092,note_on,,10,0,1,,,,,,,,,,,,,,0,71,0
63122,note_on,,30,0,1,,,,,,,,,,,,,,0,69,68
63122,note_on,,0,0,1,,,,,,,,,,,,,,0,73,62
63172,note_on,,50,0,1,,,,,,,,,,,,,,0,73,0
63208,note_on,,36,0,1,,,,,,,,,,,,,,0,71,82
63216,control_change,,8,0,1,,,,,,,,,,,,64,0,0,,
63218,note_on,,2,0,1,,,,,,,,,,,,,,0,74,69
63234,note_on,,16,0,1,,,,,,,,,,,,,,0,69,0
63266,note_on,,32,0,1,,,,,,,,,,,,,,0,74,0
63284,note_on,,18,0,1,,,,,,,,,,,,,,0,76,67
63294,note_on,,10,0,1,,,,,,,,,,,,,,0,73,75
63304,note_on,,10,0,1,,,,,,,,,,,,,,0,71,0
63342,note_on,,38,0,1,,,,,,,,,,,,,,0,76,0
63380,note_on,,38,0,1,,,,,,,,,,,,,,0,77,95
63388,note_on,,8,0,1,,,,,,,,,,,,,,0,73,0
63394,note_on,,6,0,1,,,,,,,,,,,,,,0,74,98
63462,note_on,,68,0,1,,,,,,,,,,,,,,0,77,0
63462,note_on,,0,0,1,,,,,,,,,,,,,,0,74,0
63604,note_on,,142,0,1,,,,,,,,,,,,,,0,76,92
63606,note_on,,2,0,1,,,,,,,,,,,,,,0,73,81
63654,note_on,,48,0,1,,,,,,,,,,,,,,0,73,0
63666,note_on,,12,0,1,,,,,,,,,,,,,,0,76,0
63816,note_on,,150,0,1,,,,,,,,,,,,,,0,74,92
63816,note_on,,0,0,1,,,,,,,,,,,,,,0,71,90
63852,note_on,,36,0,1,,,,,,,,,,,,,,0,71,0
63932,note_on,,80,0,1,,,,,,,,,,,,,,0,74,0
64042,note_on,,110,0,1,,,,,,,,,,,,,,0,81,88
64070,note_on,,28,0,1,,,,,,,,,,,,,,0,69,48
64128,note_on,,58,0,1,,,,,,,,,,,,,,0,69,0
64292,note_on,,164,0,1,,,,,,,,,,,,,,0,64,69
64332,note_on,,40,0,1,,,,,,,,,,,,,,0,64,0
64502,note_on,,170,0,1,,,,,,,,,,,,,,0,61,72
64544,note_on,,42,0,1,,,,,,,,,,,,,,0,61,0
64620,note_on,,76,0,1,,,,,,,,,,,,,,0,81,0
64774,note_on,,154,0,1,,,,,,,,,,,,,,0,57,54
65000,note_on,,226,0,1,,,,,,,,,,,,,,0,81,68
65046,note_on,,46,0,1,,,,,,,,,,,,,,0,81,0
65100,note_on,,54,0,1,,,,,,,,,,,,,,0,57,0
65210,note_on,,110,0,1,,,,,,,,,,,,,,0,69,63
65226,note_on,,16,0,1,,,,,,,,,,,,,,0,61,59
65246,note_on,,20,0,1,,,,,,,,,,,,,,0,64,38
65268,note_on,,22,0,1,,,,,,,,,,,,,,0,69,0
65274,note_on,,6,0,1,,,,,,,,,,,,,,0,61,0
65302,note_on,,28,0,1,,,,,,,,,,,,,,0,64,0
65452,note_on,,150,0,1,,,,,,,,,,,,,,0,70,69
65460,note_on,,8,0,1,,,,,,,,,,,,,,0,65,54
65464,note_on,,4,0,1,,,,,,,,,,,,,,0,62,58
65514,note_on,,50,0,1,,,,,,,,,,,,,,0,70,0
65517,note_on,,3,0,1,,,,,,,,,,,,,,0,72,67
65584,note_on,,67,0,1,,,,,,,,,,,,,,0,72,0
65594,note_on,,10,0,1,,,,,,,,,,,,,,0,70,44
65666,note_on,,72,0,1,,,,,,,,,,,,,,0,72,51
65718,note_on,,52,0,1,,,,,,,,,,,,,,0,72,0
65762,note_on,,44,0,1,,,,,,,,,,,,,,0,70,0
65782,note_on,,20,0,1,,,,,,,,,,,,,,0,72,59
65822,note_on,,40,0,1,,,,,,,,,,,,,,0,70,50
65882,note_on,,60,0,1,,,,,,,,,,,,,,0,72,0
65932,note_on,,50,0,1,,,,,,,,,,,,,,0,69,47
65944,note_on,,12,0,1,,,,,,,,,,,,,,0,70,0
66002,note_on,,58,0,1,,,,,,,,,,,,,,0,69,0
66076,note_on,,74,0,1,,,,,,,,,,,,,,0,62,0
66088,note_on,,12,0,1,,,,,,,,,,,,,,0,65,0
66146,note_on,,58,0,1,,,,,,,,,,,,,,0,69,57
66148,note_on,,2,0,1,,,,,,,,,,,,,,0,64,34
66172,note_on,,24,0,1,,,,,,,,,,,,,,0,61,24
66230,note_on,,58,0,1,,,,,,,,,,,,,,0,69,0
66388,note_on,,158,0,1,,,,,,,,,,,,,,0,81,56
66440,note_on,,52,0,1,,,,,,,,,,,,,,0,81,0
66618,note_on,,178,0,1,,,,,,,,,,,,,,0,69,41
66626,note_on,,8,0,1,,,,,,,,,,,,,,0,64,0
66630,note_on,,4,0,1,,,,,,,,,,,,,,0,61,0
66650,note_on,,20,0,1,,,,,,,,,,,,,,0,57,29
66682,note_on,,32,0,1,,,,,,,,,,,,,,0,69,0
66846,note_on,,164,0,1,,,,,,,,,,,,,,0,57,0
66846,note_on,,0,0,1,,,,,,,,,,,,,,0,70,42
66882,note_on,,36,0,1,,,,,,,,,,,,,,0,62,29
66888,note_on,,6,0,1,,,,,,,,,,,,,,0,65,34
66902,note_on,,14,0,1,,,,,,,,,,,,,,0,70,0
66902,note_on,,0,0,1,,,,,,,,,,,,,,0,72,52
66958,note_on,,56,0,1,,,,,,,,,,,,,,0,72,0
66970,note_on,,12,0,1,,,,,,,,,,,,,,0,70,37
67034,note_on,,64,0,1,,,,,,,,,,,,,,0,72,50
67092,note_on,,58,0,1,,,,,,,,,,,,,,0,72,0
67142,note_on,,50,0,1,,,,,,,,,,,,,,0,70,0
67178,note_on,,36,0,1,,,,,,,,,,,,,,0,72,33
67210,note_on,,32,0,1,,,,,,,,,,,,,,0,70,45
67258,note_on,,48,0,1,,,,,,,,,,,,,,0,72,0
67338,note_on,,80,0,1,,,,,,,,,,,,,,0,70,0
67350,note_on,,12,0,1,,,,,,,,,,,,,,0,69,35
67444,note_on,,94,0,1,,,,,,,,,,,,,,0,69,0
67598,note_on,,154,0,1,,,,,,,,,,,,,,0,62,0
67616,note_on,,18,0,1,,,,,,,,,,,,,,0,69,28
67624,note_on,,8,0,1,,,,,,,,,,,,,,0,64,27
67634,note_on,,10,0,1,,,,,,,,,,,,,,0,65,0
67634,note_on,,0,0,1,,,,,,,,,,,,,,0,61,18
67846,note_on,,212,0,1,,,,,,,,,,,,,,0,69,0
67882,note_on,,36,0,1,,,,,,,,,,,,,,0,81,42
68120,note_on,,238,0,1,,,,,,,,,,,,,,0,64,0
68124,note_on,,4,0,1,,,,,,,,,,,,,,0,79,74
68148,control_change,,24,0,1,,,,,,,,,,,,64,127,0,,
68150,note_on,,2,0,1,,,,,,,,,,,,,,0,57,18
68196,note_on,,46,0,1,,,,,,,,,,,,,,0,61,0
68256,note_on,,60,0,1,,,,,,,,,,,,,,0,81,0
68362,note_on,,106,0,1,,,,,,,,,,,,,,0,57,0
68384,note_on,,22,0,1,,,,,,,,,,,,,,0,77,67
68402,note_on,,18,0,1,,,,,,,,,,,,,,0,65,29
68426,control_change,,24,0,1,,,,,,,,,,,,64,0,0,,
68429,note_on,,3,0,1,,,,,,,,,,,,,,0,62,20
68476,note_on,,47,0,1,,,,,,,,,,,,,,0,79,0
68620,note_on,,144,0,1,,,,,,,,,,,,,,0,76,54
68680,note_on,,60,0,1,,,,,,,,,,,,,,0,77,0
68748,control_change,,68,0,1,,,,,,,,,,,,64,127,0,,
68796,note_on,,48,0,1,,,,,,,,,,,,,,0,62,0
68822,note_on,,26,0,1,,,,,,,,,,,,,,0,76,0
68856,note_on,,34,0,1,,,,,,,,,,,,,,0,74,54
68904,note_on,,48,0,1,,,,,,,,,,,,,,0,55,15
68976,note_on,,72,0,1,,,,,,,,,,,,,,0,74,0
69040,control_change,,64,0,1,,,,,,,,,,,,64,0,0,,
69138,note_on,,98,0,1,,,,,,,,,,,,,,0,74,52
69164,note_on,,26,0,1,,,,,,,,,,,,,,0,55,0
69167,note_on,,3,0,1,,,,,,,,,,,,,,0,57,23
69408,note_on,,241,0,1,,,,,,,,,,,,,,0,76,35
69444,note_on,,36,0,1,,,,,,,,,,,,,,0,74,0
69576,note_on,,132,0,1,,,,,,,,,,,,,,0,65,0
69640,note_on,,64,0,1,,,,,,,,,,,,,,0,73,38
69640,note_on,,0,0,1,,,,,,,,,,,,,,0,64,31
69643,note_on,,3,0,1,,,,,,,,,,,,,,0,76,0
69732,control_change,,89,0,1,,,,,,,,,,,,64,127,0,,
69735,note_on,,3,0,1,,,,,,,,,,,,,,0,64,0
69740,note_on,,5,0,1,,,,,,,,,,,,,,0,57,0
69808,control_change,,68,0,1,,,,,,,,,,,,64,0,0,,
69882,note_on,,74,0,1,,,,,,,,,,,,,,0,62,53
69887,note_on,,5,0,1,,,,,,,,,,,,,,0,73,0
69893,note_on,,6,0,1,,,,,,,,,,,,,,0,74,45
69936,note_on,,43,0,1,,,,,,,,,,,,,,0,62,0
69942,note_on,,6,0,1,,,,,,,,,,,,,,0,74,0
69962,note_on,,20,0,1,,,,,,,,,,,,,,0,76,45
70012,note_on,,50,0,1,,,,,,,,,,,,,,0,74,57
70017,note_on,,5,0,1,,,,,,,,,,,,,,0,76,0
70080,note_on,,63,0,1,,,,,,,,,,,,,,0,74,0
70094,note_on,,14,0,1,,,,,,,,,,,,,,0,57,29
70097,note_on,,3,0,1,,,,,,,,,,,,,,0,76,48
70152,note_on,,55,0,1,,,,,,,,,,,,,,0,76,0
70164,note_on,,12,0,1,,,,,,,,,,,,,,0,57,0
70184,note_on,,20,0,1,,,,,,,,,,,,,,0,74,38
70220,note_on,,36,0,1,,,,,,,,,,,,,,0,76,57
70248,note_on,,28,0,1,,,,,,,,,,,,,,0,74,0
70284,note_on,,36,0,1,,,,,,,,,,,,,,0,76,0
70284,note_on,,0,0,1,,,,,,,,,,,,,,0,50,55
70306,note_on,,22,0,1,,,,,,,,,,,,,,0,74,33
70336,note_on,,30,0,1,,,,,,,,,,,,,,0,50,0
70362,note_on,,26,0,1,,,,,,,,,,,,,,0,74,0
70364,note_on,,2,0,1,,,,,,,,,,,,,,0,76,38
70414,note_on,,50,0,1,,,,,,,,,,,,,,0,74,43
70466,note_on,,52,0,1,,,,,,,,,,,,,,0,74,0
70528,note_on,,62,0,1,,,,,,,,,,,,,,0,74,45
70532,note_on,,4,0,1,,,,,,,,,,,,,,0,45,57
70546,note_on,,14,0,1,,,,,,,,,,,,,,0,76,0
70616,note_on,,70,0,1,,,,,,,,,,,,,,0,74,0
70758,note_on,,142,0,1,,,,,,,,,,,,,,0,76,62
70802,note_on,,44,0,1,,,,,,,,,,,,,,0,76,0
70960,note_on,,158,0,1,,,,,,,,,,,,,,0,45,0
70978,note_on,,18,0,1,,,,,,,,,,,,,,0,69,53
71032,note_on,,54,0,1,,,,,,,,,,,,,,0,69,0
71196,note_on,,164,0,1,,,,,,,,,,,,,,0,74,56
71200,note_on,,4,0,1,,,,,,,,,,,,,,0,77,58
71218,note_on,,18,0,1,,,,,,,,,,,,,,0,62,38
71244,note_on,,26,0,1,,,,,,,,,,,,,,0,74,0
71266,note_on,,22,0,1,,,,,,,,,,,,,,0,76,34
71276,note_on,,10,0,1,,,,,,,,,,,,,,0,62,0
71326,note_on,,50,0,1,,,,,,,,,,,,,,0,74,40
71328,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
71388,note_on,,60,0,1,,,,,,,,,,,,,,0,74,0
71408,note_on,,20,0,1,,,,,,,,,,,,,,0,57,51
71416,note_on,,8,0,1,,,,,,,,,,,,,,0,76,40
71458,note_on,,42,0,1,,,,,,,,,,,,,,0,57,0
71472,note_on,,14,0,1,,,,,,,,,,,,,,0,74,53
71475,note_on,,3,0,1,,,,,,,,,,,,,,0,76,0
71521,note_on,,46,0,1,,,,,,,,,,,,,,0,74,0
71554,note_on,,33,0,1,,,,,,,,,,,,,,0,77,0
71564,note_on,,10,0,1,,,,,,,,,,,,,,0,76,28
71602,note_on,,38,0,1,,,,,,,,,,,,,,0,74,55
71614,note_on,,12,0,1,,,,,,,,,,,,,,0,50,59
71656,note_on,,42,0,1,,,,,,,,,,,,,,0,74,0
71664,note_on,,8,0,1,,,,,,,,,,,,,,0,50,0
71740,note_on,,76,0,1,,,,,,,,,,,,,,0,74,31
71758,note_on,,18,0,1,,,,,,,,,,,,,,0,76,0
71800,note_on,,42,0,1,,,,,,,,,,,,,,0,77,2
71842,note_on,,42,0,1,,,,,,,,,,,,,,0,45,65
71958,note_on,,116,0,1,,,,,,,,,,,,,,0,74,0
71996,note_on,,38,0,1,,,,,,,,,,,,,,0,77,0
72066,note_on,,70,0,1,,,,,,,,,,,,,,0,76,60
72110,note_on,,44,0,1,,,,,,,,,,,,,,0,76,0
72178,note_on,,68,0,1,,,,,,,,,,,,,,0,45,0
72278,note_on,,100,0,1,,,,,,,,,,,,,,0,69,54
72332,note_on,,54,0,1,,,,,,,,,,,,,,0,69,0
72502,note_on,,170,0,1,,,,,,,,,,,,,,0,74,65
72505,note_on,,3,0,1,,,,,,,,,,,,,,0,77,65
72514,note_on,,9,0,1,,,,,,,,,,,,,,0,62,63
72540,note_on,,26,0,1,,,,,,,,,,,,,,0,76,66
72544,note_on,,4,0,1,,,,,,,,,,,,,,0,74,0
72560,note_on,,16,0,1,,,,,,,,,,,,,,0,62,0
72602,note_on,,42,0,1,,,,,,,,,,,,,,0,76,0
72630,note_on,,28,0,1,,,,,,,,,,,,,,0,74,44
72692,note_on,,62,0,1,,,,,,,,,,,,,,0,74,0
72702,note_on,,10,0,1,,,,,,,,,,,,,,0,76,43
72726,note_on,,24,0,1,,,,,,,,,,,,,,0,57,55
72760,note_on,,34,0,1,,,,,,,,,,,,,,0,76,0
72770,note_on,,10,0,1,,,,,,,,,,,,,,0,74,62
72778,note_on,,8,0,1,,,,,,,,,,,,,,0,57,0
72830,note_on,,52,0,1,,,,,,,,,,,,,,0,74,0
72848,note_on,,18,0,1,,,,,,,,,,,,,,0,76,39
72914,note_on,,66,0,1,,,,,,,,,,,,,,0,76,0
72917,note_on,,3,0,1,,,,,,,,,,,,,,0,74,47
72928,note_on,,11,0,1,,,,,,,,,,,,,,0,50,59
72970,note_on,,42,0,1,,,,,,,,,,,,,,0,74,0
72973,note_on,,3,0,1,,,,,,,,,,,,,,0,77,0
72980,note_on,,7,0,1,,,,,,,,,,,,,,0,50,0
72994,note_on,,14,0,1,,,,,,,,,,,,,,0,76,50
73042,note_on,,48,0,1,,,,,,,,,,,,,,0,74,61
73046,note_on,,4,0,1,,,,,,,,,,,,,,0,76,0
73098,note_on,,52,0,1,,,,,,,,,,,,,,0,74,0
73116,note_on,,18,0,1,,,,,,,,,,,,,,0,76,60
73190,note_on,,74,0,1,,,,,,,,,,,,,,0,74,46
73218,note_on,,28,0,1,,,,,,,,,,,,,,0,76,0
73218,note_on,,0,0,1,,,,,,,,,,,,,,0,33,83
73234,note_on,,16,0,1,,,,,,,,,,,,,,0,77,2
73440,note_on,,206,0,1,,,,,,,,,,,,,,0,76,70
73466,note_on,,26,0,1,,,,,,,,,,,,,,0,33,0
73472,note_on,,6,0,1,,,,,,,,,,,,,,0,74,0
73490,note_on,,18,0,1,,,,,,,,,,,,,,0,77,0
73502,note_on,,12,0,1,,,,,,,,,,,,,,0,76,0
73648,note_on,,146,0,1,,,,,,,,,,,,,,0,69,68
73653,note_on,,5,0,1,,,,,,,,,,,,,,0,61,83
73688,note_on,,35,0,1,,,,,,,,,,,,,,0,61,0
73706,note_on,,18,0,1,,,,,,,,,,,,,,0,69,0
73896,note_on,,190,0,1,,,,,,,,,,,,,,0,57,79
73900,note_on,,4,0,1,,,,,,,,,,,,,,0,77,95
73902,note_on,,2,0,1,,,,,,,,,,,,,,0,62,76
73906,note_on,,4,0,1,,,,,,,,,,,,,,0,74,90
73914,note_on,,8,0,1,,,,,,,,,,,,,,0,50,64
74068,note_on,,154,0,1,,,,,,,,,,,,,,0,74,0
74136,note_on,,68,0,1,,,,,,,,,,,,,,0,79,97
74142,note_on,,6,0,1,,,,,,,,,,,,,,0,76,72
74168,note_on,,26,0,1,,,,,,,,,,,,,,0,77,0
74334,note_on,,166,0,1,,,,,,,,,,,,,,0,76,0
74362,note_on,,28,0,1,,,,,,,,,,,,,,0,77,80
74364,note_on,,2,0,1,,,,,,,,,,,,,,0,81,83
74386,note_on,,22,0,1,,,,,,,,,,,,,,0,79,0
74402,note_on,,16,0,1,,,,,,,,,,,,,,0,62,0
74428,note_on,,26,0,1,,,,,,,,,,,,,,0,57,0
74590,note_on,,162,0,1,,,,,,,,,,,,,,0,62,75
74595,note_on,,5,0,1,,,,,,,,,,,,,,0,58,57
74598,note_on,,3,0,1,,,,,,,,,,,,,,0,55,65
74628,note_on,,30,0,1,,,,,,,,,,,,,,0,50,0
74786,note_on,,158,0,1,,,,,,,,,,,,,,0,77,0
74820,note_on,,34,0,1,,,,,,,,,,,,,,0,79,85
74820,note_on,,0,0,1,,,,,,,,,,,,,,0,76,68
74844,note_on,,24,0,1,,,,,,,,,,,,,,0,81,0
74982,note_on,,138,0,1,,,,,,,,,,,,,,0,76,0
75036,note_on,,54,0,1,,,,,,,,,,,,,,0,79,0
75040,note_on,,4,0,1,,,,,,,,,,,,,,0,77,84
75040,note_on,,0,0,1,,,,,,,,,,,,,,0,74,75
75070,note_on,,30,0,1,,,,,,,,,,,,,,0,58,0
75094,note_on,,24,0,1,,,,,,,,,,,,,,0,62,0
75104,note_on,,10,0,1,,,,,,,,,,,,,,0,74,0
75108,note_on,,4,0,1,,,,,,,,,,,,,,0,55,0
75140,control_change,,32,0,1,,,,,,,,,,,,64,127,0,,
75282,note_on,,142,0,1,,,,,,,,,,,,,,0,76,81
75286,note_on,,4,0,1,,,,,,,,,,,,,,0,57,54
75288,note_on,,2,0,1,,,,,,,,,,,,,,0,77,0
75292,note_on,,4,0,1,,,,,,,,,,,,,,0,45,45
75294,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
75388,note_on,,94,0,1,,,,,,,,,,,,,,0,74,78
75402,note_on,,14,0,1,,,,,,,,,,,,,,0,76,0
75492,note_on,,90,0,1,,,,,,,,,,,,,,0,73,75
75512,note_on,,20,0,1,,,,,,,,,,,,,,0,74,0
75610,note_on,,98,0,1,,,,,,,,,,,,,,0,71,80
75672,note_on,,62,0,1,,,,,,,,,,,,,,0,73,0
75714,note_on,,42,0,1,,,,,,,,,,,,,,0,69,65
75764,note_on,,50,0,1,,,,,,,,,,,,,,0,71,0
75802,note_on,,38,0,1,,,,,,,,,,,,,,0,57,0
75808,note_on,,6,0,1,,,,,,,,,,,,,,0,67,80
75822,note_on,,14,0,1,,,,,,,,,,,,,,0,45,0
75834,note_on,,12,0,1,,,,,,,,,,,,,,0,69,0
75906,note_on,,72,0,1,,,,,,,,,,,,,,0,65,80
75934,note_on,,28,0,1,,,,,,,,,,,,,,0,67,0
76008,note_on,,74,0,1,,,,,,,,,,,,,,0,64,82
76042,note_on,,34,0,1,,,,,,,,,,,,,,0,65,0
76074,note_on,,32,0,1,,,,,,,,,,,,,,0,64,0
76088,note_on,,14,0,1,,,,,,,,,,,,,,0,62,68
76178,note_on,,90,0,1,,,,,,,,,,,,,,0,61,75
76184,note_on,,6,0,1,,,,,,,,,,,,,,0,62,0
76284,note_on,,100,0,1,,,,,,,,,,,,,,0,59,62
76342,note_on,,58,0,1,,,,,,,,,,,,,,0,59,0
76344,note_on,,2,0,1,,,,,,,,,,,,,,0,61,0
76370,note_on,,26,0,1,,,,,,,,,,,,,,0,57,64
76432,note_on,,62,0,1,,,,,,,,,,,,,,0,57,0
76468,note_on,,36,0,1,,,,,,,,,,,,,,0,50,82
76472,note_on,,4,0,1,,,,,,,,,,,,,,0,65,65
76476,note_on,,4,0,1,,,,,,,,,,,,,,0,62,79
76526,note_on,,50,0,1,,,,,,,,,,,,,,0,50,0
76530,note_on,,4,0,1,,,,,,,,,,,,,,0,62,0
76566,note_on,,36,0,1,,,,,,,,,,,,,,0,64,55
76612,note_on,,46,0,1,,,,,,,,,,,,,,0,62,62
76614,note_on,,2,0,1,,,,,,,,,,,,,,0,64,0
76682,note_on,,68,0,1,,,,,,,,,,,,,,0,62,0
76682,note_on,,0,0,1,,,,,,,,,,,,,,0,64,67
76685,note_on,,3,0,1,,,,,,,,,,,,,,0,45,55
76736,note_on,,51,0,1,,,,,,,,,,,,,,0,45,0
76746,note_on,,10,0,1,,,,,,,,,,,,,,0,64,0
76766,note_on,,20,0,1,,,,,,,,,,,,,,0,62,59
76818,note_on,,52,0,1,,,,,,,,,,,,,,0,62,0
76836,note_on,,18,0,1,,,,,,,,,,,,,,0,64,50
76886,note_on,,50,0,1,,,,,,,,,,,,,,0,64,0
76898,note_on,,12,0,1,,,,,,,,,,,,,,0,38,61
76902,note_on,,4,0,1,,,,,,,,,,,,,,0,62,63
76940,note_on,,38,0,1,,,,,,,,,,,,,,0,38,0
76948,note_on,,8,0,1,,,,,,,,,,,,,,0,62,0
76958,note_on,,10,0,1,,,,,,,,,,,,,,0,64,67
77010,note_on,,52,0,1,,,,,,,,,,,,,,0,64,0
77030,note_on,,20,0,1,,,,,,,,,,,,,,0,62,57
77130,note_on,,100,0,1,,,,,,,,,,,,,,0,33,72
77282,note_on,,152,0,1,,,,,,,,,,,,,,0,65,0
77302,note_on,,20,0,1,,,,,,,,,,,,,,0,62,0
77346,note_on,,44,0,1,,,,,,,,,,,,,,0,64,62
77388,note_on,,42,0,1,,,,,,,,,,,,,,0,64,0
77486,note_on,,98,0,1,,,,,,,,,,,,,,0,33,0
77548,note_on,,62,0,1,,,,,,,,,,,,,,0,57,66
77604,note_on,,56,0,1,,,,,,,,,,,,,,0,57,0
77766,note_on,,162,0,1,,,,,,,,,,,,,,0,65,57
77771,note_on,,5,0,1,,,,,,,,,,,,,,0,62,55
77774,note_on,,3,0,1,,,,,,,,,,,,,,0,50,60
77820,note_on,,46,0,1,,,,,,,,,,,,,,0,62,0
77830,note_on,,10,0,1,,,,,,,,,,,,,,0,50,0
77836,note_on,,6,0,1,,,,,,,,,,,,,,0,64,50
77892,note_on,,56,0,1,,,,,,,,,,,,,,0,64,0
77910,note_on,,18,0,1,,,,,,,,,,,,,,0,62,34
77974,note_on,,64,0,1,,,,,,,,,,,,,,0,62,0
77982,note_on,,8,0,1,,,,,,,,,,,,,,0,64,52
77990,note_on,,8,0,1,,,,,,,,,,,,,,0,45,50
78036,note_on,,46,0,1,,,,,,,,,,,,,,0,64,0
78044,note_on,,8,0,1,,,,,,,,,,,,,,0,45,0
78096,note_on,,52,0,1,,,,,,,,,,,,,,0,62,11
78128,note_on,,32,0,1,,,,,,,,,,,,,,0,64,43
78180,note_on,,52,0,1,,,,,,,,,,,,,,0,64,0
78212,note_on,,32,0,1,,,,,,,,,,,,,,0,38,50
78242,note_on,,30,0,1,,,,,,,,,,,,,,0,62,0
78248,note_on,,6,0,1,,,,,,,,,,,,,,0,65,0
78258,note_on,,10,0,1,,,,,,,,,,,,,,0,38,0
78274,note_on,,16,0,1,,,,,,,,,,,,,,0,64,24
78328,note_on,,54,0,1,,,,,,,,,,,,,,0,62,38
78346,note_on,,18,0,1,,,,,,,,,,,,,,0,64,0
78420,note_on,,74,0,1,,,,,,,,,,,,,,0,65,9
78456,note_on,,36,0,1,,,,,,,,,,,,,,0,33,57
78682,note_on,,226,0,1,,,,,,,,,,,,,,0,62,0
78714,note_on,,32,0,1,,,,,,,,,,,,,,0,64,44
78728,note_on,,14,0,1,,,,,,,,,,,,,,0,65,0
