tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
43401,note_on,,3,0,1,,,,,,,,,,,,,,0,80,51
43452,note_on,,51,0,1,,,,,,,,,,,,,,0,59,26
43455,note_on,,3,0,1,,,,,,,,,,,,,,0,80,0
43462,note_on,,7,0,1,,,,,,,,,,,,,,0,51,18
43464,note_on,,2,0,1,,,,,,,,,,,,,,0,54,32
43472,note_on,,8,0,1,,,,,,,,,,,,,,0,78,53
43520,note_on,,48,0,1,,,,,,,,,,,,,,0,80,65
43528,note_on,,8,0,1,,,,,,,,,,,,,,0,78,0
43566,note_on,,38,0,1,,,,,,,,,,,,,,0,59,0
43592,note_on,,26,0,1,,,,,,,,,,,,,,0,80,0
43602,note_on,,10,0,1,,,,,,,,,,,,,,0,78,42
43638,note_on,,36,0,1,,,,,,,,,,,,,,0,54,0
43644,note_on,,6,0,1,,,,,,,,,,,,,,0,51,0
43654,note_on,,10,0,1,,,,,,,,,,,,,,0,80,73
43660,note_on,,6,0,1,,,,,,,,,,,,,,0,78,0
43724,note_on,,64,0,1,,,,,,,,,,,,,,0,78,67
43764,note_on,,40,0,1,,,,,,,,,,,,,,0,80,0
43784,note_on,,20,0,1,,,,,,,,,,,,,,0,78,0
43796,note_on,,12,0,1,,,,,,,,,,,,,,0,76,58
43904,note_on,,108,0,1,,,,,,,,,,,,,,0,75,76
43930,note_on,,26,0,1,,,,,,,,,,,,,,0,76,0
43946,note_on,,16,0,1,,,,,,,,,,,,,,0,75,0
44002,control_change,,56,0,1,,,,,,,,,,,,64,0,0,,
44044,note_on,,42,0,1,,,,,,,,,,,,,,0,64,36
44046,note_on,,2,0,1,,,,,,,,,,,,,,0,75,63
44058,note_on,,12,0,1,,,,,,,,,,,,,,0,59,38
44062,note_on,,4,0,1,,,,,,,,,,,,,,0,52,19
44200,note_on,,138,0,1,,,,,,,,,,,,,,0,73,61
44214,note_on,,14,0,1,,,,,,,,,,,,,,0,75,0
44342,note_on,,128,0,1,,,,,,,,,,,,,,0,73,0
44342,note_on,,0,0,1,,,,,,,,,,,,,,0,75,60
44376,note_on,,34,0,1,,,,,,,,,,,,,,0,64,0
44376,note_on,,0,0,1,,,,,,,,,,,,,,0,59,0
44386,control_change,,10,0,1,,,,,,,,,,,,64,127,0,,
44488,note_on,,102,0,1,,,,,,,,,,,,,,0,75,0
44491,note_on,,3,0,1,,,,,,,,,,,,,,0,76,63
44632,note_on,,141,0,1,,,,,,,,,,,,,,0,52,0
44632,control_change,,0,0,1,,,,,,,,,,,,64,0,0,,
44652,note_on,,20,0,1,,,,,,,,,,,,,,0,63,37
44660,note_on,,8,0,1,,,,,,,,,,,,,,0,54,20
44662,note_on,,2,0,1,,,,,,,,,,,,,,0,71,78
44664,note_on,,2,0,1,,,,,,,,,,,,,,0,59,19
44688,note_on,,24,0,1,,,,,,,,,,,,,,0,76,0
44992,note_on,,304,0,1,,,,,,,,,,,,,,0,54,0
45012,note_on,,20,0,1,,,,,,,,,,,,,,0,59,0
45032,control_change,,20,0,1,,,,,,,,,,,,64,127,0,,
45070,note_on,,38,0,1,,,,,,,,,,,,,,0,63,0
45160,note_on,,90,0,1,,,,,,,,,,,,,,0,71,0
45260,note_on,,100,0,1,,,,,,,,,,,,,,0,70,42
45270,note_on,,10,0,1,,,,,,,,,,,,,,0,61,39
45276,note_on,,6,0,1,,,,,,,,,,,,,,0,54,36
45314,note_on,,38,0,1,,,,,,,,,,,,,,0,71,63
45317,note_on,,3,0,1,,,,,,,,,,,,,,0,70,0
45364,note_on,,47,0,1,,,,,,,,,,,,,,0,71,0
45384,note_on,,20,0,1,,,,,,,,,,,,,,0,70,47
45434,note_on,,50,0,1,,,,,,,,,,,,,,0,71,64
45444,note_on,,10,0,1,,,,,,,,,,,,,,0,70,0
45498,note_on,,54,0,1,,,,,,,,,,,,,,0,71,0
45508,control_change,,10,0,1,,,,,,,,,,,,64,0,0,,
45512,note_on,,4,0,1,,,,,,,,,,,,,,0,70,45
45576,note_on,,64,0,1,,,,,,,,,,,,,,0,70,0
45578,note_on,,2,0,1,,,,,,,,,,,,,,0,71,58
45638,note_on,,60,0,1,,,,,,,,,,,,,,0,70,54
45682,note_on,,44,0,1,,,,,,,,,,,,,,0,71,0
45730,note_on,,48,0,1,,,,,,,,,,,,,,0,68,40
45742,note_on,,12,0,1,,,,,,,,,,,,,,0,70,0
45804,note_on,,62,0,1,,,,,,,,,,,,,,0,68,0
45806,note_on,,2,0,1,,,,,,,,,,,,,,0,70,48
45880,note_on,,74,0,1,,,,,,,,,,,,,,0,61,0
45892,note_on,,12,0,1,,,,,,,,,,,,,,0,70,0
45896,note_on,,4,0,1,,,,,,,,,,,,,,0,71,62
45906,note_on,,10,0,1,,,,,,,,,,,,,,0,54,0
45906,note_on,,0,0,1,,,,,,,,,,,,,,0,56,29
45914,note_on,,8,0,1,,,,,,,,,,,,,,0,59,30
46056,note_on,,142,0,1,,,,,,,,,,,,,,0,73,53
46066,note_on,,10,0,1,,,,,,,,,,,,,,0,71,0
46104,note_on,,38,0,1,,,,,,,,,,,,,,0,73,0
46120,control_change,,16,0,1,,,,,,,,,,,,64,127,0,,
46170,note_on,,50,0,1,,,,,,,,,,,,,,0,73,52
46314,note_on,,144,0,1,,,,,,,,,,,,,,0,59,0
46322,note_on,,8,0,1,,,,,,,,,,,,,,0,75,70
46354,note_on,,32,0,1,,,,,,,,,,,,,,0,73,0
46357,note_on,,3,0,1,,,,,,,,,,,,,,0,56,0
46372,note_on,,15,0,1,,,,,,,,,,,,,,0,75,0
46446,control_change,,74,0,1,,,,,,,,,,,,64,0,0,,
46452,note_on,,6,0,1,,,,,,,,,,,,,,0,75,68
46484,note_on,,32,0,1,,,,,,,,,,,,,,0,56,24
46492,note_on,,8,0,1,,,,,,,,,,,,,,0,59,41
46606,note_on,,114,0,1,,,,,,,,,,,,,,0,76,74
46638,note_on,,32,0,1,,,,,,,,,,,,,,0,75,0
46644,note_on,,6,0,1,,,,,,,,,,,,,,0,76,0
46660,control_change,,16,0,1,,,,,,,,,,,,64,127,0,,
46722,control_change,,62,0,1,,,,,,,,,,,,64,0,0,,
46746,note_on,,24,0,1,,,,,,,,,,,,,,0,76,61
46788,note_on,,42,0,1,,,,,,,,,,,,,,0,59,0
46872,note_on,,84,0,1,,,,,,,,,,,,,,0,78,79
46874,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
46906,control_change,,32,0,1,,,,,,,,,,,,64,127,0,,
46950,note_on,,44,0,1,,,,,,,,,,,,,,0,78,0
47004,note_on,,54,0,1,,,,,,,,,,,,,,0,56,0
47042,note_on,,38,0,1,,,,,,,,,,,,,,0,59,27
47042,note_on,,0,0,1,,,,,,,,,,,,,,0,80,62
47056,note_on,,14,0,1,,,,,,,,,,,,,,0,52,35
47059,control_change,,3,0,1,,,,,,,,,,,,64,0,0,,
47180,note_on,,121,0,1,,,,,,,,,,,,,,0,80,0
47198,note_on,,18,0,1,,,,,,,,,,,,,,0,78,44
47288,note_on,,90,0,1,,,,,,,,,,,,,,0,78,0
47298,note_on,,10,0,1,,,,,,,,,,,,,,0,59,0
47336,control_change,,38,0,1,,,,,,,,,,,,64,127,0,,
47344,note_on,,8,0,1,,,,,,,,,,,,,,0,80,39
47408,note_on,,64,0,1,,,,,,,,,,,,,,0,80,0
47508,note_on,,100,0,1,,,,,,,,,,,,,,0,71,39
47520,control_change,,12,0,1,,,,,,,,,,,,64,0,0,,
47552,note_on,,32,0,1,,,,,,,,,,,,,,0,52,0
47570,note_on,,18,0,1,,,,,,,,,,,,,,0,71,0
47668,note_on,,98,0,1,,,,,,,,,,,,,,0,42,38
47674,note_on,,6,0,1,,,,,,,,,,,,,,0,66,30
47676,note_on,,2,0,1,,,,,,,,,,,,,,0,73,32
47760,note_on,,84,0,1,,,,,,,,,,,,,,0,66,0
47842,note_on,,82,0,1,,,,,,,,,,,,,,0,73,0
47858,control_change,,16,0,1,,,,,,,,,,,,64,127,0,,
47978,note_on,,120,0,1,,,,,,,,,,,,,,0,66,39
47982,control_change,,4,0,1,,,,,,,,,,,,64,0,0,,
47994,note_on,,12,0,1,,,,,,,,,,,,,,0,73,39
48008,note_on,,14,0,1,,,,,,,,,,,,,,0,42,0
48034,note_on,,26,0,1,,,,,,,,,,,,,,0,66,0
48048,note_on,,14,0,1,,,,,,,,,,,,,,0,73,0
48100,note_on,,52,0,1,,,,,,,,,,,,,,0,66,49
48110,note_on,,10,0,1,,,,,,,,,,,,,,0,73,61
48156,note_on,,46,0,1,,,,,,,,,,,,,,0,73,0
48164,note_on,,8,0,1,,,,,,,,,,,,,,0,66,0
48226,note_on,,62,0,1,,,,,,,,,,,,,,0,73,50
48242,note_on,,16,0,1,,,,,,,,,,,,,,0,66,58
48248,note_on,,6,0,1,,,,,,,,,,,,,,0,42,35
48308,note_on,,60,0,1,,,,,,,,,,,,,,0,66,0
48316,note_on,,8,0,1,,,,,,,,,,,,,,0,73,0
48534,note_on,,218,0,1,,,,,,,,,,,,,,0,73,56
48534,note_on,,0,0,1,,,,,,,,,,,,,,0,66,46
48582,note_on,,48,0,1,,,,,,,,,,,,,,0,73,0
48588,note_on,,6,0,1,,,,,,,,,,,,,,0,66,0
48646,note_on,,58,0,1,,,,,,,,,,,,,,0,42,0
48848,note_on,,202,0,1,,,,,,,,,,,,,,0,66,32
48856,note_on,,8,0,1,,,,,,,,,,,,,,0,75,46
48858,note_on,,2,0,1,,,,,,,,,,,,,,0,42,31
49148,note_on,,290,0,1,,,,,,,,,,,,,,0,75,0
49150,note_on,,2,0,1,,,,,,,,,,,,,,0,66,0
49160,note_on,,10,0,1,,,,,,,,,,,,,,0,78,45
49216,note_on,,56,0,1,,,,,,,,,,,,,,0,42,0
49288,control_change,,72,0,1,,,,,,,,,,,,64,127,0,,
49332,note_on,,44,0,1,,,,,,,,,,,,,,0,78,0
49442,note_on,,110,0,1,,,,,,,,,,,,,,0,61,62
49442,note_on,,0,0,1,,,,,,,,,,,,,,0,54,67
49462,note_on,,20,0,1,,,,,,,,,,,,,,0,73,45
49462,note_on,,0,0,1,,,,,,,,,,,,,,0,66,36
49486,note_on,,24,0,1,,,,,,,,,,,,,,0,54,0
49488,note_on,,2,0,1,,,,,,,,,,,,,,0,61,0
49738,note_on,,250,0,1,,,,,,,,,,,,,,0,61,72
49748,note_on,,10,0,1,,,,,,,,,,,,,,0,54,68
49748,control_change,,0,0,1,,,,,,,,,,,,64,0,0,,
49786,note_on,,38,0,1,,,,,,,,,,,,,,0,61,0
49792,note_on,,6,0,1,,,,,,,,,,,,,,0,54,0
49862,note_on,,70,0,1,,,,,,,,,,,,,,0,54,68
49862,note_on,,0,0,1,,,,,,,,,,,,,,0,61,60
49936,note_on,,74,0,1,,,,,,,,,,,,,,0,61,0
49954,note_on,,18,0,1,,,,,,,,,,,,,,0,54,0
50006,note_on,,52,0,1,,,,,,,,,,,,,,0,61,75
50014,note_on,,8,0,1,,,,,,,,,,,,,,0,54,80
50024,note_on,,10,0,1,,,,,,,,,,,,,,0,70,44
50058,note_on,,34,0,1,,,,,,,,,,,,,,0,66,0
50058,note_on,,0,0,1,,,,,,,,,,,,,,0,54,0
50072,note_on,,14,0,1,,,,,,,,,,,,,,0,61,0
50080,note_on,,8,0,1,,,,,,,,,,,,,,0,73,0
50304,note_on,,224,0,1,,,,,,,,,,,,,,0,61,78
50308,note_on,,4,0,1,,,,,,,,,,,,,,0,54,81
50346,note_on,,38,0,1,,,,,,,,,,,,,,0,54,0
50350,note_on,,4,0,1,,,,,,,,,,,,,,0,61,0
50610,note_on,,260,0,1,,,,,,,,,,,,,,0,63,80
50616,note_on,,6,0,1,,,,,,,,,,,,,,0,70,0
50620,note_on,,4,0,1,,,,,,,,,,,,,,0,54,65
50626,note_on,,6,0,1,,,,,,,,,,,,,,0,71,51
50690,note_on,,64,0,1,,,,,,,,,,,,,,0,71,0
50698,note_on,,8,0,1,,,,,,,,,,,,,,0,73,42
50758,note_on,,60,0,1,,,,,,,,,,,,,,0,73,0
50772,note_on,,14,0,1,,,,,,,,,,,,,,0,71,49
50832,note_on,,60,0,1,,,,,,,,,,,,,,0,71,0
50832,note_on,,0,0,1,,,,,,,,,,,,,,0,73,53
50868,note_on,,36,0,1,,,,,,,,,,,,,,0,63,0
50896,note_on,,28,0,1,,,,,,,,,,,,,,0,66,64
50898,note_on,,2,0,1,,,,,,,,,,,,,,0,73,0
50906,note_on,,8,0,1,,,,,,,,,,,,,,0,71,57
50940,note_on,,34,0,1,,,,,,,,,,,,,,0,66,0
50958,note_on,,18,0,1,,,,,,,,,,,,,,0,71,0
50972,note_on,,14,0,1,,,,,,,,,,,,,,0,73,58
50990,note_on,,18,0,1,,,,,,,,,,,,,,0,54,0
51012,note_on,,22,0,1,,,,,,,,,,,,,,0,71,79
51030,note_on,,18,0,1,,,,,,,,,,,,,,0,73,0
51080,note_on,,50,0,1,,,,,,,,,,,,,,0,71,0
51100,note_on,,20,0,1,,,,,,,,,,,,,,0,70,59
51148,note_on,,48,0,1,,,,,,,,,,,,,,0,70,0
51148,note_on,,0,0,1,,,,,,,,,,,,,,0,71,81
51242,note_on,,94,0,1,,,,,,,,,,,,,,0,73,72
51252,note_on,,10,0,1,,,,,,,,,,,,,,0,66,35
51255,note_on,,3,0,1,,,,,,,,,,,,,,0,42,45
51266,note_on,,11,0,1,,,,,,,,,,,,,,0,71,0
51444,note_on,,178,0,1,,,,,,,,,,,,,,0,66,0
51458,note_on,,14,0,1,,,,,,,,,,,,,,0,73,0
51470,control_change,,12,0,1,,,,,,,,,,,,64,127,0,,
51532,note_on,,62,0,1,,,,,,,,,,,,,,0,73,56
51534,note_on,,2,0,1,,,,,,,,,,,,,,0,66,43
51586,note_on,,52,0,1,,,,,,,,,,,,,,0,73,0
51598,note_on,,12,0,1,,,,,,,,,,,,,,0,66,0
51624,control_change,,26,0,1,,,,,,,,,,,,64,0,0,,
51658,note_on,,34,0,1,,,,,,,,,,,,,,0,73,55
51660,note_on,,2,0,1,,,,,,,,,,,,,,0,42,0
51666,note_on,,6,0,1,,,,,,,,,,,,,,0,66,49
51714,note_on,,48,0,1,,,,,,,,,,,,,,0,73,0
51722,note_on,,8,0,1,,,,,,,,,,,,,,0,66,0
51796,note_on,,74,0,1,,,,,,,,,,,,,,0,66,48
51799,note_on,,3,0,1,,,,,,,,,,,,,,0,73,50
51830,note_on,,31,0,1,,,,,,,,,,,,,,0,42,27
51874,note_on,,44,0,1,,,,,,,,,,,,,,0,66,0
51877,note_on,,3,0,1,,,,,,,,,,,,,,0,73,0
52118,note_on,,241,0,1,,,,,,,,,,,,,,0,73,51
52128,note_on,,10,0,1,,,,,,,,,,,,,,0,66,36
52180,note_on,,52,0,1,,,,,,,,,,,,,,0,73,0
52190,note_on,,10,0,1,,,,,,,,,,,,,,0,66,0
52252,note_on,,62,0,1,,,,,,,,,,,,,,0,42,0
52428,note_on,,176,0,1,,,,,,,,,,,,,,0,75,42
52428,note_on,,0,0,1,,,,,,,,,,,,,,0,66,27
52436,note_on,,8,0,1,,,,,,,,,,,,,,0,42,25
52698,note_on,,262,0,1,,,,,,,,,,,,,,0,75,0
52738,note_on,,40,0,1,,,,,,,,,,,,,,0,66,0
52741,note_on,,3,0,1,,,,,,,,,,,,,,0,78,34
52814,note_on,,73,0,1,,,,,,,,,,,,,,0,42,0
52822,control_change,,8,0,1,,,,,,,,,,,,64,127,0,,
53060,note_on,,238,0,1,,,,,,,,,,,,,,0,61,15
53060,note_on,,0,0,1,,,,,,,,,,,,,,0,73,34
53070,note_on,,10,0,1,,,,,,,,,,,,,,0,54,28
53072,note_on,,2,0,1,,,,,,,,,,,,,,0,78,0
53082,control_change,,10,0,1,,,,,,,,,,,,64,0,0,,
53142,note_on,,60,0,1,,,,,,,,,,,,,,0,73,0
53244,note_on,,102,0,1,,,,,,,,,,,,,,0,70,25
53298,control_change,,54,0,1,,,,,,,,,,,,64,127,0,,
53312,note_on,,14,0,1,,,,,,,,,,,,,,0,70,0
53374,note_on,,62,0,1,,,,,,,,,,,,,,0,70,49
53406,note_on,,32,0,1,,,,,,,,,,,,,,0,54,0
53420,note_on,,14,0,1,,,,,,,,,,,,,,0,61,0
53536,note_on,,116,0,1,,,,,,,,,,,,,,0,71,61
53550,note_on,,14,0,1,,,,,,,,,,,,,,0,70,0
53582,note_on,,32,0,1,,,,,,,,,,,,,,0,71,0
53652,control_change,,70,0,1,,,,,,,,,,,,64,0,0,,
53672,note_on,,20,0,1,,,,,,,,,,,,,,0,71,47
53675,note_on,,3,0,1,,,,,,,,,,,,,,0,61,43
53690,note_on,,15,0,1,,,,,,,,,,,,,,0,54,23
53826,note_on,,136,0,1,,,,,,,,,,,,,,0,73,61
53844,note_on,,18,0,1,,,,,,,,,,,,,,0,71,0
53874,note_on,,30,0,1,,,,,,,,,,,,,,0,73,0
53928,control_change,,54,0,1,,,,,,,,,,,,64,127,0,,
53978,note_on,,50,0,1,,,,,,,,,,,,,,0,73,61
54060,note_on,,82,0,1,,,,,,,,,,,,,,0,61,0
54060,note_on,,0,0,1,,,,,,,,,,,,,,0,54,0
54126,note_on,,66,0,1,,,,,,,,,,,,,,0,75,71
54154,note_on,,28,0,1,,,,,,,,,,,,,,0,73,0
54180,note_on,,26,0,1,,,,,,,,,,,,,,0,75,0
54236,control_change,,56,0,1,,,,,,,,,,,,64,0,0,,
54260,note_on,,24,0,1,,,,,,,,,,,,,,0,61,47
54270,note_on,,10,0,1,,,,,,,,,,,,,,0,75,67
54270,note_on,,0,0,1,,,,,,,,,,,,,,0,54,33
54408,note_on,,138,0,1,,,,,,,,,,,,,,0,76,72
54440,note_on,,32,0,1,,,,,,,,,,,,,,0,75,0
54452,note_on,,12,0,1,,,,,,,,,,,,,,0,76,0
54482,control_change,,30,0,1,,,,,,,,,,,,64,127,0,,
54556,note_on,,74,0,1,,,,,,,,,,,,,,0,61,0
54556,note_on,,0,0,1,,,,,,,,,,,,,,0,76,66
54592,note_on,,36,0,1,,,,,,,,,,,,,,0,54,0
54682,note_on,,90,0,1,,,,,,,,,,,,,,0,78,83
54712,note_on,,30,0,1,,,,,,,,,,,,,,0,76,0
54740,note_on,,28,0,1,,,,,,,,,,,,,,0,78,0
54788,control_change,,48,0,1,,,,,,,,,,,,64,0,0,,
54820,note_on,,32,0,1,,,,,,,,,,,,,,0,61,40
54834,note_on,,14,0,1,,,,,,,,,,,,,,0,58,27
54844,note_on,,10,0,1,,,,,,,,,,,,,,0,78,81
54848,note_on,,4,0,1,,,,,,,,,,,,,,0,52,34
54986,note_on,,138,0,1,,,,,,,,,,,,,,0,80,79
55022,note_on,,36,0,1,,,,,,,,,,,,,,0,78,0
55034,control_change,,12,0,1,,,,,,,,,,,,64,127,0,,
55054,note_on,,20,0,1,,,,,,,,,,,,,,0,80,0
55138,note_on,,84,0,1,,,,,,,,,,,,,,0,80,76
55194,note_on,,56,0,1,,,,,,,,,,,,,,0,61,0
55214,note_on,,20,0,1,,,,,,,,,,,,,,0,58,0
55217,note_on,,3,0,1,,,,,,,,,,,,,,0,52,0
55288,note_on,,71,0,1,,,,,,,,,,,,,,0,82,72
55318,note_on,,30,0,1,,,,,,,,,,,,,,0,80,0
55346,note_on,,28,0,1,,,,,,,,,,,,,,0,82,0
55450,control_change,,104,0,1,,,,,,,,,,,,64,0,0,,
55453,note_on,,3,0,1,,,,,,,,,,,,,,0,61,38
55466,note_on,,13,0,1,,,,,,,,,,,,,,0,82,65
55468,note_on,,2,0,1,,,,,,,,,,,,,,0,58,24
55471,note_on,,3,0,1,,,,,,,,,,,,,,0,52,44
55772,control_change,,301,0,1,,,,,,,,,,,,64,127,0,,
55802,note_on,,30,0,1,,,,,,,,,,,,,,0,61,0
55804,note_on,,2,0,1,,,,,,,,,,,,,,0,52,0
55832,note_on,,28,0,1,,,,,,,,,,,,,,0,58,0
56096,control_change,,264,0,1,,,,,,,,,,,,64,0,0,,
56112,note_on,,16,0,1,,,,,,,,,,,,,,0,61,39
56140,note_on,,28,0,1,,,,,,,,,,,,,,0,58,25
56166,note_on,,26,0,1,,,,,,,,,,,,,,0,52,10
56372,control_change,,206,0,1,,,,,,,,,,,,64,127,0,,
56434,note_on,,62,0,1,,,,,,,,,,,,,,0,58,0
56464,note_on,,30,0,1,,,,,,,,,,,,,,0,83,76
56470,note_on,,6,0,1,,,,,,,,,,,,,,0,61,0
56470,note_on,,0,0,1,,,,,,,,,,,,,,0,52,0
56492,note_on,,22,0,1,,,,,,,,,,,,,,0,82,0
56560,note_on,,68,0,1,,,,,,,,,,,,,,0,83,0
56578,note_on,,18,0,1,,,,,,,,,,,,,,0,80,66
56620,note_on,,42,0,1,,,,,,,,,,,,,,0,80,0
56734,note_on,,114,0,1,,,,,,,,,,,,,,0,80,46
56740,control_change,,6,0,1,,,,,,,,,,,,64,0,0,,
56742,note_on,,2,0,1,,,,,,,,,,,,,,0,59,28
56750,note_on,,8,0,1,,,,,,,,,,,,,,0,51,23
56756,note_on,,6,0,1,,,,,,,,,,,,,,0,54,21
56900,note_on,,144,0,1,,,,,,,,,,,,,,0,78,56
56934,note_on,,34,0,1,,,,,,,,,,,,,,0,80,0
57052,note_on,,118,0,1,,,,,,,,,,,,,,0,78,0
57082,note_on,,30,0,1,,,,,,,,,,,,,,0,83,71
57126,note_on,,44,0,1,,,,,,,,,,,,,,0,59,0
57138,note_on,,12,0,1,,,,,,,,,,,,,,0,54,0
57140,control_change,,2,0,1,,,,,,,,,,,,64,127,0,,
57174,note_on,,34,0,1,,,,,,,,,,,,,,0,51,0
57192,note_on,,18,0,1,,,,,,,,,,,,,,0,83,0
57228,note_on,,36,0,1,,,,,,,,,,,,,,0,80,64
57270,note_on,,42,0,1,,,,,,,,,,,,,,0,80,0
57372,note_on,,102,0,1,,,,,,,,,,,,,,0,80,44
57374,note_on,,2,0,1,,,,,,,,,,,,,,0,51,23
57382,note_on,,8,0,1,,,,,,,,,,,,,,0,59,28
57394,note_on,,12,0,1,,,,,,,,,,,,,,0,54,26
57432,note_on,,38,0,1,,,,,,,,,,,,,,0,80,0
57482,note_on,,50,0,1,,,,,,,,,,,,,,0,78,41
57538,note_on,,56,0,1,,,,,,,,,,,,,,0,78,0
57544,note_on,,6,0,1,,,,,,,,,,,,,,0,80,50
57598,note_on,,54,0,1,,,,,,,,,,,,,,0,80,0
57610,note_on,,12,0,1,,,,,,,,,,,,,,0,78,41
57682,note_on,,72,0,1,,,,,,,,,,,,,,0,78,0
57682,note_on,,0,0,1,,,,,,,,,,,,,,0,80,47
57688,note_on,,6,0,1,,,,,,,,,,,,,,0,59,0
57740,note_on,,52,0,1,,,,,,,,,,,,,,0,54,0
57740,note_on,,0,0,1,,,,,,,,,,,,,,0,80,0
57758,note_on,,18,0,1,,,,,,,,,,,,,,0,51,0
57761,note_on,,3,0,1,,,,,,,,,,,,,,0,78,50
57830,note_on,,69,0,1,,,,,,,,,,,,,,0,78,0
57844,note_on,,14,0,1,,,,,,,,,,,,,,0,80,46
57896,note_on,,52,0,1,,,,,,,,,,,,,,0,80,0
57908,note_on,,12,0,1,,,,,,,,,,,,,,0,78,54
57974,note_on,,66,0,1,,,,,,,,,,,,,,0,78,0
57982,note_on,,8,0,1,,,,,,,,,,,,,,0,80,45
58002,note_on,,20,0,1,,,,,,,,,,,,,,0,59,32
58014,note_on,,12,0,1,,,,,,,,,,,,,,0,51,25
58018,note_on,,4,0,1,,,,,,,,,,,,,,0,54,29
58044,note_on,,26,0,1,,,,,,,,,,,,,,0,80,0
58050,note_on,,6,0,1,,,,,,,,,,,,,,0,78,52
58108,note_on,,58,0,1,,,,,,,,,,,,,,0,78,0
58108,note_on,,0,0,1,,,,,,,,,,,,,,0,80,66
58146,note_on,,38,0,1,,,,,,,,,,,,,,0,59,0
58174,note_on,,28,0,1,,,,,,,,,,,,,,0,80,0
58206,note_on,,32,0,1,,,,,,,,,,,,,,0,54,0
58250,note_on,,44,0,1,,,,,,,,,,,,,,0,80,59
58286,note_on,,36,0,1,,,,,,,,,,,,,,0,78,44
58314,note_on,,28,0,1,,,,,,,,,,,,,,0,80,0
58356,note_on,,42,0,1,,,,,,,,,,,,,,0,51,0
58384,note_on,,28,0,1,,,,,,,,,,,,,,0,76,47
58390,note_on,,6,0,1,,,,,,,,,,,,,,0,78,0
58506,note_on,,116,0,1,,,,,,,,,,,,,,0,75,64
58518,note_on,,12,0,1,,,,,,,,,,,,,,0,76,0
58552,note_on,,34,0,1,,,,,,,,,,,,,,0,75,0
58632,control_change,,80,0,1,,,,,,,,,,,,64,0,0,,
58656,note_on,,24,0,1,,,,,,,,,,,,,,0,75,47
58666,note_on,,10,0,1,,,,,,,,,,,,,,0,64,30
58696,note_on,,30,0,1,,,,,,,,,,,,,,0,59,30
58698,note_on,,2,0,1,,,,,,,,,,,,,,0,52,19
58816,note_on,,118,0,1,,,,,,,,,,,,,,0,75,0
58822,note_on,,6,0,1,,,,,,,,,,,,,,0,73,50
58976,note_on,,154,0,1,,,,,,,,,,,,,,0,73,0
58978,note_on,,2,0,1,,,,,,,,,,,,,,0,75,54
59030,control_change,,52,0,1,,,,,,,,,,,,64,127,0,,
59050,note_on,,20,0,1,,,,,,,,,,,,,,0,64,0
59050,note_on,,0,0,1,,,,,,,,,,,,,,0,59,0
59144,note_on,,94,0,1,,,,,,,,,,,,,,0,75,0
59147,note_on,,3,0,1,,,,,,,,,,,,,,0,76,51
59154,note_on,,7,0,1,,,,,,,,,,,,,,0,52,0
59310,note_on,,156,0,1,,,,,,,,,,,,,,0,63,31
59330,note_on,,20,0,1,,,,,,,,,,,,,,0,54,29
59330,note_on,,0,0,1,,,,,,,,,,,,,,0,59,20
59334,note_on,,4,0,1,,,,,,,,,,,,,,0,71,65
59354,note_on,,20,0,1,,,,,,,,,,,,,,0,76,0
59430,control_change,,76,0,1,,,,,,,,,,,,64,0,0,,
59668,note_on,,238,0,1,,,,,,,,,,,,,,0,54,0
59686,note_on,,18,0,1,,,,,,,,,,,,,,0,59,0
59720,control_change,,34,0,1,,,,,,,,,,,,64,127,0,,
59744,note_on,,24,0,1,,,,,,,,,,,,,,0,63,0
59882,note_on,,138,0,1,,,,,,,,,,,,,,0,71,0
59952,note_on,,70,0,1,,,,,,,,,,,,,,0,70,50
59978,note_on,,26,0,1,,,,,,,,,,,,,,0,61,26
59990,note_on,,12,0,1,,,,,,,,,,,,,,0,54,31
60016,note_on,,26,0,1,,,,,,,,,,,,,,0,70,0
60094,note_on,,78,0,1,,,,,,,,,,,,,,0,70,38
60136,control_change,,42,0,1,,,,,,,,,,,,64,0,0,,
60168,note_on,,32,0,1,,,,,,,,,,,,,,0,70,0
60192,note_on,,24,0,1,,,,,,,,,,,,,,0,71,23
60244,note_on,,52,0,1,,,,,,,,,,,,,,0,70,36
60266,note_on,,22,0,1,,,,,,,,,,,,,,0,71,0
60310,note_on,,44,0,1,,,,,,,,,,,,,,0,70,0
60310,note_on,,0,0,1,,,,,,,,,,,,,,0,71,19
60368,note_on,,58,0,1,,,,,,,,,,,,,,0,71,0
60368,note_on,,0,0,1,,,,,,,,,,,,,,0,70,42
60422,note_on,,54,0,1,,,,,,,,,,,,,,0,70,0
60448,note_on,,26,0,1,,,,,,,,,,,,,,0,61,0
60458,note_on,,10,0,1,,,,,,,,,,,,,,0,71,41
60488,note_on,,30,0,1,,,,,,,,,,,,,,0,70,43
60524,note_on,,36,0,1,,,,,,,,,,,,,,0,71,0
60558,note_on,,34,0,1,,,,,,,,,,,,,,0,54,0
60592,note_on,,34,0,1,,,,,,,,,,,,,,0,70,0
