tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel
68015,note_off,109,0,0,,,,,,65,127,0
68015,note_off,0,0,0,,,,,,48,127,0
68015,note_off,0,0,0,,,,,,53,127,0
68016,note_on,1,0,0,,,,,,52,127,0
68016,note_on,0,0,0,,,,,,48,127,0
68016,note_on,0,0,0,,,,,,67,127,0
68125,note_off,109,0,0,,,,,,67,127,0
68126,note_on,1,0,0,,,,,,76,127,0
68235,note_off,109,0,0,,,,,,48,127,0
68235,note_off,0,0,0,,,,,,52,127,0
68236,note_on,1,0,0,,,,,,52,127,0
68236,note_on,0,0,0,,,,,,48,127,0
68236,note_on,0,0,0,,,,,,67,127,0
68343,note_off,107,0,0,,,,,,76,127,0
68344,note_off,1,0,0,,,,,,67,127,0
68345,note_on,1,0,0,,,,,,65,127,0
68454,note_off,109,0,0,,,,,,65,127,0
68454,note_off,0,0,0,,,,,,48,127,0
68454,note_off,0,0,0,,,,,,52,127,0
68455,note_on,1,0,0,,,,,,48,127,0
68455,note_on,0,0,0,,,,,,52,127,0
68455,note_on,0,0,0,,,,,,67,127,0
68564,note_off,109,0,0,,,,,,67,127,0
68565,note_on,1,0,0,,,,,,76,127,0
68674,note_off,109,0,0,,,,,,76,127,0
68674,note_off,0,0,0,,,,,,52,127,0
68674,note_off,0,0,0,,,,,,48,127,0
68675,note_on,1,0,0,,,,,,48,127,0
68675,note_on,0,0,0,,,,,,68,127,0
68784,note_off,109,0,0,,,,,,68,127,0
68785,note_on,1,0,0,,,,,,67,127,0
68894,note_off,109,0,0,,,,,,67,127,0
68894,note_off,0,0,0,,,,,,48,127,0
68895,note_on,1,0,0,,,,,,48,127,0
68895,note_on,0,0,0,,,,,,53,127,0
68895,note_on,0,0,0,,,,,,68,127,0
69004,note_off,109,0,0,,,,,,68,127,0
69005,note_on,1,0,0,,,,,,77,127,0
69114,note_off,109,0,0,,,,,,53,127,0
69114,note_off,0,0,0,,,,,,48,127,0
69115,note_on,1,0,0,,,,,,53,127,0
69115,note_on,0,0,0,,,,,,48,127,0
69115,note_on,0,0,0,,,,,,68,127,0
69222,note_off,107,0,0,,,,,,77,127,0
69223,note_off,1,0,0,,,,,,68,127,0
69224,note_on,1,0,0,,,,,,67,127,0
69333,note_off,109,0,0,,,,,,67,127,0
69333,note_off,0,0,0,,,,,,48,127,0
69333,note_off,0,0,0,,,,,,53,127,0
69334,note_on,1,0,0,,,,,,53,127,0
69334,note_on,0,0,0,,,,,,48,127,0
69334,note_on,0,0,0,,,,,,68,127,0
69443,note_off,109,0,0,,,,,,68,127,0
69444,note_on,1,0,0,,,,,,75,127,0
69553,note_off,109,0,0,,,,,,48,127,0
69553,note_off,0,0,0,,,,,,53,127,0
69554,note_on,1,0,0,,,,,,51,127,0
69554,note_on,0,0,0,,,,,,46,127,0
69554,note_on,0,0,0,,,,,,65,127,0
69661,note_off,107,0,0,,,,,,75,127,0
69662,note_off,1,0,0,,,,,,65,127,0
69663,note_on,1,0,0,,,,,,63,127,0
69772,note_off,109,0,0,,,,,,63,127,0
69772,note_off,0,0,0,,,,,,46,127,0
69772,note_off,0,0,0,,,,,,51,127,0
69773,note_on,1,0,0,,,,,,46,127,0
69773,note_on,0,0,0,,,,,,50,127,0
69773,note_on,0,0,0,,,,,,65,127,0
69882,note_off,109,0,0,,,,,,65,127,0
69883,note_on,1,0,0,,,,,,74,127,0
69992,note_off,109,0,0,,,,,,50,127,0
69992,note_off,0,0,0,,,,,,46,127,0
69993,note_on,1,0,0,,,,,,50,127,0
69993,note_on,0,0,0,,,,,,46,127,0
69993,note_on,0,0,0,,,,,,65,127,0
70100,note_off,107,0,0,,,,,,74,127,0
70101,note_off,1,0,0,,,,,,65,127,0
70102,note_on,1,0,0,,,,,,63,127,0
70211,note_off,109,0,0,,,,,,63,127,0
70211,note_off,0,0,0,,,,,,46,127,0
70211,note_off,0,0,0,,,,,,50,127,0
70212,note_on,1,0,0,,,,,,46,127,0
70212,note_on,0,0,0,,,,,,50,127,0
70212,note_on,0,0,0,,,,,,65,127,0
70321,note_off,109,0,0,,,,,,65,127,0
70322,note_on,1,0,0,,,,,,74,127,0
70431,note_off,109,0,0,,,,,,74,127,0
70431,note_off,0,0,0,,,,,,50,127,0
70431,note_off,0,0,0,,,,,,46,127,0
70432,note_on,1,0,0,,,,,,46,127,0
70432,note_on,0,0,0,,,,,,67,127,0
70541,note_off,109,0,0,,,,,,67,127,0
70542,note_on,1,0,0,,,,,,65,127,0
70651,note_off,109,0,0,,,,,,65,127,0
70651,note_off,0,0,0,,,,,,46,127,0
70652,note_on,1,0,0,,,,,,46,127,0
70652,note_on,0,0,0,,,,,,51,127,0
70652,note_on,0,0,0,,,,,,67,127,0
70761,note_off,109,0,0,,,,,,67,127,0
70762,note_on,1,0,0,,,,,,75,127,0
70871,note_off,109,0,0,,,,,,51,127,0
70871,note_off,0,0,0,,,,,,46,127,0
70872,note_on,1,0,0,,,,,,46,127,0
70872,note_on,0,0,0,,,,,,51,127,0
70872,note_on,0,0,0,,,,,,67,127,0
70979,note_off,107,0,0,,,,,,75,127,0
70980,note_off,1,0,0,,,,,,67,127,0
70981,note_on,1,0,0,,,,,,65,127,0
71090,note_off,109,0,0,,,,,,65,127,0
71090,note_off,0,0,0,,,,,,51,127,0
71090,note_off,0,0,0,,,,,,46,127,0
71091,note_on,1,0,0,,,,,,51,127,0
71091,note_on,0,0,0,,,,,,46,127,0
71091,note_on,0,0,0,,,,,,67,127,0
71200,note_off,109,0,0,,,,,,67,127,0
71201,note_on,1,0,0,,,,,,75,127,0
71310,note_off,109,0,0,,,,,,46,127,0
71310,note_off,0,0,0,,,,,,51,127,0
71311,note_on,1,0,0,,,,,,46,127,0
71311,note_on,0,0,0,,,,,,51,127,0
71311,note_on,0,0,0,,,,,,65,127,0
71418,note_off,107,0,0,,,,,,75,127,0
71419,note_off,1,0,0,,,,,,65,127,0
71420,note_on,1,0,0,,,,,,63,127,0
71529,note_off,109,0,0,,,,,,63,127,0
71529,note_off,0,0,0,,,,,,51,127,0
71529,note_off,0,0,0,,,,,,46,127,0
71530,note_on,1,0,0,,,,,,46,127,0
71530,note_on,0,0,0,,,,,,50,127,0
71530,note_on,0,0,0,,,,,,65,127,0
71639,note_off,109,0,0,,,,,,65,127,0
71640,note_on,1,0,0,,,,,,74,127,0
71749,note_off,109,0,0,,,,,,50,127,0
71749,note_off,0,0,0,,,,,,46,127,0
71750,note_on,1,0,0,,,,,,46,127,0
71750,note_on,0,0,0,,,,,,50,127,0
71750,note_on,0,0,0,,,,,,65,127,0
71857,note_off,107,0,0,,,,,,74,127,0
71858,note_off,1,0,0,,,,,,65,127,0
71859,note_on,1,0,0,,,,,,63,127,0
71968,note_off,109,0,0,,,,,,63,127,0
71968,note_off,0,0,0,,,,,,50,127,0
71968,note_off,0,0,0,,,,,,46,127,0
71969,note_on,1,0,0,,,,,,50,127,0
71969,note_on,0,0,0,,,,,,46,127,0
71969,note_on,0,0,0,,,,,,65,127,0
72078,note_off,109,0,0,,,,,,65,127,0
72079,note_on,1,0,0,,,,,,74,127,0
72188,note_off,109,0,0,,,,,,46,127,0
72188,note_off,0,0,0,,,,,,50,127,0
72189,note_on,1,0,0,,,,,,44,127,0
72189,note_on,0,0,0,,,,,,50,127,0
72189,note_on,0,0,0,,,,,,65,127,0
72296,note_off,107,0,0,,,,,,74,127,0
72297,note_off,1,0,0,,,,,,65,127,0
72298,note_on,1,0,0,,,,,,63,127,0
72407,note_off,109,0,0,,,,,,63,127,0
72407,note_off,0,0,0,,,,,,50,127,0
72407,note_off,0,0,0,,,,,,44,127,0
72408,note_on,1,0,0,,,,,,44,127,0
72408,note_on,0,0,0,,,,,,48,127,0
72408,note_on,0,0,0,,,,,,65,127,0
72517,note_off,109,0,0,,,,,,65,127,0
72518,note_on,1,0,0,,,,,,74,127,0
72627,note_off,109,0,0,,,,,,48,127,0
72627,note_off,0,0,0,,,,,,44,127,0
72628,note_on,1,0,0,,,,,,44,127,0
72628,note_on,0,0,0,,,,,,48,127,0
72628,note_on,0,0,0,,,,,,63,127,0
72735,note_off,107,0,0,,,,,,74,127,0
72736,note_off,1,0,0,,,,,,63,127,0
72737,note_on,1,0,0,,,,,,62,127,0
72846,note_off,109,0,0,,,,,,62,127,0
72846,note_off,0,0,0,,,,,,48,127,0
72846,note_off,0,0,0,,,,,,44,127,0
72847,note_on,1,0,0,,,,,,44,127,0
72847,note_on,0,0,0,,,,,,48,127,0
72847,note_on,0,0,0,,,,,,63,127,0
72956,note_off,109,0,0,,,,,,63,127,0
72957,note_on,1,0,0,,,,,,72,127,0
73066,note_off,109,0,0,,,,,,48,127,0
73066,note_off,0,0,0,,,,,,44,127,0
73067,note_on,1,0,0,,,,,,43,127,0
73067,note_on,0,0,0,,,,,,63,127,0
73285,note_off,218,0,0,,,,,,63,127,0
73285,note_off,0,0,0,,,,,,43,127,0
73285,note_off,0,0,0,,,,,,72,127,0
73286,note_on,1,0,0,,,,,,55,127,0
73286,note_on,0,0,0,,,,,,62,127,0
73286,note_on,0,0,0,,,,,,71,127,0
73615,note_off,329,0,0,,,,,,62,127,0
73615,note_off,0,0,0,,,,,,55,127,0
73697,note_off,82,0,0,,,,,,71,127,0
73724,note_on,27,0,0,,,,,,79,127,0
73942,note_off,218,0,0,,,,,,79,127,0
73943,note_on,1,0,0,,,,,,80,127,0
74052,note_off,109,0,0,,,,,,80,127,0
74053,note_on,1,0,0,,,,,,79,127,0
74162,note_off,109,0,0,,,,,,79,127,0
74163,note_on,1,0,0,,,,,,48,127,0
74163,note_on,0,0,0,,,,,,80,127,0
74272,note_off,109,0,0,,,,,,80,127,0
74273,note_on,1,0,0,,,,,,82,127,0
74382,note_off,109,0,0,,,,,,82,127,0
74382,note_off,0,0,0,,,,,,48,127,0
74383,note_on,1,0,0,,,,,,48,127,0
74383,note_on,0,0,0,,,,,,84,127,0
74492,note_off,109,0,0,,,,,,84,127,0
74493,note_on,1,0,0,,,,,,82,127,0
74602,note_off,109,0,0,,,,,,82,127,0
74602,note_off,0,0,0,,,,,,48,127,0
74603,note_on,1,0,0,,,,,,48,127,0
74603,note_on,0,0,0,,,,,,80,127,0
74712,note_off,109,0,0,,,,,,80,127,0
74713,note_on,1,0,0,,,,,,78,127,0
74822,note_off,109,0,0,,,,,,78,127,0
74822,note_off,0,0,0,,,,,,48,127,0
74823,note_on,1,0,0,,,,,,47,127,0
74823,note_on,0,0,0,,,,,,78,127,0
74932,note_off,109,0,0,,,,,,78,127,0
74933,note_on,1,0,0,,,,,,79,127,0
75042,note_off,109,0,0,,,,,,79,127,0
75042,note_off,0,0,0,,,,,,47,127,0
75043,note_on,1,0,0,,,,,,46,127,0
75043,note_on,0,0,0,,,,,,79,127,0
75152,note_off,109,0,0,,,,,,79,127,0
75153,note_on,1,0,0,,,,,,81,127,0
75262,note_off,109,0,0,,,,,,81,127,0
75262,note_off,0,0,0,,,,,,46,127,0
75263,note_on,1,0,0,,,,,,46,127,0
75263,note_on,0,0,0,,,,,,82,127,0
75372,note_off,109,0,0,,,,,,82,127,0
75373,note_on,1,0,0,,,,,,79,127,0
75482,note_off,109,0,0,,,,,,79,127,0
75482,note_off,0,0,0,,,,,,46,127,0
75483,note_on,1,0,0,,,,,,46,127,0
75483,note_on,0,0,0,,,,,,77,127,0
75592,note_off,109,0,0,,,,,,77,127,0
75593,note_on,1,0,0,,,,,,76,127,0
75702,note_off,109,0,0,,,,,,76,127,0
75702,note_off,0,0,0,,,,,,46,127,0
75703,note_on,1,0,0,,,,,,45,127,0
75703,note_on,0,0,0,,,,,,76,127,0
75812,note_off,109,0,0,,,,,,76,127,0
75813,note_on,1,0,0,,,,,,77,127,0
75922,note_off,109,0,0,,,,,,77,127,0
75922,note_off,0,0,0,,,,,,45,127,0
75923,note_on,1,0,0,,,,,,44,127,0
75923,note_on,0,0,0,,,,,,77,127,0
76032,note_off,109,0,0,,,,,,77,127,0
76033,note_on,1,0,0,,,,,,79,127,0
76142,note_off,109,0,0,,,,,,79,127,0
76142,note_off,0,0,0,,,,,,44,127,0
76143,note_on,1,0,0,,,,,,44,127,0
76143,note_on,0,0,0,,,,,,80,127,0
76252,note_off,109,0,0,,,,,,80,127,0
76253,note_on,1,0,0,,,,,,77,127,0
76362,note_off,109,0,0,,,,,,77,127,0
76362,note_off,0,0,0,,,,,,44,127,0
76363,note_on,1,0,0,,,,,,44,127,0
76363,note_on,0,0,0,,,,,,75,127,0
76472,note_off,109,0,0,,,,,,75,127,0
76473,note_on,1,0,0,,,,,,74,127,0
76582,note_off,109,0,0,,,,,,74,127,0
76582,note_off,0,0,0,,,,,,44,127,0
76583,note_on,1,0,0,,,,,,43,127,0
76583,note_on,0,0,0,,,,,,74,127,0
76692,note_off,109,0,0,,,,,,74,127,0
76693,note_on,1,0,0,,,,,,75,127,0
76802,note_off,109,0,0,,,,,,75,127,0
76802,note_off,0,0,0,,,,,,43,127,0
76803,note_on,1,0,0,,,,,,43,127,0
76803,note_on,0,0,0,,,,,,75,127,0
76912,note_off,109,0,0,,,,,,75,127,0
76913,note_on,1,0,0,,,,,,78,127,0
77022,note_off,109,0,0,,,,,,78,127,0
77022,note_off,0,0,0,,,,,,43,127,0
77023,note_on,1,0,0,,,,,,39,127,0
77023,note_on,0,0,0,,,,,,79,127,0
77132,note_off,109,0,0,,,,,,79,127,0
77133,note_on,1,0,0,,,,,,75,127,0
77242,note_off,109,0,0,,,,,,75,127,0
77242,note_off,0,0,0,,,,,,39,127,0
77243,note_on,1,0,0,,,,,,39,127,0
77243,note_on,0,0,0,,,,,,74,127,0
77352,note_off,109,0,0,,,,,,74,127,0
77353,note_on,1,0,0,,,,,,72,127,0
77462,note_off,109,0,0,,,,,,72,127,0
77462,note_off,0,0,0,,,,,,39,127,0
77463,note_on,1,0,0,,,,,,41,127,0
77463,note_on,0,0,0,,,,,,72,127,0
77572,note_off,109,0,0,,,,,,72,127,0
77573,note_on,1,0,0,,,,,,73,127,0
77682,note_off,109,0,0,,,,,,73,127,0
77682,note_off,0,0,0,,,,,,41,127,0
77683,note_on,1,0,0,,,,,,43,127,0
77683,note_on,0,0,0,,,,,,73,127,0
77792,note_off,109,0,0,,,,,,73,127,0
77793,note_on,1,0,0,,,,,,76,127,0
77902,note_off,109,0,0,,,,,,76,127,0
77902,note_off,0,0,0,,,,,,43,127,0
77903,note_on,1,0,0,,,,,,44,127,0
77903,note_on,0,0,0,,,,,,76,127,0
78012,note_off,109,0,0,,,,,,76,127,0
78013,note_on,1,0,0,,,,,,77,127,0
78122,note_off,109,0,0,,,,,,77,127,0
78122,note_off,0,0,0,,,,,,44,127,0
78123,note_on,1,0,0,,,,,,43,127,0
78123,note_on,0,0,0,,,,,,77,127,0
78232,note_off,109,0,0,,,,,,77,127,0
78233,note_on,1,0,0,,,,,,75,127,0
78342,note_off,109,0,0,,,,,,75,127,0
78342,note_off,0,0,0,,,,,,43,127,0
78343,note_on,1,0,0,,,,,,41,127,0
78343,note_on,0,0,0,,,,,,75,127,0
78452,note_off,109,0,0,,,,,,75,127,0
78453,note_on,1,0,0,,,,,,74,127,0
78562,note_off,109,0,0,,,,,,74,127,0
78562,note_off,0,0,0,,,,,,41,127,0
78563,note_on,1,0,0,,,,,,39,127,0
78563,note_on,0,0,0,,,,,,74,127,0
78672,note_off,109,0,0,,,,,,74,127,0
78673,note_on,1,0,0,,,,,,72,127,0
78782,note_off,109,0,0,,,,,,72,127,0
78782,note_off,0,0,0,,,,,,39,127,0
78783,note_on,1,0,0,,,,,,38,127,0
78783,note_on,0,0,0,,,,,,72,127,0
78892,note_off,109,0,0,,,,,,72,127,0
78893,note_on,1,0,0,,,,,,71,127,0
79002,note_off,109,0,0,,,,,,71,127,0
79002,note_off,0,0,0,,,,,,38,127,0
79003,note_on,1,0,0,,,,,,60,127,0
79003,note_on,0,0,0,,,,,,71,127,0
79112,note_off,109,0,0,,,,,,71,127,0
79113,note_on,1,0,0,,,,,,72,127,0
79222,note_off,109,0,0,,,,,,72,127,0
79222,note_off,0,0,0,,,,,,60,127,0
79223,note_on,1,0,0,,,,,,59,127,0
79223,note_on,0,0,0,,,,,,74,127,0
79333,note_on,110,0,0,,,,,,65,127,0
79442,note_off,109,0,0,,,,,,65,127,0
79442,note_off,0,0,0,,,,,,74,127,0
79442,note_off,0,0,0,,,,,,59,127,0
79443,note_on,1,0,0,,,,,,60,127,0
79443,note_on,0,0,0,,,,,,63,127,0
79443,note_on,0,0,0,,,,,,72,127,0
79552,note_off,109,0,0,,,,,,63,127,0
79553,note_on,1,0,0,,,,,,62,127,0
79662,note_off,109,0,0,,,,,,62,127,0
79662,note_off,0,0,0,,,,,,60,127,0
79663,note_on,1,0,0,,,,,,55,127,0
79663,note_on,0,0,0,,,,,,63,127,0
79772,note_off,109,0,0,,,,,,63,127,0
79773,note_on,1,0,0,,,,,,65,127,0
79882,note_off,109,0,0,,,,,,65,127,0
79882,note_off,0,0,0,,,,,,72,127,0
79883,note_on,1,0,0,,,,,,43,127,0
79883,note_on,0,0,0,,,,,,71,127,0
79883,note_on,0,0,0,,,,,,63,127,0
79992,note_off,109,0,0,,,,,,63,127,0
79992,note_off,0,0,0,,,,,,71,127,0
79993,note_on,1,0,0,,,,,,62,127,0
80098,note_off,105,0,0,,,,,,55,127,0
80100,note_off,2,0,0,,,,,,43,127,0
80101,note_off,1,0,0,,,,,,62,127,0
80102,note_on,1,0,0,,,,,,72,127,0
80102,note_on,0,0,0,,,,,,63,127,0
80212,note_on,110,0,0,,,,,,48,127,0
80321,note_off,109,0,0,,,,,,48,127,0
80322,note_on,1,0,0,,,,,,51,127,0
80431,note_off,109,0,0,,,,,,51,127,0
80432,note_on,1,0,0,,,,,,55,127,0
80541,note_off,109,0,0,,,,,,55,127,0
80542,note_on,1,0,0,,,,,,60,127,0
80651,note_off,109,0,0,,,,,,60,127,0
80651,note_off,0,0,0,,,,,,63,127,0
80652,note_on,1,0,0,,,,,,63,127,0
80761,note_off,109,0,0,,,,,,63,127,0
80762,note_on,1,0,0,,,,,,67,127,0
80871,note_off,109,0,0,,,,,,67,127,0
80871,note_off,0,0,0,,,,,,72,127,0
80872,note_on,1,0,0,,,,,,72,127,0
80981,note_off,109,0,0,,,,,,72,127,0
80982,note_on,1,0,0,,,,,,72,127,0
80982,note_on,0,0,0,,,,,,67,127,0
80982,note_on,0,0,0,,,,,,75,127,0
81092,note_on,110,0,0,,,,,,48,127,0
81201,note_off,109,0,0,,,,,,48,127,0
81202,note_on,1,0,0,,,,,,51,127,0
81311,note_off,109,0,0,,,,,,51,127,0
81312,note_on,1,0,0,,,,,,55,127,0
81421,note_off,109,0,0,,,,,,55,127,0
81422,note_on,1,0,0,,,,,,60,127,0
81531,note_off,109,0,0,,,,,,60,127,0
81532,note_on,1,0,0,,,,,,63,127,0
81641,note_off,109,0,0,,,,,,63,127,0
81641,note_off,0,0,0,,,,,,67,127,0
81642,note_on,1,0,0,,,,,,67,127,0
81751,note_off,109,0,0,,,,,,67,127,0
81751,note_off,0,0,0,,,,,,72,127,0
81752,note_on,1,0,0,,,,,,72,127,0
81861,note_off,109,0,0,,,,,,72,127,0
81861,note_off,0,0,0,,,,,,75,127,0
81862,note_on,1,0,0,,,,,,72,127,0
81862,note_on,0,0,0,,,,,,79,127,0
81862,note_on,0,0,0,,,,,,75,127,0
81972,note_on,110,0,0,,,,,,48,127,0
82081,note_off,109,0,0,,,,,,48,127,0
82082,note_on,1,0,0,,,,,,51,127,0
82191,note_off,109,0,0,,,,,,51,127,0
82192,note_on,1,0,0,,,,,,55,127,0
82301,note_off,109,0,0,,,,,,55,127,0
82302,note_on,1,0,0,,,,,,60,127,0
82411,note_off,109,0,0,,,,,,60,127,0
82412,note_on,1,0,0,,,,,,63,127,0
82521,note_off,109,0,0,,,,,,63,127,0
82522,note_on,1,0,0,,,,,,67,127,0
82631,note_off,109,0,0,,,,,,67,127,0
82631,note_off,0,0,0,,,,,,72,127,0
82632,note_on,1,0,0,,,,,,72,127,0
82741,note_off,109,0,0,,,,,,72,127,0
82742,note_on,1,0,0,,,,,,48,127,0
82960,note_off,218,0,0,,,,,,75,127,0
82960,note_off,0,0,0,,,,,,79,127,0
82961,note_on,1,0,0,,,,,,75,127,0
82961,note_on,0,0,0,,,,,,84,127,0
83179,note_off,218,0,0,,,,,,84,127,0
83179,note_off,0,0,0,,,,,,75,127,0
83179,note_off,0,0,0,,,,,,48,127,0
83180,note_on,1,0,0,,,,,,55,127,0
83180,note_on,0,0,0,,,,,,74,127,0
83180,note_on,0,0,0,,,,,,83,127,0
83289,note_off,109,0,0,,,,,,74,127,0
83290,note_on,1,0,0,,,,,,75,127,0
83399,note_off,109,0,0,,,,,,75,127,0
83400,note_on,1,0,0,,,,,,43,127,0
83400,note_on,0,0,0,,,,,,77,127,0
83509,note_off,109,0,0,,,,,,77,127,0
83510,note_on,1,0,0,,,,,,74,127,0
83615,note_off,105,0,0,,,,,,55,127,0
83618,note_off,3,0,0,,,,,,74,127,0
83618,note_off,0,0,0,,,,,,43,127,0
83618,note_off,0,0,0,,,,,,83,127,0
83619,note_on,1,0,0,,,,,,48,127,0
83619,note_on,0,0,0,,,,,,75,127,0
83619,note_on,0,0,0,,,,,,84,127,0
83728,note_off,109,0,0,,,,,,48,127,0
83729,note_on,1,0,0,,,,,,51,127,0
83838,note_off,109,0,0,,,,,,51,127,0
83838,note_off,0,0,0,,,,,,84,127,0
83838,note_off,0,0,0,,,,,,75,127,0
83839,note_on,1,0,0,,,,,,55,127,0
83839,note_on,0,0,0,,,,,,72,127,0
83839,note_on,0,0,0,,,,,,75,127,0
83948,note_off,109,0,0,,,,,,55,127,0
83949,note_on,1,0,0,,,,,,60,127,0
84058,note_off,109,0,0,,,,,,60,127,0
84058,note_off,0,0,0,,,,,,75,127,0
84058,note_off,0,0,0,,,,,,72,127,0
84059,note_on,1,0,0,,,,,,43,127,0
84059,note_on,0,0,0,,,,,,71,127,0
84059,note_on,0,0,0,,,,,,74,127,0
84168,note_off,109,0,0,,,,,,74,127,0
84169,note_on,1,0,0,,,,,,75,127,0
84278,note_off,109,0,0,,,,,,75,127,0
84278,note_off,0,0,0,,,,,,43,127,0
84279,note_on,1,0,0,,,,,,43,127,0
84279,note_on,0,0,0,,,,,,77,127,0
84388,note_off,109,0,0,,,,,,77,127,0
84389,note_on,1,0,0,,,,,,74,127,0
84498,note_off,109,0,0,,,,,,74,127,0
84498,note_off,0,0,0,,,,,,43,127,0
84498,note_off,0,0,0,,,,,,71,127,0
84499,note_on,1,0,0,,,,,,48,127,0
84499,note_on,0,0,0,,,,,,72,127,0
84499,note_on,0,0,0,,,,,,75,127,0
84608,note_off,109,0,0,,,,,,48,127,0
84609,note_on,1,0,0,,,,,,51,127,0
84718,note_off,109,0,0,,,,,,51,127,0
84718,note_off,0,0,0,,,,,,75,127,0
84718,note_off,0,0,0,,,,,,72,127,0
84719,note_on,1,0,0,,,,,,55,127,0
84719,note_on,0,0,0,,,,,,63,127,0
84719,note_on,0,0,0,,,,,,72,127,0
84828,note_off,109,0,0,,,,,,55,127,0
84829,note_on,1,0,0,,,,,,60,127,0
84938,note_off,109,0,0,,,,,,60,127,0
84938,note_off,0,0,0,,,,,,72,127,0
84938,note_off,0,0,0,,,,,,63,127,0
84939,note_on,1,0,0,,,,,,55,127,0
84939,note_on,0,0,0,,,,,,71,127,0
84939,note_on,0,0,0,,,,,,62,127,0
85048,note_off,109,0,0,,,,,,62,127,0
85049,note_on,1,0,0,,,,,,63,127,0
85158,note_off,109,0,0,,,,,,63,127,0
85158,note_off,0,0,0,,,,,,55,127,0
85159,note_on,1,0,0,,,,,,53,127,0
85159,note_on,0,0,0,,,,,,65,127,0
85268,note_off,109,0,0,,,,,,65,127,0
85269,note_on,1,0,0,,,,,,62,127,0
85378,note_off,109,0,0,,,,,,62,127,0
85378,note_off,0,0,0,,,,,,53,127,0
85378,note_off,0,0,0,,,,,,71,127,0
85379,note_on,1,0,0,,,,,,51,127,0
85379,note_on,0,0,0,,,,,,72,127,0
85379,note_on,0,0,0,,,,,,67,127,0
85489,note_on,110,0,0,,,,,,60,127,0
85516,note_off,27,0,0,,,,,,67,127,0
85543,note_off,27,0,0,,,,,,72,127,0
85597,note_off,54,0,0,,,,,,60,127,0
85597,note_off,0,0,0,,,,,,51,127,0
85598,note_on,1,0,0,,,,,,56,127,0
85598,note_on,0,0,0,,,,,,65,127,0
85707,note_off,109,0,0,,,,,,65,127,0
85708,note_on,1,0,0,,,,,,62,127,0
85817,note_off,109,0,0,,,,,,62,127,0
85817,note_off,0,0,0,,,,,,56,127,0
85818,note_on,1,0,0,,,,,,55,127,0
85818,note_on,0,0,0,,,,,,67,127,0
85818,note_on,0,0,0,,,,,,63,127,0
85927,note_off,109,0,0,,,,,,63,127,0
85928,note_on,1,0,0,,,,,,60,127,0
85983,note_off,55,0,0,,,,,,67,127,0
86037,note_off,54,0,0,,,,,,60,127,0
86038,note_on,1,0,0,,,,,,43,127,0
86038,note_on,0,0,0,,,,,,62,127,0
86038,note_on,0,0,0,,,,,,65,127,0
86147,note_off,109,0,0,,,,,,62,127,0
86148,note_on,1,0,0,,,,,,59,127,0
86203,note_off,55,0,0,,,,,,65,127,0
86253,note_off,50,0,0,,,,,,55,127,0
86256,note_off,3,0,0,,,,,,59,127,0
86256,note_off,0,0,0,,,,,,43,127,0
86257,note_on,1,0,0,,,,,,48,127,0
86257,note_on,0,0,0,,,,,,60,127,0
86257,note_on,0,0,0,,,,,,63,127,0
86366,note_off,109,0,0,,,,,,60,127,0
86367,note_on,1,0,0,,,,,,55,127,0
86422,note_off,55,0,0,,,,,,63,127,0
86476,note_off,54,0,0,,,,,,55,127,0
86477,note_on,1,0,0,,,,,,63,127,0
86586,note_off,109,0,0,,,,,,63,127,0
86587,note_on,1,0,0,,,,,,60,127,0
86696,note_off,109,0,0,,,,,,60,127,0
86697,note_on,1,0,0,,,,,,67,127,0
86806,note_off,109,0,0,,,,,,67,127,0
86807,note_on,1,0,0,,,,,,63,127,0
86916,note_off,109,0,0,,,,,,63,127,0
86917,note_on,1,0,0,,,,,,72,127,0
87026,note_off,109,0,0,,,,,,72,127,0
87027,note_on,1,0,0,,,,,,67,127,0
87136,note_off,109,0,0,,,,,,67,127,0
87137,note_on,1,0,0,,,,,,75,127,0
87246,note_off,109,0,0,,,,,,75,127,0
87247,note_on,1,0,0,,,,,,72,127,0
87356,note_off,109,0,0,,,,,,72,127,0
87357,note_on,1,0,0,,,,,,79,127,0
87466,note_off,109,0,0,,,,,,79,127,0
87467,note_on,1,0,0,,,,,,75,127,0
87576,note_off,109,0,0,,,,,,75,127,0
87577,note_off,1,0,0,,,,,,48,127,0
87577,note_on,0,0,0,,,,,,84,127,0
87687,note_on,110,0,0,,,,,,79,127,0
87796,note_off,109,0,0,,,,,,79,127,0
87797,note_on,1,0,0,,,,,,75,127,0
87906,note_off,109,0,0,,,,,,75,127,0
87907,note_on,1,0,0,,,,,,79,127,0
88012,note_off,105,0,0,,,,,,84,127,0
88015,note_off,3,0,0,,,,,,79,127,0
88016,note_on,1,0,0,,,,,,72,127,0
88126,note_on,110,0,0,,,,,,84,127,0
88235,note_off,109,0,0,,,,,,84,127,0
88236,note_on,1,0,0,,,,,,79,127,0
88345,note_off,109,0,0,,,,,,79,127,0
88346,note_on,1,0,0,,,,,,84,127,0
88455,note_off,109,0,0,,,,,,84,127,0
88456,note_on,1,0,0,,,,,,75,127,0
88565,note_off,109,0,0,,,,,,75,127,0
88566,note_on,1,0,0,,,,,,79,127,0
88675,note_off,109,0,0,,,,,,79,127,0
88676,note_on,1,0,0,,,,,,72,127,0
