tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
65280,note_off,,,,,240,0,2,,,,0,46,64
65280,note_on,,,,,0,0,2,,,,0,51,38
65280,note_on,,,,,0,0,1,,,,0,55,50
65280,note_on,,,,,0,0,1,,,,0,67,50
65340,set_tempo,,,,,90,1,0,324324,,,,,
65400,note_off,,,,,0,0,1,,,,0,55,64
65400,set_tempo,,,,,60,1,0,327869,,,,,
65400,note_off,,,,,120,0,1,,,,0,67,64
65490,note_off,,,,,0,0,2,,,,0,39,64
65490,note_off,,,,,210,0,2,,,,0,51,64
65490,set_tempo,,,,,90,1,0,329670,,,,,
65512,control_change,,,,,112,0,1,,64,0,0,,
65520,note_on,,,,,0,0,1,,,,0,56,40
65520,note_on,,,,,8,0,1,,,,0,68,40
65520,note_on,,,,,30,0,2,,,,0,44,49
65520,note_on,,,,,0,0,2,,,,0,48,49
65530,set_tempo,,,,,40,1,0,331492,,,,,
65610,set_tempo,,,,,80,1,0,333333,,,,,
65640,note_off,,,,,120,0,2,,,,0,44,64
65640,note_on,,,,,0,0,2,,,,0,39,59
65650,set_tempo,,,,,40,1,0,335196,,,,,
65690,set_tempo,,,,,40,1,0,337079,,,,,
65740,set_tempo,,,,,50,1,0,338983,,,,,
65760,note_off,,,,,120,0,2,,,,0,39,64
65760,note_on,,,,,0,0,2,,,,0,41,52
65780,set_tempo,,,,,40,1,0,342857,,,,,
65810,set_tempo,,,,,30,1,0,344828,,,,,
65860,set_tempo,,,,,50,1,0,346821,,,,,
65880,note_on,,,,,0,0,2,,,,0,43,46
65880,note_off,,,,,120,0,2,,,,0,41,64
65910,set_tempo,,,,,50,1,0,348837,,,,,
65940,note_off,,,,,420,0,1,,,,0,68,64
65980,set_tempo,,,,,70,1,0,350877,,,,,
66000,note_off,,,,,120,0,2,,,,0,43,64
66000,note_off,,,,,60,0,1,,,,0,56,64
66000,note_on,,,,,0,0,2,,,,0,44,41
66000,note_on,,,,,0,0,1,,,,0,60,46
66040,set_tempo,,,,,60,1,0,352941,,,,,
66140,set_tempo,,,,,100,1,0,392157,,,,,
66180,note_off,,,,,0,0,2,,,,0,48,64
66180,note_off,,,,,180,0,1,,,,0,60,64
66180,note_off,,,,,180,0,2,,,,0,44,64
66190,set_tempo,,,,,50,1,0,348837,,,,,
66240,control_change,,,,,0,0,1,,64,95,0,,
66240,note_on,,,,,60,0,1,,,,0,60,54
66270,set_tempo,,,,,80,1,0,346821,,,,,
66300,set_tempo,,,,,30,1,0,344828,,,,,
66320,set_tempo,,,,,20,1,0,342857,,,,,
66350,set_tempo,,,,,30,1,0,338983,,,,,
66370,set_tempo,,,,,20,1,0,337079,,,,,
66420,set_tempo,,,,,50,1,0,335196,,,,,
66450,set_tempo,,,,,30,1,0,333333,,,,,
66472,control_change,,,,,232,0,1,,64,0,0,,
66480,note_off,,,,,8,0,1,,,,0,60,64
66480,note_on,,,,,0,0,1,,,,0,63,40
66480,control_change,,,,,0,0,1,,64,96,0,,
66480,note_on,,,,,300,0,2,,,,0,51,35
66480,note_on,,,,,0,0,2,,,,0,44,35
66520,set_tempo,,,,,70,1,0,331492,,,,,
66600,note_on,,,,,0,0,1,,,,0,61,47
66600,set_tempo,,,,,80,1,0,329670,,,,,
66600,note_off,,,,,120,0,1,,,,0,63,64
66690,note_off,,,,,0,0,2,,,,0,51,64
66690,note_off,,,,,210,0,2,,,,0,44,64
66700,set_tempo,,,,,100,1,0,327869,,,,,
66712,control_change,,,,,112,0,1,,64,0,0,,
66720,note_on,,,,,30,0,2,,,,0,44,41
66720,control_change,,,,,0,0,1,,64,95,0,,
66720,note_on,,,,,0,0,1,,,,0,60,54
66720,note_on,,,,,0,0,2,,,,0,51,41
66720,note_off,,,,,8,0,1,,,,0,61,64
66770,set_tempo,,,,,70,1,0,324324,,,,,
66840,note_off,,,,,120,0,1,,,,0,60,64
66910,set_tempo,,,,,140,1,0,322581,,,,,
66930,note_off,,,,,210,0,2,,,,0,51,64
66930,note_off,,,,,0,0,2,,,,0,44,64
66946,control_change,,,,,106,0,1,,64,0,0,,
66960,control_change,,,,,0,0,1,,64,96,0,,
66960,note_on,,,,,14,0,1,,,,0,60,59
67080,set_tempo,,,,,170,1,0,324324,,,,,
67130,set_tempo,,,,,50,1,0,327869,,,,,
67190,set_tempo,,,,,60,1,0,329670,,,,,
67200,note_on,,,,,270,0,2,,,,0,44,43
67200,note_on,,,,,0,0,2,,,,0,51,43
67250,set_tempo,,,,,60,1,0,327869,,,,,
67320,set_tempo,,,,,70,1,0,324324,,,,,
67380,set_tempo,,,,,60,1,0,322581,,,,,
67410,note_off,,,,,210,0,2,,,,0,51,64
67410,note_off,,,,,0,0,2,,,,0,44,64
67432,control_change,,,,,472,0,1,,64,0,0,,
67440,note_on,,,,,30,0,2,,,,0,45,33
67440,note_on,,,,,0,0,2,,,,0,51,33
67440,note_off,,,,,8,0,1,,,,0,60,64
67440,note_on,,,,,0,0,1,,,,0,60,45
67480,set_tempo,,,,,100,1,0,320856,,,,,
67590,set_tempo,,,,,110,1,0,317460,,,,,
67650,note_off,,,,,0,0,2,,,,0,45,64
67650,set_tempo,,,,,60,1,0,315789,,,,,
67650,note_off,,,,,210,0,2,,,,0,51,64
67650,note_off,,,,,210,0,1,,,,0,60,64
67680,note_on,,,,,30,0,1,,,,0,60,54
67680,control_change,,,,,0,0,1,,64,96,0,,
67750,set_tempo,,,,,100,1,0,314136,,,,,
67800,note_on,,,,,0,0,1,,,,0,61,42
67800,note_off,,,,,120,0,1,,,,0,60,64
67912,control_change,,,,,112,0,1,,64,0,0,,
67920,note_off,,,,,8,0,1,,,,0,61,64
67920,note_on,,,,,270,0,2,,,,0,46,36
67920,note_on,,,,,0,0,2,,,,0,51,36
67920,control_change,,,,,0,0,1,,64,95,0,,
67920,note_on,,,,,0,0,1,,,,0,63,46
67950,set_tempo,,,,,200,1,0,315789,,,,,
67990,set_tempo,,,,,40,1,0,317460,,,,,
68030,set_tempo,,,,,40,1,0,320856,,,,,
68040,note_on,,,,,0,0,1,,,,0,61,50
68040,note_off,,,,,120,0,1,,,,0,63,64
68070,set_tempo,,,,,40,1,0,322581,,,,,
68100,set_tempo,,,,,30,1,0,324324,,,,,
68110,set_tempo,,,,,10,1,0,327869,,,,,
68146,control_change,,,,,106,0,1,,64,0,0,,
68150,set_tempo,,,,,40,1,0,329670,,,,,
68160,note_off,,,,,14,0,1,,,,0,61,64
68160,note_on,,,,,0,0,2,,,,0,51,42
68160,note_off,,,,,0,0,2,,,,0,46,64
68160,note_off,,,,,240,0,2,,,,0,51,64
68160,control_change,,,,,0,0,1,,64,95,0,,
68160,note_on,,,,,0,0,1,,,,0,60,53
68160,note_on,,,,,0,0,2,,,,0,48,42
68170,set_tempo,,,,,20,1,0,331492,,,,,
68200,set_tempo,,,,,30,1,0,333333,,,,,
68230,set_tempo,,,,,30,1,0,335196,,,,,
68260,set_tempo,,,,,30,1,0,337079,,,,,
68280,set_tempo,,,,,20,1,0,338983,,,,,
68280,note_on,,,,,0,0,1,,,,0,58,57
68280,note_off,,,,,120,0,1,,,,0,60,64
68320,set_tempo,,,,,40,1,0,342857,,,,,
68340,set_tempo,,,,,20,1,0,344828,,,,,
68350,set_tempo,,,,,10,1,0,342857,,,,,
68392,control_change,,,,,112,0,1,,64,0,0,,
68400,note_off,,,,,0,0,2,,,,0,51,64
68400,note_off,,,,,8,0,1,,,,0,58,64
68400,note_on,,,,,0,0,1,,,,0,58,62
68400,control_change,,,,,0,0,1,,64,96,0,,
68400,note_on,,,,,0,0,2,,,,0,49,53
68400,note_on,,,,,0,0,2,,,,0,51,53
68400,note_off,,,,,240,0,2,,,,0,48,64
68400,set_tempo,,,,,50,1,0,344828,,,,,
68450,set_tempo,,,,,50,1,0,346821,,,,,
68580,set_tempo,,,,,130,1,0,348837,,,,,
68660,set_tempo,,,,,80,1,0,350877,,,,,
68700,set_tempo,,,,,40,1,0,352941,,,,,
68740,set_tempo,,,,,40,1,0,355030,,,,,
68780,set_tempo,,,,,40,1,0,361446,,,,,
68790,set_tempo,,,,,10,1,0,363636,,,,,
68820,set_tempo,,,,,30,1,0,365854,,,,,
68840,set_tempo,,,,,20,1,0,368098,,,,,
68872,control_change,,,,,472,0,1,,64,0,0,,
68880,note_off,,,,,8,0,1,,,,0,58,64
68880,set_tempo,,,,,40,1,0,370370,,,,,
68880,control_change,,,,,0,0,1,,64,94,0,,
68880,note_on,,,,,0,0,1,,,,0,59,41
68900,set_tempo,,,,,20,1,0,372671,,,,,
68930,set_tempo,,,,,30,1,0,377358,,,,,
68950,set_tempo,,,,,20,1,0,379747,,,,,
68980,set_tempo,,,,,30,1,0,382166,,,,,
68990,set_tempo,,,,,10,1,0,384615,,,,,
69010,set_tempo,,,,,20,1,0,387097,,,,,
69030,set_tempo,,,,,20,1,0,389610,,,,,
69040,set_tempo,,,,,10,1,0,392157,,,,,
69052,control_change,,,,,172,0,1,,64,0,0,,
69060,note_off,,,,,8,0,1,,,,0,59,64
69060,note_off,,,,,660,0,2,,,,0,49,64
69060,set_tempo,,,,,20,1,0,389610,,,,,
69060,note_off,,,,,0,0,2,,,,0,51,64
69120,note_on,,,,,60,0,1,,,,0,60,56
69120,control_change,,,,,0,0,1,,64,96,0,,
69120,note_on,,,,,0,0,1,,,,0,72,56
69130,set_tempo,,,,,70,1,0,342857,,,,,
69190,set_tempo,,,,,60,1,0,338983,,,,,
69360,note_on,,,,,0,0,2,,,,0,52,38
69360,note_on,,,,,300,0,2,,,,0,48,38
69470,set_tempo,,,,,280,1,0,337079,,,,,
69570,note_off,,,,,0,0,2,,,,0,48,64
69570,note_off,,,,,210,0,2,,,,0,52,64
69600,note_on,,,,,0,0,1,,,,0,55,54
69600,note_on,,,,,30,0,2,,,,0,48,31
69600,note_on,,,,,0,0,2,,,,0,52,31
69600,note_off,,,,,480,0,1,,,,0,72,64
69600,note_on,,,,,0,0,1,,,,0,67,54
69600,note_off,,,,,0,0,1,,,,0,60,64
69630,set_tempo,,,,,160,1,0,335196,,,,,
69710,set_tempo,,,,,80,1,0,333333,,,,,
69720,note_off,,,,,0,0,1,,,,0,55,64
69720,note_off,,,,,120,0,1,,,,0,67,64
69810,note_off,,,,,0,0,2,,,,0,48,64
69810,note_off,,,,,210,0,2,,,,0,52,64
69832,control_change,,,,,112,0,1,,64,0,0,,
69840,note_on,,,,,8,0,1,,,,0,56,61
69840,note_on,,,,,0,0,1,,,,0,68,61
69840,control_change,,,,,0,0,1,,64,95,0,,
69990,set_tempo,,,,,280,1,0,331492,,,,,
70080,note_on,,,,,0,0,2,,,,0,48,48
70080,note_on,,,,,0,0,2,,,,0,53,48
70080,note_on,,,,,270,0,2,,,,0,41,48
70290,note_off,,,,,0,0,2,,,,0,48,64
70290,note_off,,,,,0,0,2,,,,0,41,64
70290,note_off,,,,,210,0,2,,,,0,53,64
70320,note_off,,,,,0,0,1,,,,0,56,64
70320,note_on,,,,,0,0,2,,,,0,48,40
70320,note_on,,,,,30,0,2,,,,0,41,40
70320,note_on,,,,,0,0,1,,,,0,65,54
70320,note_on,,,,,0,0,2,,,,0,53,40
70320,note_off,,,,,480,0,1,,,,0,68,64
70440,note_off,,,,,120,0,1,,,,0,65,64
70530,note_off,,,,,210,0,2,,,,0,53,64
70530,note_off,,,,,0,0,2,,,,0,41,64
70530,note_off,,,,,0,0,2,,,,0,48,64
70552,control_change,,,,,112,0,1,,64,0,0,,
70560,control_change,,,,,0,0,1,,64,96,0,,
70560,note_on,,,,,0,0,1,,,,0,73,60
70560,note_on,,,,,8,0,1,,,,0,61,60
70800,note_on,,,,,270,0,2,,,,0,46,45
70880,set_tempo,,,,,890,1,0,333333,,,,,
70890,set_tempo,,,,,10,1,0,331492,,,,,
70920,set_tempo,,,,,30,1,0,333333,,,,,
71000,set_tempo,,,,,80,1,0,335196,,,,,
71040,note_on,,,,,0,0,1,,,,0,55,48
71040,note_off,,,,,240,0,2,,,,0,46,64
71040,note_on,,,,,0,0,2,,,,0,39,38
71040,note_on,,,,,0,0,2,,,,0,51,38
71040,note_off,,,,,480,0,1,,,,0,73,64
71040,note_off,,,,,0,0,1,,,,0,61,64
71040,note_on,,,,,0,0,1,,,,0,67,48
71080,set_tempo,,,,,80,1,0,337079,,,,,
71100,set_tempo,,,,,20,1,0,338983,,,,,
71130,set_tempo,,,,,30,1,0,342857,,,,,
71160,note_off,,,,,0,0,1,,,,0,55,64
71160,note_off,,,,,120,0,1,,,,0,67,64
71190,set_tempo,,,,,60,1,0,344828,,,,,
71210,set_tempo,,,,,20,1,0,346821,,,,,
71230,set_tempo,,,,,20,1,0,348837,,,,,
71250,set_tempo,,,,,20,1,0,350877,,,,,
71250,note_off,,,,,0,0,2,,,,0,39,64
71250,note_off,,,,,210,0,2,,,,0,51,64
71272,control_change,,,,,112,0,1,,64,0,0,,
71280,note_on,,,,,0,0,2,,,,0,48,49
71280,note_on,,,,,0,0,1,,,,0,56,39
71280,note_on,,,,,8,0,1,,,,0,68,39
71280,note_on,,,,,30,0,2,,,,0,44,49
71310,set_tempo,,,,,60,1,0,361446,,,,,
71370,set_tempo,,,,,60,1,0,363636,,,,,
71380,set_tempo,,,,,10,1,0,365854,,,,,
71400,note_off,,,,,120,0,2,,,,0,44,64
71400,note_on,,,,,0,0,2,,,,0,39,48
71440,set_tempo,,,,,60,1,0,368098,,,,,
71460,set_tempo,,,,,20,1,0,377358,,,,,
71480,set_tempo,,,,,20,1,0,384615,,,,,
71490,set_tempo,,,,,10,1,0,392157,,,,,
71520,note_off,,,,,120,0,2,,,,0,39,64
71520,note_on,,,,,0,0,2,,,,0,41,45
71550,set_tempo,,,,,60,1,0,405405,,,,,
71570,set_tempo,,,,,20,1,0,422535,,,,,
71630,set_tempo,,,,,60,1,0,434783,,,,,
71640,note_on,,,,,0,0,2,,,,0,43,42
71640,note_off,,,,,120,0,2,,,,0,41,64
71650,set_tempo,,,,,20,1,0,451128,,,,,
71670,set_tempo,,,,,20,1,0,461538,,,,,
71700,note_off,,,,,420,0,1,,,,0,68,64
71730,set_tempo,,,,,60,1,0,483871,,,,,
71740,set_tempo,,,,,10,1,0,500000,,,,,
71760,note_off,,,,,120,0,2,,,,0,43,64
71760,note_on,,,,,0,0,2,,,,0,44,38
71760,note_off,,,,,60,0,1,,,,0,56,64
71760,control_change,,,,,0,0,1,,64,95,0,,
71760,set_tempo,,,,,20,1,0,521739,,,,,
71780,set_tempo,,,,,20,1,0,545455,,,,,
71800,set_tempo,,,,,20,1,0,560748,,,,,
71810,set_tempo,,,,,10,1,0,571429,,,,,
71830,set_tempo,,,,,20,1,0,600000,,,,,
71860,set_tempo,,,,,30,1,0,594059,,,,,
71940,note_off,,,,,0,0,2,,,,0,48,64
71940,note_off,,,,,180,0,2,,,,0,44,64
72000,control_change,,,,,0,0,1,,64,0,0,,
72000,note_on,,,,,0,0,2,,,,0,55,61
72000,note_on,,,,,60,0,2,,,,0,51,61
72000,note_on,,,,,240,0,1,,,,0,70,52
72000,set_tempo,,,,,140,1,0,333333,,,,,
72020,set_tempo,,,,,20,1,0,331492,,,,,
72060,set_tempo,,,,,40,1,0,329670,,,,,
72100,set_tempo,,,,,40,1,0,327869,,,,,
72120,note_on,,,,,0,0,2,,,,0,46,50
72120,note_off,,,,,120,0,2,,,,0,51,64
72180,set_tempo,,,,,80,1,0,324324,,,,,
72240,note_on,,,,,0,0,2,,,,0,48,41
72240,note_off,,,,,120,0,2,,,,0,46,64
72260,set_tempo,,,,,80,1,0,322581,,,,,
72360,note_on,,,,,0,0,2,,,,0,50,36
72360,note_off,,,,,120,0,2,,,,0,48,64
72400,set_tempo,,,,,140,1,0,320856,,,,,
72430,set_tempo,,,,,30,1,0,317460,,,,,
72450,note_off,,,,,450,0,1,,,,0,70,64
72480,note_on,,,,,0,0,2,,,,0,51,30
72480,note_on,,,,,30,0,1,,,,0,70,55
72480,note_off,,,,,120,0,2,,,,0,50,64
72540,set_tempo,,,,,110,1,0,315789,,,,,
72600,note_off,,,,,0,0,2,,,,0,55,64
72600,note_off,,,,,120,0,2,,,,0,51,64
72640,set_tempo,,,,,100,1,0,314136,,,,,
72690,note_off,,,,,210,0,1,,,,0,70,64
72720,note_on,,,,,120,0,2,,,,0,51,61
72720,note_on,,,,,0,0,2,,,,0,55,61
72720,note_on,,,,,30,0,1,,,,0,70,63
72740,set_tempo,,,,,100,1,0,310881,,,,,
72840,note_off,,,,,120,0,2,,,,0,51,64
72840,note_on,,,,,0,0,2,,,,0,46,47
72840,set_tempo,,,,,100,1,0,309278,,,,,
72960,note_on,,,,,0,0,2,,,,0,48,42
72960,note_on,,,,,0,0,1,,,,0,75,54
72960,note_off,,,,,240,0,1,,,,0,70,64
72960,note_off,,,,,120,0,2,,,,0,46,64
73070,set_tempo,,,,,230,1,0,307692,,,,,
73080,note_off,,,,,120,0,2,,,,0,48,64
73080,note_on,,,,,0,0,2,,,,0,50,34
73200,note_off,,,,,120,0,2,,,,0,50,64
73200,note_on,,,,,0,0,2,,,,0,51,31
73200,note_off,,,,,240,0,1,,,,0,75,64
73200,note_on,,,,,0,0,1,,,,0,70,46
73240,set_tempo,,,,,170,1,0,306122,,,,,
73320,note_off,,,,,120,0,1,,,,0,70,64
73320,note_off,,,,,120,0,2,,,,0,51,64
73320,note_off,,,,,0,0,2,,,,0,55,64
73440,note_on,,,,,120,0,1,,,,0,70,61
73440,note_on,,,,,0,0,2,,,,0,56,53
73440,note_on,,,,,120,0,2,,,,0,50,53
73560,note_on,,,,,0,0,1,,,,0,71,44
73560,note_off,,,,,120,0,1,,,,0,70,64
73680,note_on,,,,,0,0,1,,,,0,70,48
73680,note_off,,,,,120,0,1,,,,0,71,64
73800,note_on,,,,,0,0,1,,,,0,68,51
73800,note_off,,,,,120,0,1,,,,0,70,64
73920,note_off,,,,,480,0,2,,,,0,50,64
73920,note_on,,,,,0,0,2,,,,0,46,40
73920,note_on,,,,,0,0,1,,,,0,67,54
73920,note_off,,,,,120,0,1,,,,0,68,64
73950,set_tempo,,,,,710,1,0,307692,,,,,
74040,note_off,,,,,120,0,2,,,,0,46,64
74040,note_off,,,,,0,0,2,,,,0,56,64
74040,note_off,,,,,120,0,1,,,,0,67,64
74040,note_on,,,,,0,0,1,,,,0,68,57
74070,set_tempo,,,,,120,1,0,309278,,,,,
74160,note_on,,,,,0,0,2,,,,0,55,57
74160,note_on,,,,,0,0,1,,,,0,70,61
74160,note_on,,,,,120,0,2,,,,0,51,57
74160,note_off,,,,,120,0,1,,,,0,68,64
74210,set_tempo,,,,,140,1,0,310881,,,,,
74280,note_off,,,,,120,0,2,,,,0,51,64
74280,note_on,,,,,0,0,2,,,,0,46,49
74290,set_tempo,,,,,80,1,0,314136,,,,,
74370,set_tempo,,,,,80,1,0,315789,,,,,
74400,note_off,,,,,120,0,2,,,,0,46,64
74400,note_on,,,,,0,0,2,,,,0,48,44
74410,set_tempo,,,,,40,1,0,317460,,,,,
74490,set_tempo,,,,,80,1,0,320856,,,,,
74520,note_off,,,,,120,0,2,,,,0,48,64
74520,note_on,,,,,0,0,2,,,,0,50,41
74600,set_tempo,,,,,110,1,0,322581,,,,,
74640,set_tempo,,,,,40,1,0,324324,,,,,
74640,note_off,,,,,120,0,2,,,,0,50,64
74640,note_on,,,,,0,0,2,,,,0,51,36
74680,set_tempo,,,,,40,1,0,327869,,,,,
74700,set_tempo,,,,,20,1,0,329670,,,,,
74720,set_tempo,,,,,20,1,0,331492,,,,,
74730,set_tempo,,,,,10,1,0,337079,,,,,
74740,set_tempo,,,,,10,1,0,338983,,,,,
74760,note_off,,,,,0,0,2,,,,0,55,64
74760,note_off,,,,,120,0,2,,,,0,51,64
74760,set_tempo,,,,,20,1,0,342857,,,,,
74770,set_tempo,,,,,10,1,0,346821,,,,,
74780,set_tempo,,,,,10,1,0,348837,,,,,
74800,set_tempo,,,,,20,1,0,361446,,,,,
74810,set_tempo,,,,,10,1,0,370370,,,,,
74820,set_tempo,,,,,10,1,0,389610,,,,,
74830,set_tempo,,,,,10,1,0,402685,,,,,
74840,set_tempo,,,,,10,1,0,550459,,,,,
74850,note_off,,,,,690,0,1,,,,0,70,64
74880,set_tempo,,,,,40,1,0,555556,,,,,
74880,note_on,,,,,0,0,2,,,,0,51,45
74880,note_on,,,,,120,0,2,,,,0,54,45
74880,note_on,,,,,30,0,1,,,,0,58,34
74880,control_change,,,,,0,0,1,,64,0,0,,
74890,set_tempo,,,,,10,1,0,368098,,,,,
74930,set_tempo,,,,,40,1,0,365854,,,,,
74950,set_tempo,,,,,20,1,0,363636,,,,,
74970,set_tempo,,,,,20,1,0,361446,,,,,
74980,set_tempo,,,,,10,1,0,355030,,,,,
75000,note_on,,,,,0,0,2,,,,0,46,37
75000,note_off,,,,,120,0,2,,,,0,51,64
75050,set_tempo,,,,,70,1,0,352941,,,,,
75110,set_tempo,,,,,60,1,0,350877,,,,,
75120,note_on,,,,,0,0,2,,,,0,48,29
75120,note_off,,,,,120,0,2,,,,0,46,64
75190,set_tempo,,,,,80,1,0,348837,,,,,
75210,set_tempo,,,,,20,1,0,346821,,,,,
75240,note_on,,,,,0,0,2,,,,0,50,28
75240,note_off,,,,,120,0,2,,,,0,48,64
75270,set_tempo,,,,,60,1,0,344828,,,,,
75330,set_tempo,,,,,60,1,0,342857,,,,,
75330,note_off,,,,,450,0,1,,,,0,58,64
75360,note_on,,,,,0,0,2,,,,0,51,25
75360,note_off,,,,,120,0,2,,,,0,50,64
75360,note_on,,,,,30,0,1,,,,0,58,43
75390,set_tempo,,,,,60,1,0,338983,,,,,
75450,set_tempo,,,,,60,1,0,337079,,,,,
75480,note_off,,,,,0,0,2,,,,0,54,64
75480,note_off,,,,,120,0,2,,,,0,51,64
75550,set_tempo,,,,,100,1,0,331492,,,,,
75570,note_off,,,,,210,0,1,,,,0,58,64
75600,note_on,,,,,120,0,2,,,,0,54,42
75600,note_on,,,,,30,0,1,,,,0,58,47
75600,note_on,,,,,0,0,2,,,,0,51,42
75630,set_tempo,,,,,80,1,0,329670,,,,,
75650,set_tempo,,,,,20,1,0,327869,,,,,
75710,set_tempo,,,,,60,1,0,324324,,,,,
75720,note_off,,,,,120,0,2,,,,0,51,64
75720,note_on,,,,,0,0,2,,,,0,46,36
75770,set_tempo,,,,,60,1,0,322581,,,,,
75840,note_on,,,,,0,0,1,,,,0,63,40
75840,note_off,,,,,240,0,1,,,,0,58,64
75840,note_off,,,,,120,0,2,,,,0,46,64
75840,note_on,,,,,0,0,2,,,,0,48,31
75910,set_tempo,,,,,140,1,0,320856,,,,,
75960,note_off,,,,,120,0,2,,,,0,48,64
75960,note_on,,,,,0,0,2,,,,0,50,27
75970,set_tempo,,,,,60,1,0,317460,,,,,
76030,set_tempo,,,,,60,1,0,315789,,,,,
76080,note_on,,,,,0,0,2,,,,0,51,22
76080,note_off,,,,,120,0,2,,,,0,50,64
76080,note_on,,,,,0,0,1,,,,0,58,33
76080,note_off,,,,,240,0,1,,,,0,63,64
76110,set_tempo,,,,,80,1,0,314136,,,,,
76200,note_off,,,,,120,0,2,,,,0,51,64
76200,note_off,,,,,0,0,2,,,,0,54,64
76200,note_off,,,,,120,0,1,,,,0,58,64
76230,set_tempo,,,,,120,1,0,310881,,,,,
76320,note_on,,,,,120,0,1,,,,0,58,46
76320,note_on,,,,,0,0,2,,,,0,50,37
76320,set_tempo,,,,,90,1,0,314136,,,,,
76320,note_on,,,,,120,0,2,,,,0,56,37
76350,set_tempo,,,,,30,1,0,315789,,,,,
76390,set_tempo,,,,,40,1,0,317460,,,,,
76400,set_tempo,,,,,10,1,0,320856,,,,,
76420,set_tempo,,,,,20,1,0,322581,,,,,
76430,set_tempo,,,,,10,1,0,324324,,,,,
76440,note_on,,,,,0,0,1,,,,0,59,29
76440,note_off,,,,,120,0,1,,,,0,58,64
76460,set_tempo,,,,,30,1,0,327869,,,,,
76480,set_tempo,,,,,20,1,0,329670,,,,,
76500,set_tempo,,,,,20,1,0,331492,,,,,
76510,set_tempo,,,,,10,1,0,333333,,,,,
76550,set_tempo,,,,,40,1,0,335196,,,,,
76560,note_on,,,,,0,0,1,,,,0,58,35
76560,note_off,,,,,120,0,1,,,,0,59,64
76610,set_tempo,,,,,60,1,0,337079,,,,,
76620,set_tempo,,,,,10,1,0,338983,,,,,
76640,set_tempo,,,,,20,1,0,342857,,,,,
76650,note_off,,,,,330,0,2,,,,0,56,64
76670,set_tempo,,,,,30,1,0,344828,,,,,
76680,note_off,,,,,120,0,1,,,,0,58,64
76680,note_on,,,,,0,0,1,,,,0,56,40
76690,set_tempo,,,,,20,1,0,346821,,,,,
76720,set_tempo,,,,,30,1,0,348837,,,,,
76740,set_tempo,,,,,20,1,0,350877,,,,,
76800,note_off,,,,,150,0,2,,,,0,50,64
76800,note_off,,,,,120,0,1,,,,0,56,64
76800,note_on,,,,,0,0,1,,,,0,54,44
76800,set_tempo,,,,,60,1,0,352941,,,,,
76800,note_on,,,,,0,0,2,,,,0,46,26
76810,set_tempo,,,,,10,1,0,355030,,,,,
76880,set_tempo,,,,,70,1,0,365854,,,,,
76920,note_on,,,,,0,0,1,,,,0,56,47
76920,note_off,,,,,120,0,1,,,,0,54,64
76920,note_off,,,,,120,0,2,,,,0,46,64
76940,set_tempo,,,,,60,1,0,368098,,,,,
76960,set_tempo,,,,,20,1,0,370370,,,,,
76980,set_tempo,,,,,20,1,0,372671,,,,,
77040,note_on,,,,,0,0,1,,,,0,58,43
77040,note_off,,,,,120,0,1,,,,0,56,64
77040,note_on,,,,,120,0,2,,,,0,54,45
77040,note_on,,,,,0,0,2,,,,0,51,45
77060,set_tempo,,,,,80,1,0,377358,,,,,
77120,set_tempo,,,,,60,1,0,379747,,,,,
77160,note_on,,,,,0,0,2,,,,0,46,36
77160,note_off,,,,,120,0,2,,,,0,51,64
77180,set_tempo,,,,,60,1,0,382166,,,,,
77200,set_tempo,,,,,20,1,0,384615,,,,,
77240,set_tempo,,,,,40,1,0,387097,,,,,
77260,set_tempo,,,,,20,1,0,389610,,,,,
77280,note_on,,,,,0,0,2,,,,0,48,29
77280,note_off,,,,,120,0,2,,,,0,46,64
77300,set_tempo,,,,,40,1,0,392157,,,,,
77380,set_tempo,,,,,80,1,0,397351,,,,,
77390,set_tempo,,,,,10,1,0,400000,,,,,
77400,note_off,,,,,120,0,2,,,,0,48,64
77400,note_on,,,,,0,0,2,,,,0,50,26
77470,set_tempo,,,,,80,1,0,402685,,,,,
77490,set_tempo,,,,,20,1,0,405405,,,,,
77520,note_on,,,,,0,0,2,,,,0,51,23
77520,note_off,,,,,120,0,2,,,,0,50,64
77620,set_tempo,,,,,130,1,0,408163,,,,,
77640,note_off,,,,,0,0,2,,,,0,54,64
77640,note_off,,,,,120,0,2,,,,0,51,64
77720,set_tempo,,,,,100,1,0,413793,,,,,
77730,note_off,,,,,690,0,1,,,,0,58,64
77760,note_on,,,,,30,0,1,,,,0,70,53
77760,note_on,,,,,0,0,1,,,,0,66,53
77760,set_tempo,,,,,40,1,0,342857,,,,,
77830,set_tempo,,,,,70,1,0,338983,,,,,
77880,note_off,,,,,120,0,1,,,,0,66,64
77880,note_on,,,,,0,0,1,,,,0,68,43
77900,set_tempo,,,,,70,1,0,337079,,,,,
77910,set_tempo,,,,,10,1,0,335196,,,,,
77930,set_tempo,,,,,20,1,0,333333,,,,,
78000,note_off,,,,,120,0,1,,,,0,68,64
78000,note_on,,,,,360,0,2,,,,0,39,41
78000,note_on,,,,,0,0,1,,,,0,66,40
78010,set_tempo,,,,,80,1,0,331492,,,,,
78070,set_tempo,,,,,60,1,0,329670,,,,,
