tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
504832,note_on,,,,,0,0,1,,,,0,,,70,57
504832,note_on,,,,,0,0,1,,,,0,,,67,39
504832,note_off,,,,,0,0,1,,,,0,,,70,0
504832,note_off,,,,,0,0,1,,,,0,,,67,0
504832,note_on,,,,,0,0,1,,,,0,,,39,21
504863,control_change,,,,,31,0,1,,,,0,64,127,,
505047,control_change,,,,,184,0,1,,,,0,64,0,,
505231,control_change,,,,,184,0,1,,,,0,64,127,,
505344,set_tempo,,,,,1024,1,0,,600000,,,,,,
505344,note_on,,,,,113,0,1,,,,0,,,55,28
505856,note_off,,,,,512,0,1,,,,0,,,39,0
505856,note_off,,,,,0,0,1,,,,0,,,51,0
505856,note_off,,,,,0,0,1,,,,0,,,55,0
505856,note_on,,,,,0,0,1,,,,0,,,58,28
506368,note_off,,,,,512,0,1,,,,0,,,58,0
506368,note_on,,,,,0,0,1,,,,0,,,63,28
506880,note_on,,,,,0,0,1,,,,0,,,58,28
506880,set_tempo,,,,,1536,1,0,,750000,,,,,,
506880,note_on,,,,,0,0,1,,,,0,,,79,64
506880,note_on,,,,,0,0,1,,,,0,,,75,46
506880,note_off,,,,,0,0,1,,,,0,,,63,0
506880,note_off,,,,,0,0,1,,,,0,,,70,0
506880,note_off,,,,,512,0,1,,,,0,,,67,0
507382,control_change,,,,,502,0,1,,,,0,64,0,,
507392,note_on,,,,,0,0,1,,,,0,,,55,28
507392,note_on,,,,,0,0,1,,,,0,,,77,59
507392,note_off,,,,,0,0,1,,,,0,,,58,0
507392,note_off,,,,,0,0,1,,,,0,,,79,0
507392,note_off,,,,,10,0,1,,,,0,,,75,0
507392,note_on,,,,,0,0,1,,,,0,,,74,41
507392,set_tempo,,,,,512,1,0,,800000,,,,,,
507566,control_change,,,,,174,0,1,,,,0,64,127,,
507904,note_on,,,,,0,0,1,,,,0,,,32,21
507904,note_on,,,,,0,0,1,,,,0,,,74,60
507904,note_on,,,,,0,0,1,,,,0,,,71,42
507904,note_on,,,,,0,0,1,,,,0,,,44,33
507904,set_tempo,,,,,512,1,0,,750000,,,,,,
507904,note_off,,,,,0,0,1,,,,0,,,55,0
507904,note_off,,,,,0,0,1,,,,0,,,77,0
507904,note_off,,,,,0,0,1,,,,0,,,74,0
507904,control_change,,,,,338,0,1,,,,0,64,0,,
507904,control_change,,,,,0,0,1,,,,0,64,0,,
507960,control_change,,,,,56,0,1,,,,0,64,127,,
508129,control_change,,,,,169,0,1,,,,0,64,0,,
508299,control_change,,,,,170,0,1,,,,0,64,127,,
508416,note_on,,,,,117,0,1,,,,0,,,51,28
508416,set_tempo,,,,,512,1,0,,600000,,,,,,
508928,note_on,,,,,0,0,1,,,,0,,,56,28
508928,note_off,,,,,0,0,1,,,,0,,,51,0
508928,note_off,,,,,512,0,1,,,,0,,,32,0
509426,control_change,,,,,498,0,1,,,,0,64,0,,
509440,note_off,,,,,14,0,1,,,,0,,,71,0
509440,note_off,,,,,0,0,1,,,,0,,,74,0
509440,note_on,,,,,0,0,1,,,,0,,,75,60
509440,note_off,,,,,0,0,1,,,,0,,,56,0
509440,set_tempo,,,,,1024,1,0,,750000,,,,,,
509440,note_on,,,,,0,0,1,,,,0,,,60,28
509440,note_on,,,,,0,0,1,,,,0,,,72,43
509651,control_change,,,,,211,0,1,,,,0,64,127,,
509952,note_on,,,,,0,0,1,,,,0,,,56,28
509952,note_on,,,,,0,0,1,,,,0,,,70,41
509952,note_off,,,,,0,0,1,,,,0,,,60,0
509952,note_off,,,,,0,0,1,,,,0,,,75,0
509952,note_off,,,,,301,0,1,,,,0,,,72,0
509952,note_on,,,,,0,0,1,,,,0,,,74,57
509952,set_tempo,,,,,512,1,0,,600000,,,,,,
510046,control_change,,,,,94,0,1,,,,0,64,0,,
510243,control_change,,,,,197,0,1,,,,0,64,127,,
510464,note_on,,,,,0,0,1,,,,0,,,51,28
510464,note_on,,,,,0,0,1,,,,0,,,72,54
510464,note_on,,,,,0,0,1,,,,0,,,68,39
510464,note_off,,,,,0,0,1,,,,0,,,56,0
510464,note_off,,,,,0,0,1,,,,0,,,74,0
510464,note_off,,,,,221,0,1,,,,0,,,70,0
510464,set_tempo,,,,,512,1,0,,705882,,,,,,
510525,control_change,,,,,61,0,1,,,,0,64,0,,
510722,control_change,,,,,197,0,1,,,,0,64,127,,
510976,note_off,,,,,0,0,1,,,,0,,,44,0
510976,note_off,,,,,0,0,1,,,,0,,,51,0
510976,note_on,,,,,0,0,1,,,,0,,,62,33
510976,note_on,,,,,0,0,1,,,,0,,,67,33
510976,note_on,,,,,0,0,1,,,,0,,,70,51
510976,note_on,,,,,0,0,1,,,,0,,,34,33
510976,note_off,,,,,0,0,1,,,,0,,,72,0
510976,note_off,,,,,0,0,1,,,,0,,,68,0
510976,control_change,,,,,0,0,1,,,,0,64,0,,
510976,control_change,,,,,254,0,1,,,,0,64,0,,
510976,set_tempo,,,,,512,1,0,,750000,,,,,,
510976,control_change,,,,,0,0,1,,,,0,64,0,,
511032,control_change,,,,,56,0,1,,,,0,64,127,,
511201,control_change,,,,,169,0,1,,,,0,64,0,,
511371,control_change,,,,,170,0,1,,,,0,64,127,,
511488,set_tempo,,,,,512,1,0,,600000,,,,,,
511488,note_on,,,,,117,0,1,,,,0,,,46,28
512000,note_on,,,,,0,0,1,,,,0,,,50,28
512000,note_off,,,,,512,0,1,,,,0,,,34,0
512498,control_change,,,,,498,0,1,,,,0,64,0,,
512512,note_off,,,,,14,0,1,,,,0,,,67,0
512512,note_off,,,,,0,0,1,,,,0,,,70,0
512512,note_on,,,,,0,0,1,,,,0,,,58,28
512512,note_on,,,,,0,0,1,,,,0,,,72,53
512512,note_on,,,,,0,0,1,,,,0,,,68,35
512512,set_tempo,,,,,1024,1,0,,705882,,,,,,
512512,note_off,,,,,0,0,1,,,,0,,,50,0
512723,control_change,,,,,211,0,1,,,,0,64,127,,
513024,set_tempo,,,,,512,1,0,,625000,,,,,,
513024,note_off,,,,,301,0,1,,,,0,,,68,0
513024,note_off,,,,,0,0,1,,,,0,,,72,0
513024,note_off,,,,,0,0,1,,,,0,,,58,0
513024,note_on,,,,,0,0,1,,,,0,,,67,34
513024,note_on,,,,,0,0,1,,,,0,,,70,50
513024,note_on,,,,,0,0,1,,,,0,,,50,28
513118,control_change,,,,,94,0,1,,,,0,64,0,,
513315,control_change,,,,,197,0,1,,,,0,64,127,,
513536,note_on,,,,,0,0,1,,,,0,,,46,28
513536,note_on,,,,,0,0,1,,,,0,,,68,47
513536,note_on,,,,,0,0,1,,,,0,,,65,32
513536,note_off,,,,,0,0,1,,,,0,,,50,0
513536,note_off,,,,,0,0,1,,,,0,,,70,0
513536,note_off,,,,,221,0,1,,,,0,,,67,0
513536,set_tempo,,,,,512,1,0,,750000,,,,,,
513536,note_off,,,,,0,0,1,,,,0,,,46,0
513597,control_change,,,,,61,0,1,,,,0,64,0,,
513794,control_change,,,,,197,0,1,,,,0,64,127,,
514048,note_on,,,,,0,0,1,,,,0,,,63,31
514048,note_on,,,,,0,0,1,,,,0,,,67,46
514048,control_change,,,,,0,0,1,,,,0,64,0,,
514048,note_off,,,,,0,0,1,,,,0,,,46,0
514048,note_on,,,,,0,0,1,,,,0,,,39,33
514048,note_off,,,,,0,0,1,,,,0,,,68,0
514048,control_change,,,,,254,0,1,,,,0,64,0,,
514048,note_off,,,,,0,0,1,,,,0,,,62,0
514048,set_tempo,,,,,512,1,0,,800000,,,,,,
514048,control_change,,,,,0,0,1,,,,0,64,0,,
514048,note_off,,,,,0,0,1,,,,0,,,65,0
514104,control_change,,,,,56,0,1,,,,0,64,127,,
514273,control_change,,,,,169,0,1,,,,0,64,0,,
514443,control_change,,,,,170,0,1,,,,0,64,127,,
514560,set_tempo,,,,,512,1,0,,600000,,,,,,
514560,note_on,,,,,117,0,1,,,,0,,,51,28
515072,note_off,,,,,512,0,1,,,,0,,,39,0
515072,note_on,,,,,0,0,1,,,,0,,,55,28
515570,control_change,,,,,498,0,1,,,,0,64,0,,
515584,note_on,,,,,0,0,1,,,,0,,,70,49
515584,note_on,,,,,0,0,1,,,,0,,,67,31
515584,note_on,,,,,0,0,1,,,,0,,,58,28
515584,note_off,,,,,0,0,1,,,,0,,,55,0
515584,note_off,,,,,14,0,1,,,,0,,,63,0
515584,set_tempo,,,,,1024,1,0,,800000,,,,,,
515584,note_off,,,,,0,0,1,,,,0,,,67,0
515795,control_change,,,,,211,0,1,,,,0,64,127,,
516096,note_off,,,,,0,0,1,,,,0,,,58,0
516096,note_off,,,,,0,0,1,,,,0,,,70,0
516096,note_on,,,,,0,0,1,,,,0,,,63,35
516096,note_on,,,,,0,0,1,,,,0,,,67,53
516096,note_on,,,,,0,0,1,,,,0,,,55,33
516096,set_tempo,,,,,512,1,0,,625000,,,,,,
516096,note_off,,,,,301,0,1,,,,0,,,67,0
516190,control_change,,,,,94,0,1,,,,0,64,0,,
516387,control_change,,,,,197,0,1,,,,0,64,127,,
516608,note_off,,,,,0,0,1,,,,0,,,55,0
516608,note_off,,,,,0,0,1,,,,0,,,51,0
516608,note_off,,,,,0,0,1,,,,0,,,67,0
516608,set_tempo,,,,,512,1,0,,750000,,,,,,
516608,note_off,,,,,221,0,1,,,,0,,,63,0
516608,note_on,,,,,0,0,1,,,,0,,,68,56
516608,note_on,,,,,0,0,1,,,,0,,,65,38
516608,note_on,,,,,0,0,1,,,,0,,,51,37
516669,control_change,,,,,61,0,1,,,,0,64,0,,
516866,control_change,,,,,197,0,1,,,,0,64,127,,
517120,note_off,,,,,0,0,1,,,,0,,,65,0
517120,note_off,,,,,0,0,1,,,,0,,,68,0
517120,note_off,,,,,0,0,1,,,,0,,,51,0
517120,note_on,,,,,0,0,1,,,,0,,,67,44
517120,note_on,,,,,0,0,1,,,,0,,,70,62
517120,note_on,,,,,0,0,1,,,,0,,,39,40
517120,control_change,,,,,0,0,1,,,,0,64,0,,
517120,control_change,,,,,254,0,1,,,,0,64,0,,
517120,control_change,,,,,0,0,1,,,,0,64,0,,
517120,control_change,,,,,0,0,1,,,,0,64,0,,
517151,control_change,,,,,31,0,1,,,,0,64,127,,
517335,control_change,,,,,184,0,1,,,,0,64,0,,
517519,control_change,,,,,184,0,1,,,,0,64,127,,
517632,note_on,,,,,113,0,1,,,,0,,,55,42
517632,set_tempo,,,,,1024,1,0,,600000,,,,,,
518144,note_on,,,,,512,0,1,,,,0,,,58,42
518656,note_on,,,,,0,0,1,,,,0,,,63,42
518656,note_off,,,,,512,0,1,,,,0,,,58,0
519168,note_on,,,,,0,0,1,,,,0,,,75,51
519168,note_on,,,,,0,0,1,,,,0,,,79,69
519168,note_on,,,,,0,0,1,,,,0,,,58,42
519168,note_off,,,,,0,0,1,,,,0,,,70,0
519168,set_tempo,,,,,1536,1,0,,750000,,,,,,
519168,note_off,,,,,0,0,1,,,,0,,,63,0
519168,note_off,,,,,512,0,1,,,,0,,,67,0
519670,control_change,,,,,502,0,1,,,,0,64,0,,
519680,set_tempo,,,,,512,1,0,,800000,,,,,,
519680,note_on,,,,,0,0,1,,,,0,,,77,64
519680,note_off,,,,,0,0,1,,,,0,,,55,0
519680,note_off,,,,,10,0,1,,,,0,,,75,0
519680,note_off,,,,,0,0,1,,,,0,,,79,0
519680,note_off,,,,,0,0,1,,,,0,,,58,0
519680,note_on,,,,,0,0,1,,,,0,,,74,46
519680,note_on,,,,,0,0,1,,,,0,,,55,42
519854,control_change,,,,,174,0,1,,,,0,64,127,,
520192,set_tempo,,,,,512,1,0,,750000,,,,,,
520192,note_on,,,,,0,0,1,,,,0,,,44,42
520192,note_on,,,,,0,0,1,,,,0,,,32,30
520192,control_change,,,,,338,0,1,,,,0,64,0,,
520192,note_on,,,,,0,0,1,,,,0,,,71,51
520192,control_change,,,,,0,0,1,,,,0,64,0,,
520192,control_change,,,,,0,0,1,,,,0,64,0,,
520192,control_change,,,,,0,0,1,,,,0,64,0,,
520192,note_off,,,,,0,0,1,,,,0,,,74,0
520192,note_off,,,,,0,0,1,,,,0,,,77,0
520192,note_on,,,,,0,0,1,,,,0,,,74,69
520192,note_off,,,,,0,0,1,,,,0,,,39,0
520192,note_off,,,,,0,0,1,,,,0,,,55,0
520248,control_change,,,,,56,0,1,,,,0,64,127,,
520417,control_change,,,,,169,0,1,,,,0,64,0,,
520587,control_change,,,,,170,0,1,,,,0,64,127,,
520704,set_tempo,,,,,512,1,0,,600000,,,,,,
520704,note_on,,,,,117,0,1,,,,0,,,51,42
521216,note_off,,,,,0,0,1,,,,0,,,51,0
521216,note_off,,,,,512,0,1,,,,0,,,32,0
521216,note_on,,,,,0,0,1,,,,0,,,56,42
521714,control_change,,,,,498,0,1,,,,0,64,0,,
521728,note_on,,,,,0,0,1,,,,0,,,75,66
521728,set_tempo,,,,,1024,1,0,,750000,,,,,,
521728,note_off,,,,,14,0,1,,,,0,,,71,0
521728,note_off,,,,,0,0,1,,,,0,,,74,0
521728,note_on,,,,,0,0,1,,,,0,,,72,49
521728,note_on,,,,,0,0,1,,,,0,,,60,42
521939,control_change,,,,,211,0,1,,,,0,64,127,,
522240,set_tempo,,,,,512,1,0,,600000,,,,,,
522240,note_off,,,,,301,0,1,,,,0,,,72,0
522240,note_off,,,,,0,0,1,,,,0,,,75,0
522240,note_off,,,,,0,0,1,,,,0,,,56,0
522240,note_on,,,,,0,0,1,,,,0,,,70,47
522240,note_on,,,,,0,0,1,,,,0,,,56,42
522240,note_on,,,,,0,0,1,,,,0,,,74,63
522334,control_change,,,,,94,0,1,,,,0,64,0,,
522531,control_change,,,,,197,0,1,,,,0,64,127,,
522752,note_on,,,,,0,0,1,,,,0,,,68,45
522752,note_off,,,,,0,0,1,,,,0,,,44,0
522752,note_off,,,,,0,0,1,,,,0,,,74,0
522752,note_off,,,,,221,0,1,,,,0,,,70,0
522752,note_on,,,,,0,0,1,,,,0,,,51,42
522752,set_tempo,,,,,512,1,0,,705882,,,,,,
522752,note_on,,,,,0,0,1,,,,0,,,72,60
522752,note_off,,,,,0,0,1,,,,0,,,60,0
522813,control_change,,,,,61,0,1,,,,0,64,0,,
523010,control_change,,,,,197,0,1,,,,0,64,127,,
523264,note_on,,,,,0,0,1,,,,0,,,62,36
523264,note_on,,,,,0,0,1,,,,0,,,34,42
523264,note_off,,,,,0,0,1,,,,0,,,56,0
523264,set_tempo,,,,,512,1,0,,750000,,,,,,
523264,note_off,,,,,0,0,1,,,,0,,,51,0
523264,note_off,,,,,0,0,1,,,,0,,,72,0
523264,note_off,,,,,0,0,1,,,,0,,,68,0
523264,control_change,,,,,0,0,1,,,,0,64,0,,
523264,control_change,,,,,0,0,1,,,,0,64,0,,
523264,control_change,,,,,0,0,1,,,,0,64,0,,
523264,control_change,,,,,0,0,1,,,,0,64,0,,
523264,control_change,,,,,254,0,1,,,,0,64,0,,
523264,note_on,,,,,0,0,1,,,,0,,,67,36
523264,note_on,,,,,0,0,1,,,,0,,,70,58
523320,control_change,,,,,56,0,1,,,,0,64,127,,
523489,control_change,,,,,169,0,1,,,,0,64,0,,
523659,control_change,,,,,170,0,1,,,,0,64,127,,
523776,note_on,,,,,117,0,1,,,,0,,,46,37
523776,set_tempo,,,,,512,1,0,,600000,,,,,,
524288,note_on,,,,,0,0,1,,,,0,,,50,37
524288,note_off,,,,,512,0,1,,,,0,,,34,0
524786,control_change,,,,,498,0,1,,,,0,64,0,,
524800,note_on,,,,,0,0,1,,,,0,,,58,37
524800,note_on,,,,,0,0,1,,,,0,,,72,60
524800,note_on,,,,,0,0,1,,,,0,,,68,42
524800,note_off,,,,,0,0,1,,,,0,,,50,0
524800,note_off,,,,,0,0,1,,,,0,,,70,0
524800,note_off,,,,,14,0,1,,,,0,,,67,0
524800,set_tempo,,,,,1024,1,0,,705882,,,,,,
525011,control_change,,,,,211,0,1,,,,0,64,127,,
525312,set_tempo,,,,,512,1,0,,625000,,,,,,
525312,note_off,,,,,0,0,1,,,,0,,,72,0
525312,note_off,,,,,0,0,1,,,,0,,,58,0
525312,note_on,,,,,0,0,1,,,,0,,,67,37
525312,note_on,,,,,0,0,1,,,,0,,,70,53
525312,note_on,,,,,0,0,1,,,,0,,,50,37
525312,note_off,,,,,301,0,1,,,,0,,,68,0
525406,control_change,,,,,94,0,1,,,,0,64,0,,
525603,control_change,,,,,197,0,1,,,,0,64,127,,
525824,note_off,,,,,0,0,1,,,,0,,,50,0
525824,set_tempo,,,,,512,1,0,,800000,,,,,,
525824,note_on,,,,,0,0,1,,,,0,,,68,39
525824,note_on,,,,,0,0,1,,,,0,,,74,54
525824,note_on,,,,,0,0,1,,,,0,,,53,37
525824,note_off,,,,,0,0,1,,,,0,,,70,0
525824,note_off,,,,,221,0,1,,,,0,,,67,0
525885,control_change,,,,,61,0,1,,,,0,64,0,,
526082,control_change,,,,,197,0,1,,,,0,64,127,,
526336,control_change,,,,,254,0,1,,,,0,64,0,,
526336,control_change,,,,,0,0,1,,,,0,64,0,,
526336,control_change,,,,,0,0,1,,,,0,64,127,,
526336,control_change,,,,,0,0,1,,,,0,64,0,,
526336,note_off,,,,,0,0,1,,,,0,,,62,0
526336,note_off,,,,,0,0,1,,,,0,,,68,0
526336,note_off,,,,,0,0,1,,,,0,,,74,0
526336,note_off,,,,,0,0,1,,,,0,,,46,0
526336,note_off,,,,,0,0,1,,,,0,,,53,0
526336,note_on,,,,,0,0,1,,,,0,,,63,31
526336,note_on,,,,,0,0,1,,,,0,,,67,31
526336,note_on,,,,,0,0,1,,,,0,,,39,26
526336,note_on,,,,,0,0,1,,,,0,,,75,52
526534,control_change,,,,,198,0,1,,,,0,64,0,,
526765,control_change,,,,,231,0,1,,,,0,64,127,,
526848,note_on,,,,,83,0,1,,,,0,,,46,20
526848,set_tempo,,,,,1024,1,0,,600000,,,,,,
527360,note_off,,,,,512,0,1,,,,0,,,39,0
527360,note_off,,,,,0,0,1,,,,0,,,46,0
527360,note_on,,,,,0,0,1,,,,0,,,51,20
527872,note_off,,,,,512,0,1,,,,0,,,51,0
527872,note_on,,,,,0,0,1,,,,0,,,55,20
528384,note_off,,,,,512,0,1,,,,0,,,55,0
528384,note_on,,,,,0,0,1,,,,0,,,51,20
528896,note_on,,,,,0,0,1,,,,0,,,67,27
528896,set_tempo,,,,,2048,1,0,,800000,,,,,,
528896,note_off,,,,,512,0,1,,,,0,,,63,0
528896,note_off,,,,,0,0,1,,,,0,,,51,0
528896,note_off,,,,,0,0,1,,,,0,,,75,0
528896,note_off,,,,,0,0,1,,,,0,,,67,0
528896,note_on,,,,,0,0,1,,,,0,,,46,20
528896,note_on,,,,,0,0,1,,,,0,,,70,43
529408,set_tempo,,,,,512,1,0,,750000,,,,,,
529408,control_change,,,,,0,0,1,,,,0,64,127,,
529408,note_off,,,,,0,0,1,,,,0,,,67,0
529408,note_off,,,,,0,0,1,,,,0,,,70,0
529408,note_off,,,,,0,0,1,,,,0,,,46,0
529408,note_on,,,,,0,0,1,,,,0,,,68,27
529408,note_on,,,,,0,0,1,,,,0,,,70,43
529408,note_on,,,,,0,0,1,,,,0,,,34,26
529408,control_change,,,,,512,0,1,,,,0,64,0,,
529656,control_change,,,,,248,0,1,,,,0,64,0,,
529873,control_change,,,,,217,0,1,,,,0,64,127,,
529920,note_on,,,,,47,0,1,,,,0,,,46,20
529920,set_tempo,,,,,512,1,0,,600000,,,,,,
530432,note_on,,,,,0,0,1,,,,0,,,53,20
530432,note_off,,,,,0,0,1,,,,0,,,46,0
530432,note_off,,,,,512,0,1,,,,0,,,34,0
530944,note_off,,,,,512,0,1,,,,0,,,70,0
530944,note_on,,,,,0,0,1,,,,0,,,72,46
530944,note_on,,,,,0,0,1,,,,0,,,56,20
530944,note_off,,,,,0,0,1,,,,0,,,53,0
530944,set_tempo,,,,,1024,1,0,,800000,,,,,,
531456,note_off,,,,,512,0,1,,,,0,,,72,0
531456,note_on,,,,,0,0,1,,,,0,,,70,43
531456,note_on,,,,,0,0,1,,,,0,,,53,20
531456,note_off,,,,,0,0,1,,,,0,,,56,0
531456,set_tempo,,,,,512,1,0,,666666,,,,,,
531968,note_off,,,,,512,0,1,,,,0,,,70,0
531968,note_on,,,,,0,0,1,,,,0,,,46,20
531968,note_off,,,,,0,0,1,,,,0,,,53,0
531968,note_on,,,,,0,0,1,,,,0,,,74,47
532480,note_off,,,,,0,0,1,,,,0,,,74,0
532480,note_on,,,,,0,0,1,,,,0,,,39,26
532480,note_on,,,,,0,0,1,,,,0,,,77,49
532480,note_on,,,,,0,0,1,,,,0,,,67,27
532480,note_off,,,,,0,0,1,,,,0,,,46,0
532480,note_off,,,,,0,0,1,,,,0,,,68,0
532480,control_change,,,,,0,0,1,,,,0,64,127,,
532480,control_change,,,,,512,0,1,,,,0,64,0,,
532659,control_change,,,,,179,0,1,,,,0,64,0,,
532868,control_change,,,,,209,0,1,,,,0,64,127,,
532992,note_on,,,,,124,0,1,,,,0,,,46,20
532992,set_tempo,,,,,1536,1,0,,600000,,,,,,
533504,note_on,,,,,0,0,1,,,,0,,,51,20
533504,note_off,,,,,512,0,1,,,,0,,,46,0
534016,set_tempo,,,,,1024,1,0,,705882,,,,,,
534016,note_off,,,,,512,0,1,,,,0,,,77,0
534016,note_on,,,,,0,0,1,,,,0,,,75,37
534016,note_off,,,,,0,0,1,,,,0,,,51,0
534016,note_on,,,,,0,0,1,,,,0,,,55,20
534031,control_change,,,,,15,0,1,,,,0,64,0,,
534299,control_change,,,,,268,0,1,,,,0,64,127,,
534528,note_on,,,,,229,0,1,,,,0,,,51,20
534528,set_tempo,,,,,512,1,0,,625000,,,,,,
535040,note_on,,,,,0,0,1,,,,0,,,46,20
535040,note_on,,,,,0,0,1,,,,0,,,63,24
535040,note_off,,,,,0,0,1,,,,0,,,55,0
535040,note_on,,,,,0,0,1,,,,0,,,67,40
535040,note_off,,,,,0,0,1,,,,0,,,39,0
535040,note_off,,,,,512,0,1,,,,0,,,67,0
535040,set_tempo,,,,,512,1,0,,800000,,,,,,
535040,note_off,,,,,0,0,1,,,,0,,,51,0
535040,note_off,,,,,0,0,1,,,,0,,,75,0
535552,control_change,,,,,512,0,1,,,,0,64,0,,
535552,note_off,,,,,0,0,1,,,,0,,,63,0
535552,note_off,,,,,0,0,1,,,,0,,,67,0
535552,note_off,,,,,0,0,1,,,,0,,,46,0
535552,note_on,,,,,0,0,1,,,,0,,,60,27
535552,note_on,,,,,0,0,1,,,,0,,,70,43
535552,note_on,,,,,0,0,1,,,,0,,,34,26
535552,control_change,,,,,0,0,1,,,,0,64,127,,
535711,control_change,,,,,159,0,1,,,,0,64,0,,
535923,control_change,,,,,212,0,1,,,,0,64,127,,
536064,set_tempo,,,,,1024,1,0,,600000,,,,,,
536064,note_on,,,,,141,0,1,,,,0,,,46,20
536576,note_on,,,,,0,0,1,,,,0,,,50,20
536576,note_off,,,,,512,0,1,,,,0,,,34,0
537088,note_on,,,,,0,0,1,,,,0,,,53,20
537088,note_on,,,,,0,0,1,,,,0,,,68,39
537088,note_on,,,,,0,0,1,,,,0,,,62,24
537088,note_off,,,,,0,0,1,,,,0,,,50,0
537088,note_off,,,,,0,0,1,,,,0,,,70,0
537088,note_off,,,,,0,0,1,,,,0,,,60,0
537088,control_change,,,,,512,0,1,,,,0,64,0,,
537088,set_tempo,,,,,1024,1,0,,750000,,,,,,
537300,control_change,,,,,212,0,1,,,,0,64,127,,
537600,set_tempo,,,,,512,1,0,,800000,,,,,,
537600,note_off,,,,,0,0,1,,,,0,,,53,0
537600,note_on,,,,,0,0,1,,,,0,,,63,23
537600,note_on,,,,,0,0,1,,,,0,,,67,37
537600,note_on,,,,,0,0,1,,,,0,,,55,20
537600,note_off,,,,,0,0,1,,,,0,,,68,0
537600,note_off,,,,,300,0,1,,,,0,,,62,0
537724,control_change,,,,,124,0,1,,,,0,64,0,,
537909,control_change,,,,,185,0,1,,,,0,64,127,,
538112,note_off,,,,,0,0,1,,,,0,,,55,0
538112,note_off,,,,,0,0,1,,,,0,,,67,0
538112,note_on,,,,,0,0,1,,,,0,,,65,34
538112,note_on,,,,,0,0,1,,,,0,,,56,20
538112,set_tempo,,,,,512,1,0,,857142,,,,,,
538112,note_on,,,,,0,0,1,,,,0,,,62,21
538112,note_off,,,,,203,0,1,,,,0,,,63,0
538227,control_change,,,,,115,0,1,,,,0,64,0,,
538359,control_change,,,,,132,0,1,,,,0,64,127,,
538624,control_change,,,,,265,0,1,,,,0,64,0,,
538624,control_change,,,,,0,0,1,,,,0,64,0,,
538624,note_off,,,,,0,0,1,,,,0,,,62,0
538624,note_off,,,,,0,0,1,,,,0,,,46,0
538624,note_off,,,,,0,0,1,,,,0,,,56,0
538624,note_on,,,,,0,0,1,,,,0,,,55,20
538624,note_off,,,,,0,0,1,,,,0,,,65,0
538624,note_on,,,,,0,0,1,,,,0,,,63,32
538658,control_change,,,,,34,0,1,,,,0,64,127,,
538931,control_change,,,,,273,0,1,,,,0,64,0,,
539136,set_tempo,,,,,1024,1,0,,923076,,,,,,
539136,note_on,,,,,205,0,1,,,,0,,,51,18
539648,note_on,,,,,512,0,1,,,,0,,,46,16
539648,set_tempo,,,,,512,1,0,,750000,,,,,,
539688,note_off,,,,,40,0,1,,,,0,,,51,0
540160,note_on,,,,,472,0,1,,,,0,,,43,14
540200,note_off,,,,,40,0,1,,,,0,,,46,0
540672,set_tempo,,,,,1024,1,0,,800000,,,,,,
540672,note_on,,,,,472,0,1,,,,0,,,44,13
540712,note_off,,,,,40,0,1,,,,0,,,43,0
541184,note_on,,,,,472,0,1,,,,0,,,41,11
541184,set_tempo,,,,,512,1,0,,857142,,,,,,
541224,note_off,,,,,40,0,1,,,,0,,,44,0
541696,note_off,,,,,0,0,1,,,,0,,,63,0
541696,control_change,,,,,472,0,1,,,,0,64,0,,
541696,set_tempo,,,,,512,1,0,,705882,,,,,,
541696,note_on,,,,,0,0,1,,,,0,,,39,9
541696,note_on,,,,,0,0,1,,,,0,,,63,27
541696,note_on,,,,,0,0,1,,,,0,,,55,12
541696,note_off,,,,,0,0,1,,,,0,,,55,0
541696,control_change,,,,,0,0,1,,,,0,64,0,,
541736,note_off,,,,,40,0,1,,,,0,,,41,0
542189,control_change,,,,,453,0,1,,,,0,64,127,,
543232,note_on,,,,,0,0,1,,,,0,,,51,12
543232,note_on,,,,,0,0,1,,,,0,,,39,12
543232,note_on,,,,,0,0,1,,,,0,,,63,27
543232,note_on,,,,,0,0,1,,,,0,,,55,12
543232,note_off,,,,,0,0,1,,,,0,,,39,0
543232,note_off,,,,,0,0,1,,,,0,,,63,0
543232,note_off,,,,,1043,0,1,,,,0,,,55,0
543232,set_tempo,,,,,1536,1,0,,666666,,,,,,
544768,note_on,,,,,0,0,1,,,,0,,,51,9
544768,note_on,,,,,0,0,1,,,,0,,,39,9
544768,note_on,,,,,0,0,1,,,,0,,,63,27
544768,note_on,,,,,0,0,1,,,,0,,,55,12
544768,note_off,,,,,0,0,1,,,,0,,,51,0
544768,note_off,,,,,0,0,1,,,,0,,,39,0
544768,note_off,,,,,0,0,1,,,,0,,,63,0
544768,note_off,,,,,0,0,1,,,,0,,,55,0
544768,control_change,,,,,1536,0,1,,,,0,64,127,,
544768,control_change,,,,,0,0,1,,,,0,64,127,,
546304,note_on,,,,,0,0,1,,,,0,,,51,12
546304,note_off,,,,,0,0,1,,,,0,,,51,0
546304,note_off,,,,,0,0,1,,,,0,,,39,0
546304,note_off,,,,,0,0,1,,,,0,,,63,0
546304,note_off,,,,,1536,0,1,,,,0,,,55,0
546304,note_on,,,,,0,0,1,,,,0,,,63,23
546304,note_on,,,,,0,0,1,,,,0,,,55,8
546304,note_on,,,,,0,0,1,,,,0,,,39,12
