tick,type,tempo,time,meta,track,control,value,channel,program,note,velocity
24615,note_on,,0,0,0,,,2,,58,0
24615,note_on,,0,0,0,,,1,,79,95
24615,note_on,,0,0,0,,,2,,56,95
24635,note_on,,20,0,0,,,2,,56,0
24635,note_on,,0,0,0,,,2,,58,95
24655,note_on,,20,0,0,,,0,,91,0
24655,note_on,,0,0,0,,,0,,89,95
24655,note_on,,0,0,0,,,1,,79,0
24655,note_on,,0,0,0,,,2,,58,0
24655,note_on,,0,0,0,,,1,,77,95
24655,note_on,,0,0,0,,,2,,62,95
24675,note_on,,20,0,0,,,2,,62,0
24675,note_on,,0,0,0,,,2,,58,95
24695,note_on,,20,0,0,,,2,,58,0
24695,note_on,,0,0,0,,,2,,56,95
24715,note_on,,20,0,0,,,2,,56,0
24715,note_on,,0,0,0,,,2,,58,95
24735,note_on,,20,0,0,,,2,,58,0
24735,note_on,,0,0,0,,,2,,46,95
24735,note_on,,0,0,0,,,3,,68,95
24735,note_on,,0,0,0,,,4,,62,95
24735,note_on,,0,0,0,,,5,,58,95
24735,note_on,,0,0,0,,,6,,46,95
24735,note_on,,0,0,0,,,7,,34,95
24755,note_on,,20,0,0,,,2,,46,0
24755,note_on,,0,0,0,,,2,,58,95
24775,note_on,,20,0,0,,,0,,89,0
24775,note_on,,0,0,0,,,0,,86,95
24775,note_on,,0,0,0,,,1,,77,0
24775,note_on,,0,0,0,,,2,,58,0
24775,note_on,,0,0,0,,,1,,74,95
24775,note_on,,0,0,0,,,2,,56,95
24795,note_on,,20,0,0,,,2,,56,0
24795,note_on,,0,0,0,,,2,,58,95
24815,note_on,,20,0,0,,,3,,68,0
24815,note_on,,0,0,0,,,0,,84,95
24815,note_on,,0,0,0,,,4,,62,0
24815,note_on,,0,0,0,,,5,,58,0
24815,note_on,,0,0,0,,,6,,46,0
24815,note_on,,0,0,0,,,7,,34,0
24815,note_on,,0,0,0,,,0,,86,0
24815,note_on,,0,0,0,,,1,,74,0
24815,note_on,,0,0,0,,,2,,58,0
24815,note_on,,0,0,0,,,1,,72,95
24815,note_on,,0,0,0,,,2,,62,95
24835,note_on,,20,0,0,,,2,,62,0
24835,note_on,,0,0,0,,,2,,58,95
24855,note_on,,20,0,0,,,0,,84,0
24855,note_on,,0,0,0,,,0,,82,95
24855,note_on,,0,0,0,,,1,,72,0
24855,note_on,,0,0,0,,,2,,58,0
24855,note_on,,0,0,0,,,1,,70,95
24855,note_on,,0,0,0,,,2,,56,95
24875,note_on,,20,0,0,,,2,,56,0
24875,note_on,,0,0,0,,,2,,58,95
24895,note_on,,20,0,0,,,0,,82,0
24895,note_on,,0,0,0,,,0,,88,95
24895,note_on,,0,0,0,,,1,,70,0
24895,note_on,,0,0,0,,,2,,58,0
24895,note_on,,0,0,0,,,1,,76,95
24895,note_on,,0,0,0,,,2,,46,95
24915,note_on,,20,0,0,,,2,,46,0
24915,note_on,,0,0,0,,,2,,58,95
24935,note_on,,20,0,0,,,0,,88,0
24935,note_on,,0,0,0,,,0,,91,95
24935,note_on,,0,0,0,,,1,,76,0
24935,note_on,,0,0,0,,,2,,58,0
24935,note_on,,0,0,0,,,1,,79,95
24935,note_on,,0,0,0,,,2,,56,95
24955,note_on,,20,0,0,,,2,,56,0
24955,note_on,,0,0,0,,,2,,58,95
24975,note_on,,20,0,0,,,0,,91,0
24975,note_on,,0,0,0,,,0,,89,95
24975,note_on,,0,0,0,,,1,,79,0
24975,note_on,,0,0,0,,,2,,58,0
24975,note_on,,0,0,0,,,1,,77,95
24975,note_on,,0,0,0,,,2,,62,95
24995,note_on,,20,0,0,,,2,,62,0
24995,note_on,,0,0,0,,,2,,58,95
25015,note_on,,20,0,0,,,2,,58,0
25015,note_on,,0,0,0,,,2,,56,95
25035,note_on,,20,0,0,,,2,,56,0
25035,note_on,,0,0,0,,,2,,58,95
25055,note_on,,20,0,0,,,2,,58,0
25055,note_on,,0,0,0,,,2,,46,95
25055,note_on,,0,0,0,,,3,,68,95
25055,note_on,,0,0,0,,,4,,62,95
25055,note_on,,0,0,0,,,5,,58,95
25055,note_on,,0,0,0,,,6,,46,95
25055,note_on,,0,0,0,,,7,,34,95
25075,note_on,,20,0,0,,,2,,46,0
25075,note_on,,0,0,0,,,2,,58,95
25095,note_on,,20,0,0,,,0,,89,0
25095,note_on,,0,0,0,,,0,,86,95
25095,note_on,,0,0,0,,,1,,77,0
25095,note_on,,0,0,0,,,2,,58,0
25095,note_on,,0,0,0,,,1,,74,95
25095,note_on,,0,0,0,,,2,,56,95
25115,note_on,,20,0,0,,,2,,56,0
25115,note_on,,0,0,0,,,2,,58,95
25135,note_on,,20,0,0,,,3,,68,0
25135,note_on,,0,0,0,,,0,,84,95
25135,note_on,,0,0,0,,,4,,62,0
25135,note_on,,0,0,0,,,5,,58,0
25135,note_on,,0,0,0,,,6,,46,0
25135,note_on,,0,0,0,,,7,,34,0
25135,note_on,,0,0,0,,,0,,86,0
25135,note_on,,0,0,0,,,1,,74,0
25135,note_on,,0,0,0,,,2,,58,0
25135,note_on,,0,0,0,,,1,,72,95
25135,note_on,,0,0,0,,,2,,62,95
25155,note_on,,20,0,0,,,2,,62,0
25155,note_on,,0,0,0,,,2,,58,95
25175,note_on,,20,0,0,,,0,,84,0
25175,note_on,,0,0,0,,,0,,82,95
25175,note_on,,0,0,0,,,1,,72,0
25175,note_on,,0,0,0,,,2,,58,0
25175,note_on,,0,0,0,,,1,,70,95
25175,note_on,,0,0,0,,,2,,56,95
25195,note_on,,20,0,0,,,2,,56,0
25195,note_on,,0,0,0,,,2,,58,95
25215,note_on,,20,0,0,,,0,,82,0
25215,note_on,,0,0,0,,,0,,82,95
25215,note_on,,0,0,0,,,1,,70,0
25215,note_on,,0,0,0,,,2,,58,0
25215,note_on,,0,0,0,,,1,,70,95
25215,note_on,,0,0,0,,,2,,51,95
25215,note_on,,0,0,0,,,3,,67,95
25215,note_on,,0,0,0,,,4,,63,95
25215,note_on,,0,0,0,,,5,,58,95
25215,note_on,,0,0,0,,,6,,51,95
25215,note_on,,0,0,0,,,7,,39,95
25235,note_on,,20,0,0,,,2,,51,0
25235,note_on,,0,0,0,,,2,,58,95
25255,note_on,,20,0,0,,,0,,82,0
25255,note_on,,0,0,0,,,0,,92,95
25255,note_on,,0,0,0,,,1,,70,0
25255,note_on,,0,0,0,,,2,,58,0
25255,note_on,,0,0,0,,,1,,80,95
25255,note_on,,0,0,0,,,2,,55,95
25275,note_on,,20,0,0,,,2,,55,0
25275,note_on,,0,0,0,,,2,,58,95
25295,note_on,,20,0,0,,,3,,67,0
25295,note_on,,0,0,0,,,0,,91,95
25295,note_on,,0,0,0,,,4,,63,0
25295,note_on,,0,0,0,,,5,,58,0
25295,note_on,,0,0,0,,,6,,51,0
25295,note_on,,0,0,0,,,7,,39,0
25295,note_on,,0,0,0,,,0,,92,0
25295,note_on,,0,0,0,,,1,,80,0
25295,note_on,,0,0,0,,,2,,58,0
25295,note_on,,0,0,0,,,1,,79,95
25295,note_on,,0,0,0,,,2,,63,95
25315,note_on,,20,0,0,,,2,,63,0
25315,note_on,,0,0,0,,,2,,58,95
25335,note_on,,20,0,0,,,2,,58,0
25335,note_on,,0,0,0,,,2,,55,95
25355,note_on,,20,0,0,,,2,,55,0
25355,note_on,,0,0,0,,,2,,58,95
25375,note_on,,20,0,0,,,2,,58,0
25375,note_on,,0,0,0,,,2,,43,95
25375,note_on,,0,0,0,,,3,,71,95
25375,note_on,,0,0,0,,,4,,65,95
25375,note_on,,0,0,0,,,5,,62,95
25375,note_on,,0,0,0,,,6,,43,95
25395,note_on,,20,0,0,,,2,,43,0
25395,note_on,,0,0,0,,,2,,59,95
25415,note_on,,20,0,0,,,0,,91,0
25415,note_on,,0,0,0,,,0,,89,95
25415,note_on,,0,0,0,,,1,,79,0
25415,note_on,,0,0,0,,,2,,59,0
25415,note_on,,0,0,0,,,1,,77,95
25415,note_on,,0,0,0,,,2,,55,95
25435,note_on,,20,0,0,,,2,,55,0
25435,note_on,,0,0,0,,,2,,59,95
25455,note_on,,20,0,0,,,3,,71,0
25455,note_on,,0,0,0,,,0,,86,95
25455,note_on,,0,0,0,,,4,,65,0
25455,note_on,,0,0,0,,,5,,62,0
25455,note_on,,0,0,0,,,6,,43,0
25455,note_on,,0,0,0,,,0,,89,0
25455,note_on,,0,0,0,,,1,,77,0
25455,note_on,,0,0,0,,,2,,59,0
25455,note_on,,0,0,0,,,1,,74,95
25455,note_on,,0,0,0,,,2,,65,95
25475,note_on,,20,0,0,,,2,,65,0
25475,note_on,,0,0,0,,,2,,59,95
25495,note_on,,20,0,0,,,0,,86,0
25495,note_on,,0,0,0,,,0,,83,95
25495,note_on,,0,0,0,,,1,,74,0
25495,note_on,,0,0,0,,,2,,59,0
25495,note_on,,0,0,0,,,1,,71,95
25495,note_on,,0,0,0,,,2,,55,95
25515,note_on,,20,0,0,,,2,,55,0
25515,note_on,,0,0,0,,,2,,59,95
25535,note_on,,20,0,0,,,0,,83,0
25535,note_on,,0,0,0,,,0,,79,95
25535,note_on,,0,0,0,,,1,,71,0
25535,note_on,,0,0,0,,,2,,59,0
25535,note_on,,0,0,0,,,1,,67,95
25535,note_on,,0,0,0,,,2,,48,95
25535,note_on,,0,0,0,,,3,,72,95
25535,note_on,,0,0,0,,,4,,67,95
25535,note_on,,0,0,0,,,5,,63,95
25535,note_on,,0,0,0,,,6,,48,95
25535,note_on,,0,0,0,,,7,,36,95
25555,note_on,,20,0,0,,,2,,48,0
25555,note_on,,0,0,0,,,2,,55,95
25575,note_on,,20,0,0,,,0,,79,0
25575,note_on,,0,0,0,,,0,,89,95
25575,note_on,,0,0,0,,,1,,67,0
25575,note_on,,0,0,0,,,2,,55,0
25575,note_on,,0,0,0,,,1,,77,95
25575,note_on,,0,0,0,,,2,,51,95
25595,note_on,,20,0,0,,,2,,51,0
25595,note_on,,0,0,0,,,2,,55,95
25615,note_on,,20,0,0,,,3,,72,0
25615,note_on,,0,0,0,,,0,,87,95
25615,note_on,,0,0,0,,,4,,67,0
25615,note_on,,0,0,0,,,5,,63,0
25615,note_on,,0,0,0,,,6,,48,0
25615,note_on,,0,0,0,,,7,,36,0
25615,note_on,,0,0,0,,,0,,89,0
25615,note_on,,0,0,0,,,1,,77,0
25615,note_on,,0,0,0,,,2,,55,0
25615,note_on,,0,0,0,,,1,,75,95
25615,note_on,,0,0,0,,,2,,60,95
25635,note_on,,20,0,0,,,2,,60,0
25635,note_on,,0,0,0,,,2,,55,95
25655,note_on,,20,0,0,,,2,,55,0
25655,note_on,,0,0,0,,,2,,51,95
25675,note_on,,20,0,0,,,2,,51,0
25675,note_on,,0,0,0,,,2,,55,95
25695,note_on,,20,0,0,,,2,,55,0
25695,note_on,,0,0,0,,,2,,39,95
25695,note_on,,0,0,0,,,3,,73,95
25695,note_on,,0,0,0,,,4,,67,95
25695,note_on,,0,0,0,,,5,,63,95
25695,note_on,,0,0,0,,,6,,51,95
25695,note_on,,0,0,0,,,7,,39,95
25715,note_on,,20,0,0,,,2,,39,0
25715,note_on,,0,0,0,,,2,,55,95
25735,note_on,,20,0,0,,,0,,87,0
25735,note_on,,0,0,0,,,0,,85,95
25735,note_on,,0,0,0,,,1,,75,0
25735,note_on,,0,0,0,,,2,,55,0
25735,note_on,,0,0,0,,,1,,73,95
25735,note_on,,0,0,0,,,2,,51,95
25755,note_on,,20,0,0,,,2,,51,0
25755,note_on,,0,0,0,,,2,,55,95
25775,note_on,,20,0,0,,,3,,73,0
25775,note_on,,0,0,0,,,0,,82,95
25775,note_on,,0,0,0,,,4,,67,0
25775,note_on,,0,0,0,,,5,,63,0
25775,note_on,,0,0,0,,,6,,51,0
25775,note_on,,0,0,0,,,7,,39,0
25775,note_on,,0,0,0,,,0,,85,0
25775,note_on,,0,0,0,,,1,,73,0
25775,note_on,,0,0,0,,,2,,55,0
25775,note_on,,0,0,0,,,1,,70,95
25775,note_on,,0,0,0,,,2,,61,95
25795,note_on,,20,0,0,,,2,,61,0
25795,note_on,,0,0,0,,,2,,55,95
25815,note_on,,20,0,0,,,0,,82,0
25815,note_on,,0,0,0,,,0,,79,95
25815,note_on,,0,0,0,,,1,,70,0
25815,note_on,,0,0,0,,,2,,55,0
25815,note_on,,0,0,0,,,1,,67,95
25815,note_on,,0,0,0,,,2,,51,95
25835,note_on,,20,0,0,,,2,,51,0
25835,note_on,,0,0,0,,,2,,55,95
25855,note_on,,20,0,0,,,0,,79,0
25855,note_on,,0,0,0,,,0,,75,95
25855,note_on,,0,0,0,,,1,,67,0
25855,note_on,,0,0,0,,,2,,55,0
25855,note_on,,0,0,0,,,1,,63,95
25855,note_on,,0,0,0,,,2,,44,95
25855,note_on,,0,0,0,,,3,,72,95
25855,note_on,,0,0,0,,,4,,68,95
25855,note_on,,0,0,0,,,5,,63,95
25855,note_on,,0,0,0,,,6,,56,95
25855,note_on,,0,0,0,,,7,,44,95
25875,note_on,,20,0,0,,,2,,44,0
25875,note_on,,0,0,0,,,2,,51,95
25895,note_on,,20,0,0,,,0,,75,0
25895,note_on,,0,0,0,,,0,,85,95
25895,note_on,,0,0,0,,,1,,63,0
25895,note_on,,0,0,0,,,2,,51,0
25895,note_on,,0,0,0,,,1,,73,95
25895,note_on,,0,0,0,,,2,,48,95
25915,note_on,,20,0,0,,,2,,48,0
25915,note_on,,0,0,0,,,2,,51,95
25935,note_on,,20,0,0,,,3,,72,0
25935,note_on,,0,0,0,,,0,,84,95
25935,note_on,,0,0,0,,,4,,68,0
25935,note_on,,0,0,0,,,5,,63,0
25935,note_on,,0,0,0,,,6,,56,0
25935,note_on,,0,0,0,,,7,,44,0
25935,note_on,,0,0,0,,,0,,85,0
25935,note_on,,0,0,0,,,1,,73,0
25935,note_on,,0,0,0,,,2,,51,0
25935,note_on,,0,0,0,,,1,,72,95
25935,note_on,,0,0,0,,,2,,56,95
25955,note_on,,20,0,0,,,2,,56,0
25955,note_on,,0,0,0,,,2,,51,95
25975,note_on,,20,0,0,,,2,,51,0
25975,note_on,,0,0,0,,,2,,48,95
25995,note_on,,20,0,0,,,2,,48,0
25995,note_on,,0,0,0,,,2,,51,95
26015,note_on,,20,0,0,,,2,,51,0
26015,note_on,,0,0,0,,,2,,37,95
26015,note_on,,0,0,0,,,3,,70,95
26015,note_on,,0,0,0,,,4,,65,95
26015,note_on,,0,0,0,,,5,,61,95
26015,note_on,,0,0,0,,,6,,49,95
26015,note_on,,0,0,0,,,7,,37,95
26035,note_on,,20,0,0,,,2,,37,0
26035,note_on,,0,0,0,,,2,,53,95
26055,note_on,,20,0,0,,,0,,84,0
26055,note_on,,0,0,0,,,0,,82,95
26055,note_on,,0,0,0,,,1,,72,0
26055,note_on,,0,0,0,,,2,,53,0
26055,note_on,,0,0,0,,,1,,70,95
26055,note_on,,0,0,0,,,2,,49,95
26075,note_on,,20,0,0,,,2,,49,0
26075,note_on,,0,0,0,,,2,,53,95
26095,note_on,,20,0,0,,,3,,70,0
26095,note_on,,0,0,0,,,0,,84,95
26095,note_on,,0,0,0,,,4,,65,0
26095,note_on,,0,0,0,,,5,,61,0
26095,note_on,,0,0,0,,,6,,49,0
26095,note_on,,0,0,0,,,7,,37,0
26095,note_on,,0,0,0,,,0,,82,0
26095,note_on,,0,0,0,,,1,,70,0
26095,note_on,,0,0,0,,,2,,53,0
26095,note_on,,0,0,0,,,1,,72,95
26095,note_on,,0,0,0,,,2,,58,95
26115,note_on,,20,0,0,,,2,,58,0
26115,note_on,,0,0,0,,,2,,53,95
26135,note_on,,20,0,0,,,0,,84,0
26135,note_on,,0,0,0,,,0,,85,95
26135,note_on,,0,0,0,,,1,,72,0
26135,note_on,,0,0,0,,,2,,53,0
26135,note_on,,0,0,0,,,1,,73,95
26135,note_on,,0,0,0,,,2,,49,95
26155,note_on,,20,0,0,,,2,,49,0
26155,note_on,,0,0,0,,,2,,53,95
26175,note_on,,20,0,0,,,0,,85,0
26175,note_on,,0,0,0,,,0,,75,95
26175,note_on,,0,0,0,,,1,,73,0
26175,note_on,,0,0,0,,,2,,53,0
26175,note_on,,0,0,0,,,1,,63,95
26175,note_on,,0,0,0,,,2,,39,95
26175,note_on,,0,0,0,,,3,,68,95
26175,note_on,,0,0,0,,,4,,63,95
26175,note_on,,0,0,0,,,5,,60,95
26175,note_on,,0,0,0,,,6,,51,95
26175,note_on,,0,0,0,,,7,,39,95
26195,note_on,,20,0,0,,,2,,39,0
26195,note_on,,0,0,0,,,2,,51,95
26215,note_on,,20,0,0,,,0,,75,0
26215,note_on,,0,0,0,,,0,,82,95
26215,note_on,,0,0,0,,,1,,63,0
26215,note_on,,0,0,0,,,2,,51,0
26215,note_on,,0,0,0,,,1,,70,95
26215,note_on,,0,0,0,,,2,,48,95
26235,note_on,,20,0,0,,,2,,48,0
26235,note_on,,0,0,0,,,2,,51,95
26255,note_on,,20,0,0,,,3,,68,0
26255,note_on,,0,0,0,,,0,,80,95
26255,note_on,,0,0,0,,,4,,63,0
26255,note_on,,0,0,0,,,5,,60,0
26255,note_on,,0,0,0,,,6,,51,0
26255,note_on,,0,0,0,,,7,,39,0
26255,note_on,,0,0,0,,,0,,82,0
26255,note_on,,0,0,0,,,1,,70,0
26255,note_on,,0,0,0,,,2,,51,0
26255,note_on,,0,0,0,,,1,,68,95
26255,note_on,,0,0,0,,,2,,56,95
26275,note_on,,20,0,0,,,2,,56,0
26275,note_on,,0,0,0,,,2,,51,95
26295,note_on,,20,0,0,,,2,,51,0
26295,note_on,,0,0,0,,,2,,48,95
26315,note_on,,20,0,0,,,2,,48,0
26315,note_on,,0,0,0,,,2,,51,95
26335,note_on,,20,0,0,,,2,,51,0
26335,note_on,,0,0,0,,,2,,39,95
26335,note_on,,0,0,0,,,3,,67,95
26335,note_on,,0,0,0,,,4,,63,95
26335,note_on,,0,0,0,,,5,,61,95
26335,note_on,,0,0,0,,,6,,51,95
26335,note_on,,0,0,0,,,7,,39,95
26355,note_on,,20,0,0,,,2,,39,0
26355,note_on,,0,0,0,,,2,,51,95
26375,note_on,,20,0,0,,,0,,80,0
26375,note_on,,0,0,0,,,0,,79,95
26375,note_on,,0,0,0,,,1,,68,0
26375,note_on,,0,0,0,,,2,,51,0
26375,note_on,,0,0,0,,,1,,67,95
26375,note_on,,0,0,0,,,2,,49,95
26395,note_on,,20,0,0,,,2,,49,0
26395,note_on,,0,0,0,,,2,,51,95
26415,note_on,,20,0,0,,,3,,67,0
26415,note_on,,0,0,0,,,0,,80,95
26415,note_on,,0,0,0,,,4,,63,0
26415,note_on,,0,0,0,,,5,,61,0
26415,note_on,,0,0,0,,,6,,51,0
26415,note_on,,0,0,0,,,7,,39,0
26415,note_on,,0,0,0,,,0,,79,0
26415,note_on,,0,0,0,,,1,,67,0
26415,note_on,,0,0,0,,,2,,51,0
26415,note_on,,0,0,0,,,1,,68,95
26415,note_on,,0,0,0,,,2,,58,95
26435,note_on,,20,0,0,,,2,,58,0
26435,note_on,,0,0,0,,,2,,51,95
26455,note_on,,20,0,0,,,0,,80,0
26455,note_on,,0,0,0,,,0,,82,95
26455,note_on,,0,0,0,,,1,,68,0
26455,note_on,,0,0,0,,,2,,51,0
26455,note_on,,0,0,0,,,1,,70,95
26455,note_on,,0,0,0,,,2,,49,95
26475,note_on,,20,0,0,,,2,,49,0
26475,note_on,,0,0,0,,,2,,51,95
26495,note_on,,20,0,0,,,0,,82,0
26495,note_on,,0,0,0,,,1,,70,0
26495,note_on,,0,0,0,,,2,,51,0
26495,note_on,,0,0,0,,,2,,56,95
26495,note_on,,0,0,0,,,3,,56,95
26495,note_on,,0,0,0,,,4,,74,95
26495,note_on,,0,0,0,,,5,,44,95
26515,note_on,,20,0,0,,,2,,56,0
26515,note_on,,0,0,0,,,2,,63,95
26535,note_on,,20,0,0,,,4,,74,0
26535,note_on,,0,0,0,,,2,,63,0
26535,note_on,,0,0,0,,,2,,60,95
26535,note_on,,0,0,0,,,4,,77,95
26555,note_on,,20,0,0,,,2,,60,0
26555,note_on,,0,0,0,,,2,,63,95
26575,note_on,,20,0,0,,,3,,56,0
26575,note_on,,0,0,0,,,5,,44,0
26575,note_on,,0,0,0,,,4,,77,0
26575,note_on,,0,0,0,,,2,,63,0
26575,note_on,,0,0,0,,,2,,68,95
26575,note_on,,0,0,0,,,4,,75,95
26575,note_on,,0,0,0,,,5,,68,95
26575,note_on,,0,0,0,,,6,,63,95
26575,note_on,,0,0,0,,,7,,60,95
26595,note_on,,20,0,0,,,2,,68,0
26595,note_on,,0,0,0,,,2,,63,95
26615,note_on,,20,0,0,,,2,,63,0
26615,note_on,,0,0,0,,,2,,60,95
26635,note_on,,20,0,0,,,2,,60,0
26635,note_on,,0,0,0,,,2,,63,95
26655,note_on,,20,0,0,,,5,,68,0
26655,note_on,,0,0,0,,,6,,63,0
26655,note_on,,0,0,0,,,7,,60,0
26655,note_on,,0,0,0,,,2,,63,0
26655,note_on,,0,0,0,,,1,,84,95
26655,note_on,,0,0,0,,,2,,56,95
26655,note_on,,0,0,0,,,3,,56,95
26655,note_on,,0,0,0,,,5,,56,95
26675,note_on,,20,0,0,,,2,,56,0
26675,note_on,,0,0,0,,,2,,63,95
26695,note_on,,20,0,0,,,4,,75,0
26695,note_on,,0,0,0,,,0,,99,95
26695,note_on,,0,0,0,,,1,,84,0
26695,note_on,,0,0,0,,,2,,63,0
26695,note_on,,0,0,0,,,2,,60,95
26695,note_on,,0,0,0,,,4,,77,95
26715,note_on,,20,0,0,,,2,,60,0
26715,note_on,,0,0,0,,,2,,63,95
26735,note_on,,20,0,0,,,3,,56,0
26735,note_on,,0,0,0,,,0,,97,95
26735,note_on,,0,0,0,,,5,,56,0
26735,note_on,,0,0,0,,,0,,99,0
26735,note_on,,0,0,0,,,4,,77,0
26735,note_on,,0,0,0,,,2,,63,0
26735,note_on,,0,0,0,,,2,,67,95
26735,note_on,,0,0,0,,,4,,79,95
26735,note_on,,0,0,0,,,5,,51,95
26755,note_on,,20,0,0,,,2,,67,0
26755,note_on,,0,0,0,,,2,,63,95
26775,note_on,,20,0,0,,,0,,97,0
26775,note_on,,0,0,0,,,0,,96,95
26775,note_on,,0,0,0,,,4,,79,0
26775,note_on,,0,0,0,,,2,,63,0
26775,note_on,,0,0,0,,,2,,68,95
26775,note_on,,0,0,0,,,4,,80,95
26795,note_on,,20,0,0,,,2,,68,0
26795,note_on,,0,0,0,,,2,,63,95
26815,note_on,,20,0,0,,,5,,51,0
26815,note_on,,0,0,0,,,0,,96,0
26815,note_on,,0,0,0,,,4,,80,0
26815,note_on,,0,0,0,,,2,,63,0
26815,note_on,,0,0,0,,,2,,56,95
26815,note_on,,0,0,0,,,3,,56,95
26815,note_on,,0,0,0,,,4,,74,95
26815,note_on,,0,0,0,,,5,,44,95
26835,note_on,,20,0,0,,,2,,56,0
26835,note_on,,0,0,0,,,2,,63,95
26855,note_on,,20,0,0,,,4,,74,0
26855,note_on,,0,0,0,,,2,,63,0
26855,note_on,,0,0,0,,,2,,60,95
26855,note_on,,0,0,0,,,4,,77,95
26875,note_on,,20,0,0,,,2,,60,0
26875,note_on,,0,0,0,,,2,,63,95
26895,note_on,,20,0,0,,,3,,56,0
26895,note_on,,0,0,0,,,5,,44,0
26895,note_on,,0,0,0,,,4,,77,0
26895,note_on,,0,0,0,,,2,,63,0
26895,note_on,,0,0,0,,,2,,68,95
26895,note_on,,0,0,0,,,4,,75,95
26895,note_on,,0,0,0,,,5,,68,95
26895,note_on,,0,0,0,,,6,,63,95
26895,note_on,,0,0,0,,,7,,60,95
26915,note_on,,20,0,0,,,2,,68,0
26915,note_on,,0,0,0,,,2,,63,95
26935,note_on,,20,0,0,,,2,,63,0
26935,note_on,,0,0,0,,,2,,60,95
26955,note_on,,20,0,0,,,2,,60,0
26955,note_on,,0,0,0,,,2,,63,95
26975,note_on,,20,0,0,,,5,,68,0
26975,note_on,,0,0,0,,,6,,63,0
26975,note_on,,0,0,0,,,7,,60,0
26975,note_on,,0,0,0,,,2,,63,0
26975,note_on,,0,0,0,,,1,,84,95
26975,note_on,,0,0,0,,,2,,56,95
26975,note_on,,0,0,0,,,3,,56,95
26975,note_on,,0,0,0,,,5,,56,95
26995,note_on,,20,0,0,,,2,,56,0
26995,note_on,,0,0,0,,,2,,63,95
27015,note_on,,20,0,0,,,4,,75,0
27015,note_on,,0,0,0,,,0,,99,95
27015,note_on,,0,0,0,,,1,,84,0
27015,note_on,,0,0,0,,,2,,63,0
27015,note_on,,0,0,0,,,2,,60,95
27015,note_on,,0,0,0,,,4,,77,95
27035,note_on,,20,0,0,,,2,,60,0
27035,note_on,,0,0,0,,,2,,63,95
27055,note_on,,20,0,0,,,3,,56,0
27055,note_on,,0,0,0,,,0,,97,95
27055,note_on,,0,0,0,,,5,,56,0
27055,note_on,,0,0,0,,,0,,99,0
27055,note_on,,0,0,0,,,4,,77,0
27055,note_on,,0,0,0,,,2,,63,0
27055,note_on,,0,0,0,,,2,,67,95
27055,note_on,,0,0,0,,,4,,79,95
27055,note_on,,0,0,0,,,5,,51,95
27075,note_on,,20,0,0,,,2,,67,0
27075,note_on,,0,0,0,,,2,,63,95
27095,note_on,,20,0,0,,,0,,97,0
27095,note_on,,0,0,0,,,0,,96,95
27095,note_on,,0,0,0,,,4,,79,0
27095,note_on,,0,0,0,,,2,,63,0
27095,note_on,,0,0,0,,,2,,68,95
27095,note_on,,0,0,0,,,4,,80,95
27115,note_on,,20,0,0,,,2,,68,0
27115,note_on,,0,0,0,,,2,,63,95
27135,note_on,,20,0,0,,,5,,51,0
27135,note_on,,0,0,0,,,0,,96,0
27135,note_on,,0,0,0,,,4,,80,0
27135,note_on,,0,0,0,,,2,,63,0
27135,note_on,,0,0,0,,,2,,51,95
27135,note_on,,0,0,0,,,3,,81,95
27135,note_on,,0,0,0,,,4,,39,95
27155,note_on,,20,0,0,,,2,,51,0
27155,note_on,,0,0,0,,,2,,63,95
27175,note_on,,20,0,0,,,3,,81,0
27175,note_on,,0,0,0,,,2,,63,0
27175,note_on,,0,0,0,,,2,,61,95
27175,note_on,,0,0,0,,,3,,84,95
27195,note_on,,20,0,0,,,2,,61,0
27195,note_on,,0,0,0,,,2,,63,95
27215,note_on,,20,0,0,,,4,,39,0
27215,note_on,,0,0,0,,,3,,84,0
27215,note_on,,0,0,0,,,2,,63,0
27215,note_on,,0,0,0,,,2,,67,95
27215,note_on,,0,0,0,,,3,,82,95
27215,note_on,,0,0,0,,,4,,67,95
27215,note_on,,0,0,0,,,5,,63,95
27215,note_on,,0,0,0,,,6,,61,95
27235,note_on,,20,0,0,,,2,,67,0
27235,note_on,,0,0,0,,,2,,63,95
27255,note_on,,20,0,0,,,2,,63,0
27255,note_on,,0,0,0,,,2,,61,95
27275,note_on,,20,0,0,,,2,,61,0
27275,note_on,,0,0,0,,,2,,63,95
27295,note_on,,20,0,0,,,4,,67,0
27295,note_on,,0,0,0,,,5,,63,0
27295,note_on,,0,0,0,,,6,,61,0
27295,note_on,,0,0,0,,,2,,63,0
27295,note_on,,0,0,0,,,1,,75,95
27295,note_on,,0,0,0,,,2,,51,95
27295,note_on,,0,0,0,,,4,,55,95
27315,note_on,,20,0,0,,,2,,51,0
27315,note_on,,0,0,0,,,2,,63,95
27335,note_on,,20,0,0,,,3,,82,0
27335,note_on,,0,0,0,,,0,,91,95
27335,note_on,,0,0,0,,,1,,75,0
27335,note_on,,0,0,0,,,2,,63,0
27335,note_on,,0,0,0,,,2,,65,95
27335,note_on,,0,0,0,,,3,,79,95
27355,note_on,,20,0,0,,,2,,65,0
27355,note_on,,0,0,0,,,2,,63,95
27375,note_on,,20,0,0,,,4,,55,0
27375,note_on,,0,0,0,,,0,,92,95
27375,note_on,,0,0,0,,,0,,91,0
