tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
803157,note_off,,,,,0,0,1,,,,0,,,37,0
803157,note_on,,,,,0,0,1,,,,0,,,44,51
803157,note_on,,,,,0,0,1,,,,0,,,65,63
803157,note_off,,,,,341,0,1,,,,0,,,68,0
803499,set_tempo,,,,,3414,1,0,,600000,,,,,,
803499,note_off,,,,,0,0,1,,,,0,,,44,0
803499,note_on,,,,,0,0,1,,,,0,,,49,49
803499,note_on,,,,,0,0,1,,,,0,,,61,61
803499,note_off,,,,,342,0,1,,,,0,,,65,0
803702,control_change,,,,,203,0,1,,,,0,64,0,,
803702,control_change,,,,,0,0,1,,,,0,64,0,,
803760,note_off,,,,,0,0,1,,,,0,,,49,0
803760,note_off,,,,,58,0,1,,,,0,,,61,0
803840,control_change,,,,,0,0,1,,,,0,64,0,,
803840,control_change,,,,,0,0,1,,,,0,64,0,,
803840,control_change,,,,,0,0,1,,,,0,64,0,,
803840,control_change,,,,,0,0,1,,,,0,64,0,,
803840,control_change,,,,,0,0,1,,,,0,64,0,,
803840,note_on,,,,,0,0,1,,,,0,,,59,64
803840,note_on,,,,,0,0,1,,,,0,,,63,64
803840,note_on,,,,,0,0,1,,,,0,,,68,64
803840,note_on,,,,,0,0,1,,,,0,,,71,78
803840,note_on,,,,,0,0,1,,,,0,,,39,64
803840,note_on,,,,,0,0,1,,,,0,,,44,80
803840,note_on,,,,,0,0,1,,,,0,,,32,64
803840,control_change,,,,,80,0,1,,,,0,64,0,,
803840,set_tempo,,,,,341,1,0,,333333,,,,,,
804352,control_change,,,,,0,0,1,,,,0,64,127,,
804352,control_change,,,,,512,0,1,,,,0,64,127,,
805888,control_change,,,,,1536,0,1,,,,0,64,0,,
805888,control_change,,,,,0,0,1,,,,0,64,0,,
806912,note_on,,,,,0,0,1,,,,0,,,70,60
806912,note_off,,,,,0,0,1,,,,0,,,71,0
806912,note_off,,,,,0,0,1,,,,0,,,68,0
806912,note_off,,,,,0,0,1,,,,0,,,63,0
806912,note_off,,,,,1024,0,1,,,,0,,,59,0
806912,set_tempo,,,,,3072,1,0,,375000,,,,,,
807424,note_on,,,,,0,0,1,,,,0,,,68,55
807424,note_off,,,,,512,0,1,,,,0,,,70,0
807936,note_off,,,,,0,0,1,,,,0,,,44,0
807936,note_off,,,,,0,0,1,,,,0,,,68,0
807936,control_change,,,,,0,0,1,,,,0,64,0,,
807936,control_change,,,,,0,0,1,,,,0,64,0,,
807936,control_change,,,,,0,0,1,,,,0,64,0,,
807936,control_change,,,,,0,0,1,,,,0,64,0,,
807936,control_change,,,,,0,0,1,,,,0,64,0,,
807936,control_change,,,,,512,0,1,,,,0,64,0,,
807936,note_off,,,,,0,0,1,,,,0,,,32,0
807936,note_on,,,,,0,0,1,,,,0,,,66,49
807936,note_on,,,,,0,0,1,,,,0,,,39,32
807936,set_tempo,,,,,1024,1,0,,375000,,,,,,
807936,note_off,,,,,0,0,1,,,,0,,,39,0
808240,control_change,,,,,304,0,1,,,,0,64,127,,
808277,set_tempo,,,,,341,1,0,,333333,,,,,,
808277,note_on,,,,,37,0,1,,,,0,,,63,43
808277,note_on,,,,,0,0,1,,,,0,,,46,31
808619,note_on,,,,,0,0,1,,,,0,,,58,42
808619,note_off,,,,,342,0,1,,,,0,,,63,0
808619,note_off,,,,,0,0,1,,,,0,,,46,0
808619,note_on,,,,,0,0,1,,,,0,,,51,30
808619,note_off,,,,,0,0,1,,,,0,,,39,0
808960,note_on,,,,,0,0,1,,,,0,,,39,39
808960,note_on,,,,,0,0,1,,,,0,,,66,51
808960,note_off,,,,,0,0,1,,,,0,,,51,0
808960,note_off,,,,,0,0,1,,,,0,,,66,0
808960,note_off,,,,,341,0,1,,,,0,,,58,0
809301,note_off,,,,,0,0,1,,,,0,,,39,0
809301,note_off,,,,,341,0,1,,,,0,,,66,0
809301,note_on,,,,,0,0,1,,,,0,,,63,50
809301,note_on,,,,,0,0,1,,,,0,,,46,38
809643,note_off,,,,,0,0,1,,,,0,,,46,0
809643,note_on,,,,,0,0,1,,,,0,,,51,36
809643,note_on,,,,,0,0,1,,,,0,,,58,48
809643,note_off,,,,,342,0,1,,,,0,,,63,0
809984,note_on,,,,,0,0,1,,,,0,,,66,57
809984,note_off,,,,,0,0,1,,,,0,,,58,0
809984,control_change,,,,,0,0,1,,,,0,64,127,,
809984,control_change,,,,,341,0,1,,,,0,64,127,,
809984,note_off,,,,,0,0,1,,,,0,,,51,0
809984,note_on,,,,,0,0,1,,,,0,,,39,45
810325,note_on,,,,,0,0,1,,,,0,,,46,45
810325,note_off,,,,,341,0,1,,,,0,,,66,0
810325,note_on,,,,,0,0,1,,,,0,,,63,57
810325,note_off,,,,,0,0,1,,,,0,,,39,0
810667,note_off,,,,,0,0,1,,,,0,,,46,0
810667,note_on,,,,,0,0,1,,,,0,,,51,41
810667,note_on,,,,,0,0,1,,,,0,,,58,53
810667,note_off,,,,,342,0,1,,,,0,,,63,0
811008,note_off,,,,,0,0,1,,,,0,,,51,0
811008,note_on,,,,,0,0,1,,,,0,,,39,53
811008,note_on,,,,,0,0,1,,,,0,,,66,65
811008,note_off,,,,,341,0,1,,,,0,,,58,0
811349,note_off,,,,,341,0,1,,,,0,,,66,0
811349,note_on,,,,,0,0,1,,,,0,,,46,51
811349,note_off,,,,,0,0,1,,,,0,,,39,0
811349,note_on,,,,,0,0,1,,,,0,,,63,63
811691,note_off,,,,,342,0,1,,,,0,,,63,0
811691,note_on,,,,,0,0,1,,,,0,,,58,61
811691,note_on,,,,,0,0,1,,,,0,,,51,49
811691,note_off,,,,,0,0,1,,,,0,,,46,0
811691,set_tempo,,,,,3414,1,0,,600000,,,,,,
811894,control_change,,,,,203,0,1,,,,0,64,0,,
811894,control_change,,,,,0,0,1,,,,0,64,0,,
811952,note_off,,,,,0,0,1,,,,0,,,51,0
811952,note_off,,,,,58,0,1,,,,0,,,58,0
812032,note_on,,,,,0,0,1,,,,0,,,42,56
812032,note_on,,,,,0,0,1,,,,0,,,54,72
812032,note_on,,,,,0,0,1,,,,0,,,51,56
812032,note_on,,,,,0,0,1,,,,0,,,70,76
812032,note_on,,,,,0,0,1,,,,0,,,63,64
812032,note_on,,,,,0,0,1,,,,0,,,58,64
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812032,control_change,,,,,80,0,1,,,,0,64,0,,
812032,set_tempo,,,,,341,1,0,,333333,,,,,,
812032,control_change,,,,,0,0,1,,,,0,64,0,,
812544,control_change,,,,,0,0,1,,,,0,64,127,,
812544,control_change,,,,,512,0,1,,,,0,64,127,,
814080,control_change,,,,,0,0,1,,,,0,64,0,,
814080,control_change,,,,,0,0,1,,,,0,64,0,,
814080,control_change,,,,,0,0,1,,,,0,64,0,,
814080,control_change,,,,,1536,0,1,,,,0,64,0,,
815104,note_off,,,,,1024,0,1,,,,0,,,58,0
815104,note_on,,,,,0,0,1,,,,0,,,39,35
815104,note_off,,,,,0,0,1,,,,0,,,42,0
815104,note_on,,,,,0,0,1,,,,0,,,68,54
815104,note_off,,,,,0,0,1,,,,0,,,54,0
815104,set_tempo,,,,,3072,1,0,,375000,,,,,,
815104,note_off,,,,,0,0,1,,,,0,,,63,0
815104,note_off,,,,,0,0,1,,,,0,,,51,0
815104,note_on,,,,,0,0,1,,,,0,,,51,44
815104,note_off,,,,,0,0,1,,,,0,,,70,0
815616,note_on,,,,,0,0,1,,,,0,,,66,50
815616,note_off,,,,,512,0,1,,,,0,,,68,0
816128,control_change,,,,,512,0,1,,,,0,64,0,,
816128,control_change,,,,,0,0,1,,,,0,64,0,,
816128,note_off,,,,,0,0,1,,,,0,,,66,0
816128,note_off,,,,,0,0,1,,,,0,,,51,0
816128,note_on,,,,,0,0,1,,,,0,,,34,35
816128,note_on,,,,,0,0,1,,,,0,,,65,44
816128,note_off,,,,,0,0,1,,,,0,,,39,0
816288,control_change,,,,,160,0,1,,,,0,64,127,,
816469,set_tempo,,,,,1365,1,0,,333333,,,,,,
816469,note_off,,,,,181,0,1,,,,0,,,65,0
816469,note_on,,,,,0,0,1,,,,0,,,62,41
816640,note_off,,,,,171,0,1,,,,0,,,34,0
816640,note_on,,,,,0,0,1,,,,0,,,46,35
816811,note_off,,,,,171,0,1,,,,0,,,62,0
816811,note_on,,,,,0,0,1,,,,0,,,58,37
817032,control_change,,,,,221,0,1,,,,0,64,0,,
817139,control_change,,,,,107,0,1,,,,0,64,0,,
817152,set_tempo,,,,,683,1,0,,428571,,,,,,
817152,note_off,,,,,0,0,1,,,,0,,,46,0
817152,note_on,,,,,0,0,1,,,,0,,,66,53
817152,note_off,,,,,13,0,1,,,,0,,,58,0
817152,note_on,,,,,0,0,1,,,,0,,,33,44
817325,control_change,,,,,173,0,1,,,,0,64,127,,
817493,set_tempo,,,,,341,1,0,,333333,,,,,,
817493,note_off,,,,,168,0,1,,,,0,,,66,0
817493,note_on,,,,,0,0,1,,,,0,,,63,43
817664,note_off,,,,,171,0,1,,,,0,,,33,0
817664,note_on,,,,,0,0,1,,,,0,,,45,35
817835,note_on,,,,,0,0,1,,,,0,,,58,38
817835,note_off,,,,,171,0,1,,,,0,,,63,0
818176,note_on,,,,,0,0,1,,,,0,,,34,35
818176,control_change,,,,,341,0,1,,,,0,64,0,,
818176,control_change,,,,,0,0,1,,,,0,64,127,,
818176,note_off,,,,,0,0,1,,,,0,,,58,0
818176,note_off,,,,,0,0,1,,,,0,,,45,0
818176,note_on,,,,,0,0,1,,,,0,,,65,44
818256,control_change,,,,,80,0,1,,,,0,64,0,,
818442,control_change,,,,,186,0,1,,,,0,64,127,,
818517,note_on,,,,,0,0,1,,,,0,,,62,41
818517,note_off,,,,,75,0,1,,,,0,,,65,0
818688,note_off,,,,,171,0,1,,,,0,,,34,0
818688,note_on,,,,,0,0,1,,,,0,,,46,35
818859,note_on,,,,,0,0,1,,,,0,,,58,37
818859,note_off,,,,,171,0,1,,,,0,,,62,0
819080,control_change,,,,,221,0,1,,,,0,64,0,,
819187,control_change,,,,,107,0,1,,,,0,64,0,,
819200,set_tempo,,,,,1707,1,0,,375000,,,,,,
819200,note_on,,,,,0,0,1,,,,0,,,33,44
819200,note_on,,,,,0,0,1,,,,0,,,66,53
819200,note_off,,,,,0,0,1,,,,0,,,46,0
819200,note_off,,,,,13,0,1,,,,0,,,58,0
819399,control_change,,,,,199,0,1,,,,0,64,127,,
819541,note_off,,,,,142,0,1,,,,0,,,66,0
819541,note_on,,,,,0,0,1,,,,0,,,63,43
819541,set_tempo,,,,,341,1,0,,333333,,,,,,
819712,note_off,,,,,171,0,1,,,,0,,,33,0
819712,note_on,,,,,0,0,1,,,,0,,,45,35
819883,note_off,,,,,171,0,1,,,,0,,,63,0
819883,note_on,,,,,0,0,1,,,,0,,,58,38
820224,note_on,,,,,0,0,1,,,,0,,,65,46
820224,note_on,,,,,0,0,1,,,,0,,,34,35
820224,note_off,,,,,0,0,1,,,,0,,,45,0
820224,note_off,,,,,0,0,1,,,,0,,,58,0
820224,control_change,,,,,0,0,1,,,,0,64,127,,
820224,control_change,,,,,341,0,1,,,,0,64,0,,
820224,control_change,,,,,0,0,1,,,,0,64,0,,
820304,control_change,,,,,80,0,1,,,,0,64,0,,
820490,control_change,,,,,186,0,1,,,,0,64,127,,
820565,note_off,,,,,75,0,1,,,,0,,,65,0
820565,note_on,,,,,0,0,1,,,,0,,,62,43
820736,note_off,,,,,171,0,1,,,,0,,,34,0
820736,note_on,,,,,0,0,1,,,,0,,,46,34
820907,note_on,,,,,0,0,1,,,,0,,,58,38
820907,note_off,,,,,171,0,1,,,,0,,,62,0
821235,control_change,,,,,328,0,1,,,,0,64,0,,
821248,note_off,,,,,13,0,1,,,,0,,,58,0
821248,note_on,,,,,0,0,1,,,,0,,,65,44
821248,note_on,,,,,0,0,1,,,,0,,,44,35
821248,note_off,,,,,0,0,1,,,,0,,,46,0
821447,control_change,,,,,199,0,1,,,,0,64,127,,
821589,note_off,,,,,142,0,1,,,,0,,,65,0
821589,note_on,,,,,0,0,1,,,,0,,,62,41
821760,note_on,,,,,171,0,1,,,,0,,,46,25
821931,note_on,,,,,0,0,1,,,,0,,,58,36
821931,note_off,,,,,171,0,1,,,,0,,,62,0
822272,control_change,,,,,341,0,1,,,,0,64,0,,
822272,control_change,,,,,0,0,1,,,,0,64,127,,
822272,control_change,,,,,0,0,1,,,,0,64,0,,
822272,note_off,,,,,0,0,1,,,,0,,,58,0
822272,note_off,,,,,0,0,1,,,,0,,,44,0
822272,note_off,,,,,0,0,1,,,,0,,,46,0
822272,note_on,,,,,0,0,1,,,,0,,,66,42
822272,note_on,,,,,0,0,1,,,,0,,,42,33
822352,control_change,,,,,80,0,1,,,,0,64,0,,
822538,control_change,,,,,186,0,1,,,,0,64,127,,
822613,note_off,,,,,75,0,1,,,,0,,,66,0
822613,note_on,,,,,0,0,1,,,,0,,,63,39
822784,note_on,,,,,171,0,1,,,,0,,,46,23
822955,note_off,,,,,171,0,1,,,,0,,,63,0
822955,note_on,,,,,0,0,1,,,,0,,,58,34
823283,control_change,,,,,328,0,1,,,,0,64,0,,
823296,note_off,,,,,0,0,1,,,,0,,,46,0
823296,note_off,,,,,0,0,1,,,,0,,,42,0
823296,set_tempo,,,,,3755,1,0,,375000,,,,,,
823296,note_on,,,,,0,0,1,,,,0,,,41,30
823296,note_off,,,,,13,0,1,,,,0,,,58,0
823296,note_on,,,,,0,0,1,,,,0,,,68,40
823495,control_change,,,,,199,0,1,,,,0,64,127,,
823637,note_off,,,,,142,0,1,,,,0,,,68,0
823637,note_on,,,,,0,0,1,,,,0,,,65,37
823808,note_on,,,,,171,0,1,,,,0,,,46,20
823979,note_off,,,,,171,0,1,,,,0,,,65,0
823979,note_on,,,,,0,0,1,,,,0,,,58,33
824320,note_off,,,,,0,0,1,,,,0,,,46,0
824320,note_on,,,,,0,0,1,,,,0,,,39,24
824320,note_on,,,,,0,0,1,,,,0,,,70,38
824320,note_off,,,,,0,0,1,,,,0,,,41,0
824320,set_tempo,,,,,1024,1,0,,428571,,,,,,
824320,control_change,,,,,0,0,1,,,,0,64,0,,
824320,control_change,,,,,0,0,1,,,,0,64,0,,
824320,control_change,,,,,0,0,1,,,,0,64,0,,
824320,control_change,,,,,341,0,1,,,,0,64,0,,
824320,note_off,,,,,0,0,1,,,,0,,,58,0
824624,control_change,,,,,304,0,1,,,,0,64,127,,
824661,note_off,,,,,0,0,1,,,,0,,,39,0
824661,set_tempo,,,,,341,1,0,,333333,,,,,,
824661,note_on,,,,,0,0,1,,,,0,,,66,35
824661,note_on,,,,,0,0,1,,,,0,,,46,21
824661,note_off,,,,,37,0,1,,,,0,,,70,0
825003,note_on,,,,,0,0,1,,,,0,,,51,17
825003,note_off,,,,,0,0,1,,,,0,,,46,0
825003,note_off,,,,,342,0,1,,,,0,,,66,0
825003,note_on,,,,,0,0,1,,,,0,,,58,31
825344,note_off,,,,,341,0,1,,,,0,,,58,0
825344,note_on,,,,,0,0,1,,,,0,,,70,37
825344,note_on,,,,,0,0,1,,,,0,,,39,23
825344,note_off,,,,,0,0,1,,,,0,,,51,0
825685,note_off,,,,,0,0,1,,,,0,,,39,0
825685,note_on,,,,,0,0,1,,,,0,,,46,19
825685,note_off,,,,,341,0,1,,,,0,,,70,0
825685,note_on,,,,,0,0,1,,,,0,,,66,33
826027,note_off,,,,,342,0,1,,,,0,,,66,0
826027,note_on,,,,,0,0,1,,,,0,,,58,30
826027,note_on,,,,,0,0,1,,,,0,,,51,16
826027,note_off,,,,,0,0,1,,,,0,,,46,0
826368,note_on,,,,,0,0,1,,,,0,,,39,26
826368,note_on,,,,,0,0,1,,,,0,,,70,40
826368,note_off,,,,,0,0,1,,,,0,,,58,0
826368,control_change,,,,,0,0,1,,,,0,64,127,,
826368,note_off,,,,,0,0,1,,,,0,,,51,0
826368,control_change,,,,,341,0,1,,,,0,64,127,,
826709,note_off,,,,,341,0,1,,,,0,,,70,0
826709,note_on,,,,,0,0,1,,,,0,,,66,35
826709,note_on,,,,,0,0,1,,,,0,,,46,21
826709,note_off,,,,,0,0,1,,,,0,,,39,0
827051,note_off,,,,,342,0,1,,,,0,,,66,0
827051,note_on,,,,,0,0,1,,,,0,,,58,31
827051,note_on,,,,,0,0,1,,,,0,,,51,17
827051,note_off,,,,,0,0,1,,,,0,,,46,0
827392,note_on,,,,,0,0,1,,,,0,,,70,38
827392,note_on,,,,,0,0,1,,,,0,,,39,24
827392,note_off,,,,,0,0,1,,,,0,,,51,0
827392,note_off,,,,,341,0,1,,,,0,,,58,0
827733,note_on,,,,,0,0,1,,,,0,,,66,34
827733,note_off,,,,,0,0,1,,,,0,,,39,0
827733,note_on,,,,,0,0,1,,,,0,,,46,20
827733,note_off,,,,,341,0,1,,,,0,,,70,0
828075,note_off,,,,,0,0,1,,,,0,,,46,0
828075,note_on,,,,,0,0,1,,,,0,,,51,15
828075,note_on,,,,,0,0,1,,,,0,,,58,29
828075,note_off,,,,,342,0,1,,,,0,,,66,0
828205,control_change,,,,,130,0,1,,,,0,64,0,,
828278,control_change,,,,,73,0,1,,,,0,64,0,,
828416,set_tempo,,,,,3755,1,0,,375000,,,,,,
828416,note_off,,,,,0,0,1,,,,0,,,51,0
828416,note_on,,,,,0,0,1,,,,0,,,61,32
828416,note_on,,,,,0,0,1,,,,0,,,66,32
828416,note_on,,,,,0,0,1,,,,0,,,73,47
828416,note_on,,,,,0,0,1,,,,0,,,34,30
828416,note_on,,,,,0,0,1,,,,0,,,46,42
828416,note_off,,,,,0,0,1,,,,0,,,58,0
828416,control_change,,,,,0,0,1,,,,0,64,0,,
828416,control_change,,,,,138,0,1,,,,0,64,0,,
828678,note_off,,,,,0,0,1,,,,0,,,66,0
828678,note_off,,,,,0,0,1,,,,0,,,46,0
828678,note_off,,,,,0,0,1,,,,0,,,34,0
828678,note_off,,,,,0,0,1,,,,0,,,73,0
828678,note_off,,,,,262,0,1,,,,0,,,61,0
828928,note_on,,,,,0,0,1,,,,0,,,73,44
828928,note_on,,,,,0,0,1,,,,0,,,66,29
828928,note_on,,,,,250,0,1,,,,0,,,61,29
828928,note_on,,,,,0,0,1,,,,0,,,54,37
828928,set_tempo,,,,,512,1,0,,352941,,,,,,
828928,note_on,,,,,0,0,1,,,,0,,,46,25
828928,note_on,,,,,0,0,1,,,,0,,,49,25
829190,note_off,,,,,0,0,1,,,,0,,,54,0
829190,note_off,,,,,0,0,1,,,,0,,,49,0
829190,note_off,,,,,0,0,1,,,,0,,,46,0
829190,note_off,,,,,0,0,1,,,,0,,,73,0
829190,note_off,,,,,0,0,1,,,,0,,,66,0
829190,note_off,,,,,262,0,1,,,,0,,,61,0
829440,note_on,,,,,0,0,1,,,,0,,,73,42
829440,note_on,,,,,0,0,1,,,,0,,,54,37
829440,note_on,,,,,0,0,1,,,,0,,,49,25
829440,note_on,,,,,250,0,1,,,,0,,,61,27
829440,note_on,,,,,0,0,1,,,,0,,,66,27
829440,note_on,,,,,0,0,1,,,,0,,,46,25
829702,note_off,,,,,0,0,1,,,,0,,,73,0
829702,note_off,,,,,0,0,1,,,,0,,,66,0
829702,note_off,,,,,262,0,1,,,,0,,,61,0
829702,note_off,,,,,0,0,1,,,,0,,,46,0
829702,note_off,,,,,0,0,1,,,,0,,,54,0
829702,note_off,,,,,0,0,1,,,,0,,,49,0
829952,note_on,,,,,250,0,1,,,,0,,,61,24
829952,note_on,,,,,0,0,1,,,,0,,,73,39
829952,note_on,,,,,0,0,1,,,,0,,,46,25
829952,note_on,,,,,0,0,1,,,,0,,,49,25
829952,note_on,,,,,0,0,1,,,,0,,,54,37
829952,note_on,,,,,0,0,1,,,,0,,,66,24
829952,set_tempo,,,,,1024,1,0,,461538,,,,,,
830214,note_off,,,,,262,0,1,,,,0,,,61,0
830214,note_off,,,,,0,0,1,,,,0,,,66,0
830214,note_off,,,,,0,0,1,,,,0,,,73,0
830214,note_off,,,,,0,0,1,,,,0,,,46,0
830214,note_off,,,,,0,0,1,,,,0,,,49,0
830214,note_off,,,,,0,0,1,,,,0,,,54,0
830464,note_on,,,,,0,0,1,,,,0,,,61,27
830464,note_on,,,,,0,0,1,,,,0,,,66,27
830464,note_on,,,,,0,0,1,,,,0,,,73,42
830464,note_on,,,,,0,0,1,,,,0,,,46,13
830464,note_on,,,,,0,0,1,,,,0,,,49,13
830464,control_change,,,,,0,0,1,,,,0,64,0,,
830464,note_on,,,,,0,0,1,,,,0,,,54,25
830464,set_tempo,,,,,512,1,0,,428571,,,,,,
830464,control_change,,,,,250,0,1,,,,0,64,0,,
831488,note_off,,,,,0,0,1,,,,0,,,73,0
831488,note_on,,,,,0,0,1,,,,0,,,71,40
831488,note_off,,,,,0,0,1,,,,0,,,54,0
831488,note_off,,,,,0,0,1,,,,0,,,49,0
831488,note_off,,,,,0,0,1,,,,0,,,66,0
831488,note_off,,,,,0,0,1,,,,0,,,46,0
831488,note_off,,,,,1024,0,1,,,,0,,,61,0
831488,set_tempo,,,,,1024,1,0,,375000,,,,,,
832000,note_on,,,,,512,0,1,,,,0,,,70,33
832040,note_off,,,,,40,0,1,,,,0,,,71,0
832432,note_off,,,,,392,0,1,,,,0,,,70,0
832512,control_change,,,,,80,0,1,,,,0,64,0,,
832512,note_on,,,,,0,0,1,,,,0,,,68,38
832512,set_tempo,,,,,1024,1,0,,428571,,,,,,
832512,note_on,,,,,0,0,1,,,,0,,,37,24
832512,control_change,,,,,0,0,1,,,,0,64,0,,
832512,control_change,,,,,0,0,1,,,,0,64,0,,
832512,control_change,,,,,0,0,1,,,,0,64,0,,
832512,control_change,,,,,0,0,1,,,,0,64,0,,
832512,control_change,,,,,0,0,1,,,,0,64,0,,
832816,control_change,,,,,304,0,1,,,,0,64,127,,
832853,note_off,,,,,0,0,1,,,,0,,,37,0
832853,note_on,,,,,0,0,1,,,,0,,,65,35
832853,note_on,,,,,0,0,1,,,,0,,,44,21
832853,set_tempo,,,,,341,1,0,,333333,,,,,,
832853,note_off,,,,,37,0,1,,,,0,,,68,0
833195,note_off,,,,,342,0,1,,,,0,,,65,0
833195,note_on,,,,,0,0,1,,,,0,,,61,31
833195,note_on,,,,,0,0,1,,,,0,,,49,17
833195,note_off,,,,,0,0,1,,,,0,,,44,0
833536,note_off,,,,,341,0,1,,,,0,,,61,0
833536,note_on,,,,,0,0,1,,,,0,,,68,37
833536,note_on,,,,,0,0,1,,,,0,,,37,23
833536,note_off,,,,,0,0,1,,,,0,,,49,0
833877,note_off,,,,,0,0,1,,,,0,,,37,0
833877,note_off,,,,,341,0,1,,,,0,,,68,0
833877,note_on,,,,,0,0,1,,,,0,,,65,33
833877,note_on,,,,,0,0,1,,,,0,,,44,19
834219,note_off,,,,,0,0,1,,,,0,,,44,0
834219,note_on,,,,,0,0,1,,,,0,,,49,16
834219,note_on,,,,,0,0,1,,,,0,,,61,30
834219,note_off,,,,,342,0,1,,,,0,,,65,0
834560,note_on,,,,,0,0,1,,,,0,,,37,26
834560,note_on,,,,,0,0,1,,,,0,,,68,40
834560,note_off,,,,,0,0,1,,,,0,,,61,0
834560,note_off,,,,,0,0,1,,,,0,,,49,0
834560,control_change,,,,,341,0,1,,,,0,64,127,,
834560,control_change,,,,,0,0,1,,,,0,64,127,,
834901,note_off,,,,,341,0,1,,,,0,,,68,0
834901,note_on,,,,,0,0,1,,,,0,,,65,35
834901,note_on,,,,,0,0,1,,,,0,,,44,21
834901,note_off,,,,,0,0,1,,,,0,,,37,0
835243,note_off,,,,,342,0,1,,,,0,,,65,0
835243,note_on,,,,,0,0,1,,,,0,,,61,31
835243,note_on,,,,,0,0,1,,,,0,,,49,17
835243,note_off,,,,,0,0,1,,,,0,,,44,0
835584,note_on,,,,,0,0,1,,,,0,,,37,24
835584,note_on,,,,,0,0,1,,,,0,,,68,38
835584,note_off,,,,,0,0,1,,,,0,,,49,0
835584,note_off,,,,,341,0,1,,,,0,,,61,0
835925,note_off,,,,,341,0,1,,,,0,,,68,0
835925,note_on,,,,,0,0,1,,,,0,,,65,34
835925,note_on,,,,,0,0,1,,,,0,,,44,20
835925,note_off,,,,,0,0,1,,,,0,,,37,0
836267,note_off,,,,,342,0,1,,,,0,,,65,0
836267,note_on,,,,,0,0,1,,,,0,,,61,29
836267,note_on,,,,,0,0,1,,,,0,,,49,15
836267,note_off,,,,,0,0,1,,,,0,,,44,0
836427,control_change,,,,,160,0,1,,,,0,64,0,,
836470,control_change,,,,,43,0,1,,,,0,64,0,,
836608,note_on,,,,,0,0,1,,,,0,,,32,30
836608,note_on,,,,,0,0,1,,,,0,,,59,32
836608,note_on,,,,,0,0,1,,,,0,,,71,51
836608,note_on,,,,,0,0,1,,,,0,,,63,32
836608,note_off,,,,,0,0,1,,,,0,,,49,0
836608,set_tempo,,,,,3755,1,0,,375000,,,,,,
836608,control_change,,,,,0,0,1,,,,0,64,0,,
836608,control_change,,,,,0,0,1,,,,0,64,0,,
836608,control_change,,,,,0,0,1,,,,0,64,0,,
836608,control_change,,,,,138,0,1,,,,0,64,0,,
836608,note_off,,,,,0,0,1,,,,0,,,61,0
836608,note_on,,,,,0,0,1,,,,0,,,44,42
836870,note_off,,,,,262,0,1,,,,0,,,59,0
836870,note_off,,,,,0,0,1,,,,0,,,44,0
836870,note_off,,,,,0,0,1,,,,0,,,32,0
836870,note_off,,,,,0,0,1,,,,0,,,71,0
836870,note_off,,,,,0,0,1,,,,0,,,63,0
837120,note_on,,,,,250,0,1,,,,0,,,59,29
837120,note_on,,,,,0,0,1,,,,0,,,63,29
837120,note_on,,,,,0,0,1,,,,0,,,71,48
837120,note_on,,,,,0,0,1,,,,0,,,44,25
837120,note_on,,,,,0,0,1,,,,0,,,51,25
837120,note_on,,,,,0,0,1,,,,0,,,56,37
837120,set_tempo,,,,,512,1,0,,352941,,,,,,
837382,note_off,,,,,0,0,1,,,,0,,,56,0
837382,note_off,,,,,0,0,1,,,,0,,,44,0
837382,note_off,,,,,0,0,1,,,,0,,,51,0
837382,note_off,,,,,0,0,1,,,,0,,,63,0
837382,note_off,,,,,262,0,1,,,,0,,,59,0
837382,note_off,,,,,0,0,1,,,,0,,,71,0
837632,note_on,,,,,250,0,1,,,,0,,,59,27
837632,note_on,,,,,0,0,1,,,,0,,,63,27
837632,note_on,,,,,0,0,1,,,,0,,,71,46
837632,note_on,,,,,0,0,1,,,,0,,,44,25
837632,note_on,,,,,0,0,1,,,,0,,,51,25
837632,note_on,,,,,0,0,1,,,,0,,,56,37
837894,note_off,,,,,0,0,1,,,,0,,,56,0
837894,note_off,,,,,0,0,1,,,,0,,,51,0
837894,note_off,,,,,0,0,1,,,,0,,,44,0
837894,note_off,,,,,0,0,1,,,,0,,,71,0
837894,note_off,,,,,0,0,1,,,,0,,,63,0
837894,note_off,,,,,262,0,1,,,,0,,,59,0
838144,note_on,,,,,250,0,1,,,,0,,,59,24
838144,note_on,,,,,0,0,1,,,,0,,,63,24
838144,note_on,,,,,0,0,1,,,,0,,,71,43
838144,note_on,,,,,0,0,1,,,,0,,,44,25
838144,note_on,,,,,0,0,1,,,,0,,,51,25
838144,note_on,,,,,0,0,1,,,,0,,,56,37
838144,set_tempo,,,,,1024,1,0,,461538,,,,,,
838406,note_off,,,,,0,0,1,,,,0,,,56,0
838406,note_off,,,,,0,0,1,,,,0,,,51,0
838406,note_off,,,,,0,0,1,,,,0,,,63,0
838406,note_off,,,,,0,0,1,,,,0,,,71,0
